original,paraphrase
"Opozarjajo tudi, da omejitev sklepanja pogodb o zaposlitvi za določen čas do največ tri leta ni sprejemljiva in združljiva z namenom zakonodajalca in splošno potrebo trga dela po gibljivosti. Člani odbora so opozorili še na druga stališča in pripombe k posameznim členom. Emil Vehovar se je med drugim zavzel za enakopraven status delodajalcev in delojemalcev v prvem členu zakona, Alojz Klemenčič pa za jasnejšo zakonsko določbo, ki naj bi predpisovala, poleg sklepanja kolektivnih pogodb, tudi izdelavo splošnih aktov. Miroslav Štrajhar je opozoril, da kodeks pravic že imamo, manjka le še kodeks obveznosti. Tudi drugi razpravljavci so se zavzeli za bolj gibljive določbe zakona, ki mu tudi po včerajšnji seji pripisujejo, da bo povečal obremenitve gospodarstva (Jožko Čuk) oziroma da gre za neposreden napad na delovna mesta (Rafael Mavri). Zvonko Perlič je menil, da je treba v kapitalizmu socialo iz podjetij prenesti na državo, Marta Turk pa je predlagala izvedbo ankete med podjetji (malimi, srednjimi in velikimi) o tem, kaj menijo o zaposlitvi za določen oziroma nedoločen čas.","Opozarjajo tudi, da omejitev sklepanja pogodb o zaposlitvi za določen čas na največ tri leta ni sprejemljiva in v skladu z namenom zakonodajalca in splošno potrebo trga dela po prožnosti. Člani odbora so opozorili tudi na druga stališča in pripombe k posameznim členom. Emil Vehovar se je med drugim zavzemal za enakopraven položaj delodajalcev in delavcev v 1. členu in Alojz Klemenčič za jasnejšo zakonsko določbo, ki naj bi poleg sklepanja kolektivnih pogodb predpisovala pripravo splošnih aktov. Miroslav Štrajhar je poudaril, da že imamo kodeks pravic, manjka le še kodeks obveznosti. Drugi razpravljavci so pozvali tudi k bolj fleksibilnim določilom zakona, ki mu ga tudi po včerajšnji seji pripisujejo, da bo povečal breme za gospodarstvo (Jožko Čuk) ali da gre za neposredni napad na delovna mesta (Rapael Mavri). Zvonko Perlič je menil, da je v kapitalizmu potrebno prenesti blaginjo iz podjetij v državo, Marta Turk pa je predlagala izvedbo ankete med podjetji (majhnimi, srednjimi in velikimi) o tem, kaj"
Lobirali bodo,Lobirali bodo.
"Ker nadzorni svet banke ni ustrezno izpolnil zahteve BS, ta z njegovim takšnim odgovorom ni bila zadovoljna. Njeni kontrolorji so namreč večkrat zapisniško ugotavljali nepravilnosti, ker vodstvo novogoriške hčere NKBM ni zagotovilo delovanja notranje kontrole, dopis (24. oktobra 1997) izvršilnega direktorja Področja poslovanja s komitenti Nova Gorica, naslovljen na upravo banke, pa je še dodatno potrdil, da služba notranje kontrole in revizije ne opravlja celovitega nadzora v banki, čeprav zakon o bankah in hranilnicah določa, da mora banka organizirati službo za notranjo kontrolo in revizijo, ki je neposredno odgovorna vodstvu banke. Tudi bančni pravilnik službe notranje revizije banke določa, da imajo notranji revizorji pooblastilo za neomejen obseg pri neposrednem dostopu do informacij ali dokumentov, delavcev banke in stvarnega premoženja, pomembnih za revizijo.","Ker nadzorni svet banke ni ustrezno upošteval zahteve banke, banka z odgovorom banke ni bila zadovoljna. Nadzorniki banke so večkrat ugotovili nepravilnosti pri vodenju hčerke Nove Gorice NKBM, ki ji ni uspelo zagotoviti delovanja notranje kontrole, medtem ko je bilo v pismu (24. oktober 1997), ki ga je izvršni direktor Službe za gospodarstvo Nove Gorice naslovil na Upravo banke, potrjeno, da Služba za notranjo kontrolo in revizijo ne izvaja celovitega nadzora v banki, Zakon o bankah in hranilnicah določa, da mora banka organizirati službo za notranjo kontrolo in revizijo, ki je neposredno odgovorna vodstvu banke. Služba notranje revizije zagotavlja tudi, da imajo notranji revizorji neomejeno pristojnost za neposreden dostop do informacij ali"
"Tečaj delnic Leka se v zadnjem času zadržuje v območju 27.000 tolarjev. V zadnjih dneh pa mu je uspelo od spodaj navzgor prebiti formacijo kratkoročnega trikotnika, s čimer smo dobili pozitivno znamenje oziroma znak za porast tečaja. Edino zaskrbljujoč je obseg prometa, saj se zadnjih pet dni z Lekovimi delnicami ne trguje zelo veliko. Indeks relativne moči se še zmeraj zadržuje v ugodnem območju, saj vrednost indeksa še ni presegla 30 indeksnih točk. Če pogledamo pretekle obrate, lahko ugotovimo, da se je indeks v tem območju kar nekajkrat obrnil, ne smemo pa izključiti možnosti, da lahko indeks pri tej vrednosti ostane še nekaj časa.","V zadnjih dneh pa mu je uspelo prebiti se skozi oblikovanje kratkoročnega trikotnika od spodaj navzgor, kar nam je dalo pozitiven predznak oziroma predznak povišanja cen. Edina skrb je obseg prometa, saj se z Lekovimi delnicami v zadnjih petih dneh ni veliko trgovalo. Indeks relativne moči je še vedno v ugodnem razponu, saj vrednost indeksa še ni presegla 30 indeksnih točk. Če pogledamo pretekle obrate, lahko vidimo, da se je indeks na tem področju kar nekajkrat obrnil, vendar ne smemo izključiti možnosti, da lahko indeks še nekaj časa ostane na tej vrednosti."
"Bolj zanimivo znamenje smo dobili pri indeksu stohastičnosti, saj smo zabeležili preboj povprečja. Ob nadaljevanju takega trenda se bodo delnice Leka kmalu podražile, 28.000 tolarjev pa je prvo močnejše območje ponudbe. Toda z nakupi ni potrebno hiteti, saj se lahko zaradi slabe likvidnosti nekajdnevni pozitivni upi kmalu razblinijo. Predlagamo, da počakate močnejšo potrditev pozitivnega trenda, npr. da bi zabeležili močnejši porast indeksa relativne moči ali stohastičnosti, preboj drsečih povprečij, obrat trendnega indeksa in podobno. Tudi pri delnicah Krke so številna prehajanja vrednosti kazalcev v območja obratov. Trendni indeks se je ponovno začel dvigovati, kar je zelo dobro znamenje. Prav tako ugotavljamo ugodne vrednosti pri indeksu relativne moči, ki se trenutno zadržuje malo nad 30 točkami. Kratkoročno gibanje tečaja lahko opišemo v formaciji trikotnika, ki pa se od trikotnika, ki se je oblikoval pri delnicah Leka, razlikuje po smeri nastanka. Indikator OBOS je v zadnjih dneh porastel, istosmerno gibanje pa ima tudi indeks stohastičnosti. Le-ta je pri zadnjem porastu prebil od spodaj navzgor povprečje, s čimer smo dobili znak za nadaljevanje pozitivnega trenda. Ker take znake dobivamo dokaj pogosto še ne moremo z veliko verjetnostjo trditi, da je delnica že dosegla minimum in da bo prihodnje gibanje le pozitivno. Na trgu vrednostnih papirjev se še zmeraj otipava tako ponudba kot tudi povpraševanje. Zaradi slabe likvidnosti je nadaljnja smer trenda dokaj negotova, kljub temu pa se že splača počasi razmišljati o morebitnih nakupih.","Bolj zanimiv znak smo dobili pri indeksu Stohasticity, saj smo v povprečju zabeležili preboj. Z nadaljevanjem tega trenda se bodo kmalu povečale Lekove delnice, prvo močnejše področje ponudbe pa je 28.000 SIT. Vendar pa ni potrebno hiteti z nakupi, saj se lahko pozitivna pričakovanja za nekaj dni zaradi slabe likvidnosti kmalu razblinijo. Predlagamo, da počakate na močnejšo potrditev pozitivnega trenda, npr. da zabeležite močnejše povečanje indeksa relativne moči ali stohastičnosti, preboj drsečih povprečij, preobrat Indeks trenda se je začel ponovno dvigovati, kar je zelo dober znak. Ugodne vrednosti opazimo tudi pri indeksu relativne moči, ki trenutno znaša nekaj več kot 30 točk. Kratkoročno gibanje tečaja lahko opišemo v oblikovanju trikotnika, ki se razlikuje od trikotnika, ki ga tvorijo Lekove delnice v smeri svojega nastanka. Kazalnik OBOS se je v zadnjih dneh povečal, enakomerno gibanje pa ima tudi indeks stohastičnosti. Slednji je ob zadnjem naraščanju zlomil povprečje od spodaj navzgor, kar nam je dalo znak nadaljevanja pozitivnega trenda. Ker so takšni znaki pogosto pridobljeni, še ne moremo z veliko verjetnostjo reči, da je zaloga že dosegla minimum in da bo gibanje v prihodnosti le pozitivno. Na borzi se še vedno čutita tako ponudba kot povpraševanje. Zaradi slabe likvidnosti je nadaljnja smer trenda precej negotova, vendar je že vredno razmisliti o možnih nakupih."
Litostroj ali kako daleč je lahko resnica?,"Litostroj, kako daleč je lahko resnica?"
"En odstotek bolniškega staleža stane Savo milijon mark na leto, ugotavljajo v upravi, ki je na začetku leta imenovala projektni tim. Tudi z njegovo strokovno pomočjo naj bi do leta 2000 zmanjšala bolniški stalež s sedem na okrog pet odstotkov, s tem da bi v podjetjih bolje poznali vzroke bolezni, ki nastajajo na delovnem mestu (vročina, prepih, neurejenost delovnega mesta, prehrambeni ali ekonomski vzroki, živci, slabi odnosi). ""Kar 54 odstotkov delavcev, ki so se po bolniškem staležu vrnili na delo, nam je povedalo, da se ne počutijo dobro. To nas vsekakor lahko skrbi, saj pomeni, da bodo spet kmalu na bolniškem staležu,"" je povedal vodja projekta. Po njegovih besedah jih diagnoza bolezni ne zanima, pač pa vzroki bolezni, na katere lahko vplivajo. Projektni tim pri tem sodeluje z lečečim zdravnikom, varnostnimi inženirji in neposredno nadrejenimi obolelih. ""Vsakemu delavcu pred pogovorom s projektnim timom povemo, da mu ni treba odgovarjati, če tega ne želi, in da je namen pogovora le ta, da bi ugotovili, kje bi se mu dalo pomagati. Nobeden od članov projektnega tima pa ne dvomi o upravičenosti bolniških staležev, kot poskušajo nekateri naša prizadevanja napačno predstaviti,"" je povedal delavski direktor in član uprave Save Maksimiljan Fijačko.","En procent bolniške odsotnosti stane Sava milijon mark na leto, po podatkih uprave, ki je v začetku leta imenovala projektno skupino. Tudi z njegovo strokovno pomočjo se pričakuje, da se bo do leta 2000 bolniška odsotnost zmanjšala s sedmih na približno pet odstotkov, pri čemer imajo podjetja boljše znanje o vzrokih bolezni, ki se pojavljajo na delovnem mestu (vročina, prepih, motnja pri delu, prehranski ali ekonomski vzroki, slabi odnosi). ""Kar 54 odstotkov delavcev, ki so se po bolniški vrnili na delo, nam je povedalo, da se ne počutijo dobro. To nas zagotovo lahko skrbi, saj to pomeni, da bodo kmalu spet na bolniškem dopustu "", je dejal vodja projekta. Po njegovem mnenju jih diagnoza bolezni ne zanima, temveč vzroki za bolezen, ki jo lahko prizadene. Projektna skupina sodeluje z lečečim zdravnikom, varnostnimi inženirji in neposrednimi nadrejenimi bolnimi. ""Preden govorimo s projektno skupino, vsakemu delavcu povemo, da mu ni treba odgovoriti, če ne želi, in da je namen pogovora samo ugotoviti, kje mu je mogoče pomagati. Nihče od članov projektne skupine ne dvomi o upravičenosti bolniških zalog, saj so nekateri naši napori napačni "", je dejal delavski direktor in član uprave Maksimiljan F"
Ferspedu certifikat kakovosti,Fersped certifikat kakovosti
"LJUBLJANA, 27. - Podjetju Fersped iz Ljubljane je mednarodno certifikatsko podjetje BVQI izročilo certifikat kakovosti ISO 9002. To je prvo špeditersko podjetje v Sloveniji s takšnim priznanjem.","LJUBLJANA, 27. - Podjetju Fersped iz Ljubljane je mednarodna certifikacijska družba BVQI, ki je prva špediterska družba v Sloveniji s takšnim priznanjem, podelila certifikat kakovosti ISO 9002."
Naslednji cilj podjetja je kandidatura za nacionalno priznanje za kakovost Republike Slovenije. Priznanje bo velika konkurenčna prednost predvsem zaradi pomembne lege Slovenije v mednarodnem tranzitnem poslovanju. (rš),"Nagrada bo predstavljala veliko konkurenčno prednost, še posebej zaradi pomembnega položaja Slovenije v mednarodnem tranzitnem poslu."
"Brez letne pogodbe je naročil tudi pri podjetju Atlantic d.o.o. 1200 konzerv irske govedine, kar je bilo še posebej neobičajno, saj je Prehrana sicer naročala nepoznane živilske izdelke samo v majhnih količinah, da so preizkusili zanimanje kupcev. Irske govedine Štajerci niso marali, saj je Prehrana prodala le 129 konzerv in jih je bila prisiljena prodati za več kot polovično ceno, pri čemer je imela za 370.605 tolarjev škode.","Brez letne pogodbe je naročil 1200 pločevink irske govedine od Atlantic d.o.o., kar je bilo še posebej nenavadno, saj je Food sicer naročil neznane prehrambne izdelke le v majhnih količinah, da bi preizkusil zanimanje strank. Štajerci irske govedine niso marali, saj je Food prodal le 129 pločevink in jih je bil prisiljen prodati za več kot polovico cene, s škodo za 370.605 tolarjev."
"Po zidovih so se takrat pojavljali žaljivi grafiti ""Pucko izdajalec"", Pucka in njegovo družino pa so morali zaradi groženj celo varovati. Vrhunec vsega pa je bil, ko je Vida Petrovčič na nacionalni televiziji v živo vprašala prvaka krščanskih demokratov Lojzeta Peterleta, ali se je Pucko res že dvakrat zdravil zaradi alkoholizma. Petrele je bil takrat modro tiho, Pucko pa se je odločil za tožbo.","Takrat so se na zidovih pojavili ofenzivni grafiti ""Pucko izdajalec"", Pucko in njegovo družino pa je bilo treba celo zaščititi zaradi groženj, vrhunec pa je bil, ko je Vida Petrovčič na nacionalni televiziji v živo vprašala prvaka krščanskih demokratov Lojzeta Peterleta, ali so Pucka res dvakrat zdravili zaradi alkoholizma. Petrele je bil takrat moder, Pucko pa se je odločil za tožbo."
"Pokojni se je z osebnim avtom pripeljal iz smeri Celja in se žal ni mogel izogniti trčenju z osebnim avtom, ki ga je s stranske na glavno cesto pripeljal 38-letni Dušan C. iz Trnovelj pri Celju. (gm)","Pokojnik je vozil z avtomobilom iz Celja in se žal ni mogel izogniti trčenju z osebnim avtomobilom, ki ga je s strani na glavno cesto pripeljal 38-letni Dušan C. iz Trnovlj pri Celju. (gm)"
"Upravitelj pokopališča je predvčerajšnjim ob 9.50 obvestil policiste, da so neznanci polomili križe na grobovih, razmetali rože in razbili nekaj žarnic električnih svetilk na grobovih. Med ogledom, pri katerem so bili tudi koprski kriminalisti, so ugotovili, da so vandali prišli na pokopališče v noči na sredo in se začeli zabavati. Nad dvema grobovoma so zlomili leseno obeležje in križ, iz približno 10 grobov so vzeli električne lučke iz lantern ter jih razbili ob pokopaliških zidovih.","Predvčerajšnjim, ob 9.50 uri, je upravnik pokopališča obvestil policijo, da so neznanci na grobovih razbili križe, raztresli cvetje in razbili nekaj žarnic na grobovih. Med ogledom, ki je vključevala kriminaliste iz Kopra, je bilo ugotovljeno, da so vandali prišli na pokopališče v sredo zvečer in se začeli zabavati. V dveh grobovih so razbili leseno ploščo in križ, iz približno 10 grobov pa so vzeli luči električnih luči iz luči in jih razbili ob zidove pokopališča."
Res ga je hudo lomil,Res je vse pokvaril.
Žalujoči vsi njegovi,Žalujoč vse svoje
Obisk delegacije kulturnega ministrstva v Polhovem Gradcu,Obisk delegacije Ministrstva za kulturo v Polhovem Gradcu
"Včerajšnji obisk štiričlanske delegacije ministrstva za kulturo pod vodstvom državne sekretarke Majde Širca v polhograjski graščini je znova opozoril na številne nedorečenosti o gradu, ki so ga pred leti na pobudo slikarjev z namenskimi sredstvi zgledno obnovili za ateljeje.","Včerajšnji obisk štiričlanske delegacije ministrstva za kulturo pod vodstvom državne sekretarke Majde Širca v Polhograjski graščini je še enkrat opozoril na številne negotovosti glede gradu, ki so ga na pobudo slikarjev s posebnimi sredstvi zgledno obnovili za ateljeje."
"Prva arheološka izkopavanja na Kapiteljski njivi segajo še v konec minulega stoletja. Takratne odlične najdbe danes krasijo vitrine dunajskih muzejev. Potem so arheološka izkopavanja na Kapiteljski njivi do 80. let našega stoletja zastala, tedaj pa so arheologi ugotovili, da postaja zaradi kmetijske obdelave zemljišč plast nad najdbami vedno tanjša in vpliv okolja na arheološke predmete, ki so v zemlji, vedno večji. Danes je ta vpliv tako velik, da arheologi bijejo plat zvona, kajti ilovica, kisli dež in umetna gnojila so pričeli tako najedati arheološke najdbe, da jim grozi popolno uničenje.","Prva arheološka izkopavanja na Kapiteljskem polju segajo v konec prejšnjega stoletja. Odlične najdbe danes krasijo vitrine dunajskih muzejev. Nato so se arheološka izkopavanja na Kapiteljskem polju ustavila do osemdesetih let prejšnjega stoletja, vendar so arheologi ugotovili, da zaradi kmetijske obdelave plast nad najdbami postaja tanjša, vpliv okolja na arheološke predmete, ki so v tleh, pa narašča. Danes je ta vpliv tako velik, da se arheologi borijo ob zvonu za, ilovice, kisli dež in umetna gnojila, zato so začeli jesti arheološke najdbe, da jim grozi popolno uničenje."
"Da ne bo pomote! Glede na to, da so tisti, ki so si doslej upali prečkati Celovško na nesemaforiziranem prehodu za pešce, veljali za prave kaskaderje, je vsekakor potrebno pozdraviti odločitev pristojnih služb, da bodo pešcem odslej pri prečkanju pomagali semaforji, toda kaj, ko so si komunalci za svoje delo izbrali najbolj neprimeren čas dneva. Če ""posla"" že ne morejo opraviti ob vikendih, bi namreč pričakovali, da se bodo s svojimi stroji na tako prometni cesti pojavili vsaj v poznopopoldanskih urah. Verjetno delavci Javne razsvetljave v službo res pridejo že ob sedmih zjutraj in ne morejo prekrižanih rok čakati v delavnici, toda kljub temu bi se med prometnimi konicami tako zaradi živcev kot tudi varnosti voznikov lahko najprej lotili kakšnih manj prometnih cest.","Da ne bo pomote, glede na to, da so tisti, ki so si doslej drznili prečkati Celovec na neposnetem prehodu za pešce, veljali za prave kaskaderje, je vsekakor treba pozdraviti odločitev pristojnih služb, da bodo pešcem odslej pomagali semaforji, a kaj, ko so si občine izbrale najbolj neprimeren čas dneva za svoje delo. Če ob vikendih ne morejo opravljati ""poslovja"", bi pričakovali, da se bodo s svojimi stroji vsaj v poznih popoldanskih urah pojavili na tako prometni cesti. Verjetno, delavci javne razsvetljave pridejo na delo ob sedmih zjutraj in ne morejo čakati na roke v delavnici, vendar pa, v času prometnih konic, tako za živce kot za varnost voznikov, bi se lahko najprej lotili nekaterih manj prometnih cest."
30,30 ali več
"-krat so morali posredovati policisti; največkrat na javnih krajih. Prometnih nesreč je bilo 24. Ena se je končala tragično, dve s telesnimi poškodbami, ostale pa z razbito pločevino. Vlomov je bilo osem, tatvine pa štiri.","Prišlo je do 24 prometnih nesreč, ena se je končala tragično, dve s telesnimi poškodbami, ostale pa z zlomljeno pločevino, bilo je osem vlomov in štiri tatvine."
Prišli so župani,Župani so prišli
"Kakorkoli že, višje sodišče je menilo, da je pritožba holdinga utemeljena. Podrobnosti in razlogi so sicer zapisani kar na sedmih gosto tipkanih straneh, zato zapišimo le, da je sodišče pritožbi holdinga ugodilo, sodbo Okrožnega sodišča v Ljubljani (ki je bila, kot rečeno, v prid mestni občini) pa razveljavilo in zavrglo.","Vendar pa je višje sodišče menilo, da je pritožba holdinga utemeljena. Čeprav so podrobnosti in razlogi napisani na sedmih gosto tipkanih straneh, naj samo spomnimo, da je sodišče potrdilo pritožbo holdinga ter razveljavilo in zavrnilo sodbo Okrožnega sodišča v Ljubljani (ki je, kot sem rekel, bilo v prid občini).."
"LJUBLJANA, 27. - Do izteka roka za vložitev uradnih kandidatur za naknadne županske volitve v Ljubljani (sinoči do 19. ure) je po podatkih mestne volilne komisije kandidaturo vložilo osem kandidatov.","LJUBLJANA, 27. - Do roka za vložitev uradnih kandidatur za kasnejše županske volitve v Ljubljani (prejšnjo noč ob 19. uri) je kandidaturo oddalo osem kandidatov, navaja mestna volilna komisija."
"Naknadne županske volitve v Mestni občini Ljubljana bodo v nedeljo, 21. decembra, uradni rezultati bodo znani najkasneje v soboto, 27. decembra. Če nobenemu od kandidatov ne bo uspelo dobiti več kot polovice oddanih glasov, se bosta tista dva, ki jih bosta dobila največ, pomerila v drugem krogu. Ta bo predvidoma 11. januarja prihodnje leto. (ro)","V nedeljo, 21. decembra, bodo potekale naslednje županske volitve v Mestni občini Ljubljana, uradni rezultati pa bodo znani najkasneje v soboto, 27. decembra. Če kateremu od kandidatov ne uspe osvojiti več kot polovice oddanih glasov, se bosta kandidata, ki bosta zmagala največ, pomerila v drugem krogu, ki bo predvidoma potekal 11. januarja prihodnje leto."
"Poleg nasilja pa so prostor v razpravi našli tudi prenatrpani učni programi, eksterno preverjanje znanja in uvedba devetletke. ""In vsi ti pritiski nosijo tudi del krivde, da je toliko nasilnega obnašanja, ki postaja ventil za sproščanje vseh napetosti,"" je za konec pojasnila Teja iz OŠ Koseze.","Poleg nasilja so se v razpravi znašli tudi prenatrpani učni programi, zunanji izpiti in uvajanje devetletnice. ""In vsi ti pritiski nosijo del krivde tudi za to, da toliko nasilnega vedenja postaja izhod za sproščanje vseh napetosti,"" je zaključila Teja iz OŠ Koseze."
Malce drugačni predpraznični nakupi,Z malo drugačnim nakupom
20.000 parov si je priseglo zvestobo,20.000 parov priseže zvestobo
"Po vseh zamudah in številnih pozivih je končno poročilo o vrednotenju ponudb, ki ga je opravilo podjetje TÜV Bayern Sava, nazadnje vendarle prispelo tudi do predsednice nadzornega odbora TE-TOL in generalne sekretarke pri ministrstvu za gospodarske dejavnosti Tatjane Dobravc-Tatalovič.","Po vseh zamudah in številnih pozivih je končno ocenjevalno poročilo, ki ga je opravil TÜV Bayern Sava, končno prispelo do predsednice nadzornega odbora TE-TOL in generalne sekretarke Ministrstva za gospodarske dejavnosti Tatjane Dobravc-Tatalovič."
