original,paraphrase
"Imelda Stauton je bila elegantna na oskarjih, toda žal ni mogla pokazati še svoje duhovitosti, ker ni zmagala.","Imelda Stauton je bila elegantna na podelitvi oskarjev, toda na žalost ni mogla pokazati svoje duhovitosti, ker ni zmagala."
DALTONI,Dalton je lahko
Foto: Fivia,Foto: Fivia (angleščina)
"Na Animi 2005 v Bruslju, enem največjih evropskih festivalov animacije, je Špela Čadež za film Zasukanec prejela nagrado občinstva za najboljše študentsko delo. Diplomantka ljubljanske Akademije za likovno umetnost in študentka kölnske Akademije za nove medije je za ta film prejela že prvo nagrado na Festivalu slovenske animacije v Izoli ter nagrado na Animateki 2004 v Kinodvoru.","Na Anima 2005 v Bruslju, enem največjih evropskih festivalov animiranega filma, je Špela Čadež prejela nagrado občinstva za najboljše študentsko delo za film Odvzem. Diplomiralka Akademije za likovno umetnost v Ljubljani in študentka Akademije za nove medije v Kölnu sta prejela prvo nagrado na Festivalu slovenskega animiranega filma v Izoli in nagrado na Animateki 2004 v Kinodvoru za ta film."
"GWYNETH PALTROW (na sliki) in ANTHONY HOPKINS igrata glavni vlogi v romantični drami Proof režiserja Johna Maddena. Hči genialnega matematika (Hopkins), ki se mu je na stara leta omračil um, se skuša sprijazniti s smrtjo svojega očeta. Pri tem ji pomaga eden od njegovih študentov (Jake Gyllenhaal), ki pride pregledovat matematikove zapiske v upanju, da bo naletel na kako pozabljeno odkritje.","GWYNTH PALTROW (na sliki) in zvezda ANTHONY HOPKINS v romantični drami režiserja Johna Maddena Dokaz. Hči briljantnega matematika (Hopkins), ki je v starosti izgubil razum, se poskuša sprijazniti s smrtjo svojega očeta s pomočjo enega od svojih študentov (Jake Gyllenhaal), ki prihaja pregledati svoje matematične zapiske v upanju, da bo naletel na kakšno pozabljeno odkritje."
ZVEZDICE:,Ključna beseda: zvezde
Bojan Kavčič,Bojan Kavčič
Manica Janežič - Ambrožič in Petra Kerčmar,Manica Janežič - Ambrožič in Petra Kerčmar
ALENKA SIVKA IN SIMONA N. DAKIČ,Alenka Sivka in Simona N. Dakič
Foto: Tina Ramujkić,: Foto: Tina Ramujkić
"Petra: Zelo. Predvsem ker imam veliko več prostega časa. Pri nas je praksa takšna, da se voditelji ukvarjajo z novinarskim delom v centralni redakciji, na teren pa gredo izjemoma. Ta pravila spoštujem. Začela sem kot novinarka na Televiziji Slovenija, potem sem nekaj časa delala kot voditeljica, pa se spet vrnila na teren. Z Urošem sva nadaljevala s Trenji na POP TV, ki so bila nova zvrst oddaje, zdaj pa znova vodim osrednjo informativno oddajo.",": Petra Zelo veliko. Predvsem zato, ker imam veliko več prostega časa. V naši državi je praksa, da se voditelji ukvarjajo z novinarskim delom v osrednji redakciji, na teren pa odhajajo izjemno. Ta pravila spoštujem. Začel sem kot novinar na Televiziji Slovenija, potem sem nekaj časa delal kot voditelj, potem pa sem se spet vrnil na teren. Z Urošem smo nadaljevali s Trenjim na POP TV, ki je bila nova vrsta oddaje, zdaj pa spet tečem."
"Petra: Prehod se je zgodil zelo hitro. Prišla sem v bolj sproščeno delovno okolje. Sodelovati pri nastajanju Trenj je bil velik izziv zame. No, res je, da je bil odmev v javnosti ob prehodu kar velik, ampak s tem se nisem obremenjevala.",": Prehod se je zgodil zelo hitro, tako da sem prišla v bolj sproščeno delovno okolje. Sodelovanje pri ustvarjanju Frenja je bil zame velik izziv. No, res je, da je bil odziv javnosti ob prehodu precej velik, vendar se s tem nisem obremenjevala."
"Manica: To je bil čas, ko še nihče od nas ni imel družinskih obveznosti. Včasih smo žurali do jutra in šli naravnost v službo. Ves čas smo se pogovarjali o službi, kaj bi bilo treba spremeniti, narediti drugače.","Manica: To je bil čas, ko nihče od nas ni imel nobenih družinskih obveznosti. Včasih smo žurirali do jutra in šli naravnost v službo. Ves čas smo se pogovarjali o delu, kaj bi bilo treba spremeniti, kaj storiti drugače."
"Manica: Ali lahko nekaj pripomnim? Moje oči žarijo od občudovanja. Tak tempo je povsem drugačen kot pri nas. Mi imamo manj prosto. Prejšnji teden sem delala sedem dni v kosu, zato sem bila v ponedeljek in torek prosta. In to je to.","Manica: Lahko rečem nekaj? Moje oči so žareče z občudovanjem. Tak tempo je popolnoma drugačen od našega. Imamo manj svobode. Prejšnji teden sem delal sedem dni v kosu, tako da v ponedeljek in torek sem bil prost. In to je to."
Manica: Kolikor mi jih bo namenjeno.,-Kolikor jih bom pač hotel.
"""Moja mama, ki je velika igralka, je zelo jezna name,"" prizna Javier. ""Sprašuje me, zakaj se skušam ugonobiti, češ da bom imel za to dovolj časa, ko bom star. Pravi mi, naj izkoristim priložnost in počnem samo tisto, kar moram. A bi se dolgočasil! Najbolj vznemirljivi in zanimivi so namreč liki nasprotij, ki se borijo s svetom v sebi in zunaj sebe. Takšnih likov, če vam že pridejo na pot, ne morete spregledati. Če shujšate ali se zredite, je to zgolj tehnično vprašanje,"" razmišlja Bardem, ki ne da dosti na igralski ugled.","""Moja mama, ki je velika igralka, je zelo jezen z mano,"" Javier priznava. ""Ona me sprašuje, zakaj sem poskušal uničiti!, kot bom imel dovolj časa, da to storite, ko sem star. Ona mi pove, da bi priložnost, da samo tisto, kar moram storiti. Ampak jaz bi bilo dolgčas Najbolj razburljivo in zanimivo so znaki nasprotij, ki se borijo s svetom znotraj in zunaj sebe. Če dobijo na poti, ne morete spregledati takšne znake. Če izgubite težo ali pridobivanje teže, to je samo tehnično vprašanje,"" misli Bardem, ki ne daje veliko na igralčevo"
"Antonio Banderas je še vedno ""njihov"", čeprav ga je v Hollywoodu omrežila Melanie Griffith. V beli srajci in črnih hlačah je na barskem stolčku ob spremljavi večnega Santane ogrel občinstvo, ko je prepeval tedaj še nominirano pesem. Predvideno je sicer bilo, da jo bosta zapela Antonio in Drexler, toda slednjega so zamenjali s Santano, da bi bila gledanost večja. ","Antonio Banderas je še vedno ""njihov "", čeprav ga je v Hollywoodu obiskala Melanie Griffith. Gledalce je ogreval na barskem stolu ob spremljavi večne Santane, oblečen v belo srajco in črne hlače, medtem ko je pel takrat nominirano skladbo. To naj bi izvedla Antonio in Drexler, vendar je slednjo zamenjal Santana, da bi povečal gledanost."
Javier z beneškim pokalom volpi,Javier s pokalom Venice Volpi
Pasica zgoraj:,: pas zgoraj
helena blagne zaman,helena blagne zaman
Vse boljša kot vino,Vse je boljše od vina
2: Prošnja za ločitev in skrbništvo nad otrokoma,2: Zahteva za razvezo zakonske zveze in skrbništvo nad otroki
"NE GOTOVINA, KREDITNA KARTICA","Ne gotovina, kreditna kartica"
SLOVENSKE MAŠKARE,Slovenske zaščitne maske
"OPROSTITE, PROSIM!","Prosim, odpusti mi."
IGNORANTSKI PRODAJALCI,iranski trgovski potnik
"STOP ŠT. 10, izide 10. marca 2005","postaja št. 10, objavljena 10. marca 2005"
14 Manica Janežič in Petra Kerčmar: Nori na televizijo,14 Manica Janežič in Petra Kerčmar: Nora na TV
32 Dnevnik psihopata: Zgodbe s turneje,32 Dnevnik psihopata: Zgodbe s turneje
34 Glasbene novice,34 Glasbene novice
"Primer: STOP SANJSKA 1, 2, 4, 8, 13, 17, 20, 22, 23, 25.","primer: USTAVITE SANNA 1 0, 2, 4, 8, 13, 17, 20, 22, 23 in 25."
"Direndaj okrog Martina Scorseseja, ki je tudi po peti nominaciji za režijo ostal brez oskarja, je pretiran in že neokusen, zlasti ker režiserja Letalca primerjajo z mojstri, kot so Alfred Hitchcock, Orson Welles, Stanley Kubrick, Robert Altman in Charlie Chaplin, ki prav tako nikoli niso dobili oskarja za režijo. Morda predvsem zaradi svojih političnih prepričanj, ali pa so bili njihovi srečnejši tekmeci prav tako veliki režiserji: Billy Wilder, Elia Kazan, John Ford, Miloš Forman in George Cukor. Scorseseja, ki osmoljencem ne sega do kolen, sta premagala režiserja Roman Polanski in Barry Levinson ter trije igralci, ki so postali režiserji: Robert Redford, Kevin Costner in Clint Eastwood. Eklektik Marty se sicer jezi in trobi, da si je oskarja zaslužil, vendar je res, da zadnje čase snema precej slabe filme. Če nekatere od njegovih izdelkov to so Taksist, muzikal New York, New York, Idiotska noč, Pobesneli bik, Dobri fantje, Čas nedolžnosti in Casino še zdaj cenim, Tolpe New Yorka in Letalca preziram.","Kariera Martina Scorseseja ob Martinu Scorseseju, ki je prav tako izgubil svojo peto nominacijo za oskarja za režijo, je pretirana in že tako neokusna, še posebej, ker režiserje Airplane primerjajo z mojstri, kot so Alfred Hitchcock, Orson Welles, Stanley Kubrick, Robert Altman in Charlie Chaplin, ki prav tako ni nikoli dobil oskarja za režijo. Morda predvsem zaradi svojih političnih prepričanj ali pa so bili njihovi srečnejši tekmeci tudi veliki režiserji Billy Wilder, Elia Kazan, John Ford Miloš Forman in George Cukor. Scorseia, ki se ne požiga, režiserja Roman Polanski in Levinson ter trije igralci, ki so postali režiserji Robert Redwood, Colet in Eckle, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York City, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York, New York"
ANAVRIN Domžale (Akumulator),Baterija (na voljo)
"OMAR NABER, ALYA, YOGHURT Murska Sobota (PC Mešič)","OMAR NABER, ALYA, Yohurt Murska Sobota (PC Mešič)"
ZAGREB,- grob
1. 4. WESTLIFE Olympiahalle,1. 4.4 WESTLIFE Olympiahalle
17. 3. KEANE Alcatraz,17. 3 KEANE Alcatraz
"Tisti, ki so jo videli vso in od blizu, pravijo, da je res ""huda""!","Tisti, ki so videli vse in od blizu, pravijo, da je res ""slabo""!"
"Jernej: 24 let, študent prava, ""odštekan"", a resen","Jernej, 24 let, študent prava, ""nor "", resna oseba"
"Matteo: 31 let, jezikoslovec, odprtega duha, dinamičen, trmast, prilagodljiv",": Matteo, 31 let, jezikoslovec, odprt, dinamičen, trmast, prilagodljiv"
"Janez: 34 let, učitelj likovne vzgoje, optimist, malce nor, a v pozitivnem smislu","Janez pri 34 letih, likovni pedagog, optimist, malce nor, a v pozitivnem smislu"
"Nasmejete se očetu, ki ga pod tušem kdaj zanese z opernimi arijami ali ko vam razlaga, kako je v vojski pod posteljo skrival gumijasto cev, da se je lahko oprhal nad umivalnikom. Dišeča mila in geli ustvarijo erotično razpoloženje za dolgo ljubezensko noč. Za vse avanturiste, ki se podijo v kabrioletih, je Mitsubishi izdelal prho z majhnim rezervoarjem. V centrih dobrega počutja in lepote preizkusite prho z mikrorazprševanjem mineralnih snovi.","Nasmehneš se na svojega očeta, ki ga včasih odnesejo operne arije pod tušem ali ti pove, kako je včasih skrival gumijasto cev pod posteljo v vojski, da bi se oprhal nad umivalnikom. Dišeča mila in geli ustvarjajo erotično razpoloženje za dolgo ljubezensko noč. Za vse avanturiste, ki tečejo v kabrioletih, je Mitsubishi zasnoval tuš z majhnim rezervoarjem. V wellness in lepotnih centrih poskusite mineralne prhe z mikro škropljenjem."
okvirji,okvirji in
Prhanje astronavtov je zaradi breztežnosti malce drugačno. Uporabljajo posebne vreče in suhe šampone.,"Astronavti se tuširajo malo drugače zaradi breztežnosti, z uporabo posebnih vrečk in suhih šamponov."
"Kaj naj rečemo? Takšnih Heleninih koncertov si lahko le želimo. Morda smo pogrešali le še ""močnega"" moškega ob njej za ravnotežje in dramaturgijo, četudi Naceta Junkarja ali Marjana Zgonca. Sicer pa čista desetka.","Kaj naj rečemo? Lahko bi si le zaželeli takšnih koncertov Helene. Morda smo ob njej pogrešali le ""močnega"" moža za ravnotežje in dramaturgijo, celo Nacea Junkarja ali Marjana Zgonca. Sicer pa skupno deset."
"Z bratom Petrom pozirava za družinsko fotografijo jaz na posebej ""predelani"" kahlici pri babici. Imava še deset let mlajšega brata, ki pa ga iz utemeljenih razlogov ni na tej fotografiji … Pri babici Fani sem preživel ogromno lepih trenutkov, zadnje čase pa jo zaradi preobilice dela, to moram priznati, nekoliko zanemarjam. Bila je učiteljica in dobro ve, ali jo, kadar govori, poslušam ali samo kimam. Torej si moram res vzeti čas, ko jo obiščem.","Imamo deset let mlajšega brata, ki pa ga iz dobrih razlogov ni na tej fotografiji... veliko lepih trenutkov sem preživela z babico Fano, v zadnjem času pa zaradi obilice dela opravljam veliko dela, moram priznati, da jo malo zanemarjam. Bila je učiteljica in ve, ali govori, jo poslušam ali samo pokimam. Zato si moram res vzeti čas, ko jo obiščem."
"""Končujemo novi album, ki je trenutno v končni obdelavi. Upamo na najboljše. Tako kot vedno smo želeli ustvariti album kot celoto, in ne staviti na neko pesem. Je pa res, da tokrat pojem tudi v slovenščini. Naredili smo predelavo Zarjavele trobente, ki jo posvečamo Aljoši Buhu, avtorju skladbe, ki je umrl leta 1986, takrat kot Dražen Ričl, njemu v spomin pa je predelava pesmi Tugo, nesrečo.""","""Končujemo novo ploščo, ki je trenutno končana. Upamo na najboljše. Kot vedno smo želeli ustvariti album kot celoto, in ne staviti na pesem. Res je, da tokrat pojem tudi v slovenščini. Naredili smo remake trobente Žarnjela, ki je posvečena Aljoši Buh, avtorju pesmi, ki je umrl leta 1986, v času, ko je bil Dražen Ričl, njegov spomin pa je še vedno v povojih."
"Kaj je lepšega, kot če so tvoji starši ali stari starši ustvarili nekaj, kar gre za med še danes, tebi kot dediču pa za to ni treba narediti ničesar le sem ter tja se oglasiš v banki, kjer ti povejo, koliko se je tvoj račun odebelil od zadnjega obiska. Izbrskali smo nekaj dedičev znanih umetnikov, poslovnežev in drugih milijonarjev ter na hitro preleteli njihovo življenje in načrte …","Kaj je bolje, kot če vaši starši ali stari starši ustvarili nekaj, kar je še vedno medu danes, in ti, kot dedič, ni treba storiti ničesar za to, si samo ustaviti, ki jih banka, kjer ti povem, koliko je vaš račun zrasla od vašega zadnjega obiska. Našli smo nekaj dedičev znanih umetnikov, poslovneži in drugi milijonarji, in hitro letel nad svojim življenjem in načrti..."
"Korenine: Edina zakonska potomka velikega kralja rock'n'rolla. Koliko plošč je prodal, ne ve nihče, številka pa naj bi se sukala okrog petsto milijonov kosov!","Korenine: Edini zakoniti potomec velikega kralja rock 'n' rolla. Koliko plošč je prodal, nihče ne ve!, in številka naj bi bila okoli petsto milijonov kosov. Za"
"Končno tu, po šestnajstih urah vožnje. Meli in Matej sta z letalom porabila le dve uri. Špil je v Islingtonu, sredi centra. Ulica je zaprta in kaos je popoln … in takoj raztovarjanje kombija. Špil nisem zadovoljen. Obisk je soliden, ne vem, kaj bi rad! Spoznali smo se s fanti iz benda TEAM. Upam, da so OK, ne bi rad, da se vsak dan matramo s komunikacijo. Končalo se je zgodaj. Vsi koncerti v Angliji se. Alkohol točijo le do enajstih. Sledi after s hiphopovskimi didžeji Ministry Of Funk. Gremo raje v hotel. Spat!","Končno, tukaj, po šestnajstih urah vožnje. Meli in Matej preživel le dve uri z letalom. Spil je v Islingtonu!, sredi centra. Ulica je zaprta in kaos je popoln... in takoj raztovoriti kombi. Špil Nisem zadovoljen. Obisk je soliden, Ne vem, kaj bi rad. Spoznala sva fante iz skupine TEAM. Upam, da so OK, Ne bi rad videl, da smo vsak dan zaposleni s komunikacijo. Končala se je zgodaj. Vsi koncerti v Angliji so. Alkohol je služil le do enajstih."
"Sobota, 12. februar, Nottingham, Junktion7","sobota, 12. februar, Nottingham, Junktion7"
Podpis:,: Podpis dokumenta
"Luka, tvoj oče sem!","Luka, jaz sem tvoj oče!"
Besedilo in foto: Peter Eržen,: Besedilo in fotografija: Peter Eržen
"Največji tovrstni dogodek v tem delu sveta je privabil več kot tristo tisoč gledalcev. Na svojevrsten spektakel je prišla tudi celotna družina Marley, z vdovo Rito in sinovi Ziggyjem, Stephenom, Julianom, Damianom in Kymanijem, ki ostajajo v svoji glasbi zvesti očetovim stopinjam. Tudi preostali glasbeniki, kot so Angelique Kidjo in The I Three, so obetali dogodek, ki ga ni kazalo zamuditi.","Največji tovrstni dogodek v tem delu sveta je privabil več kot tristo tisoč gledalcev in celotna družina Marley, vključno z vdovo Rito in sinovi Ziggy, Stephen, Julian, Damian in Kymani, je ostala zvesta očetovim stopinjam v svoji glasbi. Drugi glasbeniki, kot sta Angelique Kidjo in The I Three, so tudi obljubili dogodek, ki ga ne bi zamudili."
BEPOP ŠE VEDNO VODIJO,Trump še vedno vodi
"Le zakaj bi še kdo verjel v Michaela Jacksona? Na zatožni klopi se mora braniti zaradi spolne zlorabe mladoletnika. Več kot desetletje že ni imel pravega hita. Njegova pojava je, milo rečeno, čudna. Tako kot njegovo življenje. Ali so Jackovi zvesti oboževalci lahko kaj drugega kot čudaki?","Zakaj bi še kdo verjel v Michaela Jacksona? On se mora braniti v zatožni klopi za spolno zlorabo mladoletne osebe. Že več kot desetletje ni imel pravega hita. Njegov videz je, milo rečeno, čuden. Tako kot njegovo življenje. Ali so lahko Jackovi zvesti oboževalci kaj drugega kot čudaki?"
"Povabilo na obisk Neverlanda je ena od nagrad, ki si jih zaslužijo najbolj predani. Zanje se zna zvezdnik res potruditi. Po Jacksonovem rojstnodnevnem koncertu leta 2001 je nekaj njegovih oboževalcev zaradi terorističnih napadov 11. septembra obtičalo v New Yorku. Priskrbel jim je hotel, avtobus, ki jih je vozil po mestu, in jim dal nekaj denarja za nakupe.","Povabilo za obisk Neverland je ena izmed nagrad najbolj storjena zaslužijo, in zvezda lahko resnično napor za njih. Po Jacksonovem rojstnem dnevu leta 2001, nekateri njegovi oboževalci obtičal v New Yorku zaradi terorističnih napadov 11. septembra, in jim je dobil hotel, avtobus, ki je bil vožnja po mestu, in jim dal nekaj denarja za nakup."
4,4 iz:
RAK,Virus raka
"Po naravi ste prizadevni in redoljubni, kar od vas zahteva precej truda, če hočete, da je vse narejeno tako, da ste zadovoljni. Dolgo tako ne bo šlo več, čas je, da se v nekaterih stvareh naučite reči ne. V prihodnjih dneh si privoščite brezdelje, razvajajte se in si kupite kaj lepega.","Po naravi, ste ambiciozni in urejeno, ki zahteva veliko truda od vas, če želite, da se vse, kar je treba storiti na tak način, da ste zadovoljni. To ne bo delovalo za dolgo časa, je čas, da se naučijo reči ne v nekaterih stvareh. V prihodnjih dneh, vzemite odmor, razvajajte se in kupite nekaj lepega."
RIBI,vrste rib
KJE JE JOLI?,Kje pa je ona?
"k-magnifico: Se Magnifico boji, da mu bodo fotoaparati ukradli dušo?","Se Magnifico boji, da mu bodo kamere ukradle dušo?"
Erazem je tokrat na lovu za brhko saksofonistko.,Erazem je na lovu za potencialnim saksofonistom.
2.3. D dan Gušti in Polona 6,Dan 2.3 Guštija in Polone 6
5.7. Če se bojiš neba Tulio Furlanič in Alenka Godec 4,5.7 Če vas je strah neba Tulio Furlanič in Alenka Godec 4
"V poplavi podalpskega navduševanja nad narodnozabavno glasbo je bilo le vprašanje časa, kdo bo prvi predelal Golico. Decembrsko kloniranje Avsenikove klasike z Bennyjem Benassyjem se je odlično prijelo, a bo zaradi finančnih zahtev avtorjev tudi ta remiks med didžeji krožil le kot nezakonit posnetek. Zaupamo vam lahko samo to, da je ta diskotečni hit delo enega najbolj priljubljenih slovenskih didžejev, ki je za lastne potrebe z nekaj več ritma podložil tudi Fredyja Milerja.","Decembersko kloniranje Avsenikove klasike z Bennyjem Benassyjem je sicer poželo velik uspeh, toda zaradi finančnih zahtev avtorjev bo tudi ta remix med DJ-ji krožil le kot ilegalni posnetek. Lahko le verjamemo, da je ta diskotečni hit delo enega najbolj priljubljenih slovenskih DJ-jev, ki je z malo več ritma na svoje mesto postavil tudi Fredyja Milerja."
"15 vročih diskotečnih legend in herojev prihodnosti v dveh arenah: Dr. Silvano, Andy, Tey DJ, El Sam vs. Dave Droid, Giuseppe, Schmidt, Shift, Elyksir …","15 najbolj vročih diskotekarskih legend in junakov prihodnosti na dveh prizoriščih: dr. Silvano, Andy, Tey DJ, El Sam proti Dave Droid, Giuseppe, Schmidt, Shift, Elyksir..."
"vem, da greš nocoj.","vem, da greš nocoj."
"ko se krog zavrti,","ko se krog obrne,"
