original,paraphrase
"Davčni zavezanec mora prav tako sam zahtevati denimo vračilo, če znesek plačane dohodnine presega davčno obveznost, saj se mu ta sicer šteje kot akontacija za naslednje obdobje, za vračilo pa si DURS (zaradi preverjanja) lahko vzame 90 dni časa.","Davčni zavezanec mora zahtevati tudi vračilo, na primer, če znesek plačanega davka od dohodka presega davčno obveznost, saj se šteje za predplačilo za naslednje obdobje, vendar pa lahko DURS (za preverjanje) za vračilo potrebuje 90 dni."
"Prejšnji teden je bil v znamenju umirjajočega se ""postdublinskega"" in predprazničnega ""sindroma"". Na petek, trinajstega, začeti sestanek najvišjih predstavnikov držav evropske gospodarske skupnosti v glavnem mestu Irske Dublinu se je končal uspešno in ""zmerno optimistično"". Za popestritev smo imeli čast videti osnutke prihodnjih evrobankovcev. Poleg dogovora o preprečevanju trgovine z drogami, zmanjšanju brezposelnosti in o podobnih večinoma socialno obarvanih temah (te so prišle na vrsto na koncu delovnega reda), je najpomembnejša sklenitev ""sporazuma stabilnosti"", ki je prvi pogoj za prej našteto, pravijo.","V petek, trinajstega, se je začelo srečanje najvišjih predstavnikov Evropske gospodarske skupnosti v prestolnici Irske, Dublinu, ki je bilo na koncu uspešno in ""zmerno optimistično"". Počaščeni smo bili, da smo lahko videli osnutke prihodnjih evro bankovcev. Poleg sporazuma o trgovini z drogami, zmanjševanju brezposelnosti in drugih pretežno družbenih tem (ki je prišel na dan ob koncu delovnega naloga), je bila najpomembnejša sklenitev ""sporazuma o stabilnosti "", ki je predpogoj za zgoraj navedeno, s čimer je bil dosežen dogovor o prihodnjih evrskih bankovcih."
MARKO ŽUŽEK,Piščančji morski pes
"Za državo je to ugodno, saj kaže, da bo pobrala več davkov kot z drugačnim obračunom","To je ugodno za državo, saj kaže, da bo zbral več davkov kot z drugačnim obračunavanjem"
"To se za državo zdi ugodno, saj kaže, da bo tako pobrala več davkov kot s kakšnim drugim načinom obračuna. Toda videz morda vara. Problem je približno enak dilemi trgovca, ki ve, da bo z višjo ceno pri vsakem prodanem kosu zaslužil več, a se boji, da bo morda kupcev toliko manj. V našem primeru je podobno - zelo napadalno zastavljene dajatve bodo plačevali le tisti, ki se bodo še držali borznega trga - kljub vsem spremembam, ki so v zadnjem času ne glede na namen izvajalca imele eno samo skupno točko: čim prej proč in denar v banko.","Problem je približno enak kot dilema trgovca, ki ve, da z višjo ceno za vsako prodano postavko, bo zaslužil več, vendar se boji, da bodo kupci lahko toliko manj. V našem primeru je podobno - zelo agresivno določene dajatve bodo plačali samo tisti, ki bodo še vedno držite na borzi - kljub vsem spremembam, ki v zadnjem času, ne glede na namen izvajalca, imajo eno skupno točko stran v najkrajšem možnem času in denar v banki."
"Pritisk ni omejen le na posamezne borzne igralce. Agencija za trg vrednostnih papirjev je v minulem tednu sprejela predpis, po katerem morajo pooblaščeni udeleženci trga, torej borzne hiše - ne glede na voljo stranke - svojim strankam obvezno dostavljati pisna potrdila o prejemih, spremembah in preklicih njihovih naročil. To praktično pomeni, da bodo borzne hiše, ki so po tem, ko je ustavno sodišče razveljavilo periodično plačevanje podaljšanja licenc borznih posrednikov, nekoliko lažje zadihale, dobile novo stroškovno breme - tako zaradi stroškov materiala kot zaradi obilice dodatnega dela, ki bo klicalo po novih delovnih močeh.","Agencija za trg vrednostnih papirjev je v preteklem tednu sprejela uredbo, po kateri morajo pooblaščeni udeleženci na trgu, t.j. borze - ne glede na izbiro stranke - svojim strankam zagotoviti pisno potrdilo o prejemu, spremembi in preklicu svojih naročil. V praksi to pomeni, da bodo borze, ki so nekoliko lažje dihale po tem, ko je ustavno sodišče razveljavilo redno podaljševanje licenc borznih posrednikov, dobile novo stroškovno breme - tako zaradi stroškov materiala kot zaradi obilice dodatnega dela, ki bo zahtevalo nova delovna pooblastila."
Pretepel ženski,Pretepal je žensko.
Preveč pijanih za krmilom,Preveč pijan za volanom
Kakor na cesti tudi na smučišču - potrebno je upoštevati pravila,Tudi na cesti - pravila je treba upoštevati
Naj bo smuka v užitek,Naj ti bo v veselje.
Na mednarodni konferenci v Sofiji o korupciji in organiziranem kriminalu,Mednarodna konferenca o korupciji in organiziranem kriminalu v Sofiji
Kriminal - globalni problem,Kriminal - svetovni problem
"Dopolniti bomo morali tudi temeljno zakonodajo, tisto, ki določa, kaj je protipravno ravnanje. Različne službe in stroke bodo torej morale izoblikovati kodekse ravnanja, kaj se sme in česa ne. Dopolniti bomo morali tudi procesno pravne predpise, torej zakon o kazenskem postopku. Ta bi moral predvideti tudi načine neformalnega in hitrejšega ravnanja.","Posodobiti bomo morali tudi osnovno zakonodajo, ki opredeljuje, kaj je protipravno ravnanje, zato bodo morale različne službe in poklici oblikovati kodekse ravnanja, kaj lahko in kaj ne sme biti. Dopolniti bomo morali tudi procesnopravne predpise, t.j. Zakon o kazenskem postopku, ki naj bi prav tako zagotavljal sredstva za neformalno in hitrejše ravnanje."
"Sporočamo žalostno vest, da nas je v 90. letu starosti zapustil naš dragi mož, oče, deda in praded","""Imamo žalostno novico, da nas je naš dragi mož, oče, dedek in pradedek zapustil pri starosti 90 let."
"Mladenič iz Dervente se je skril pod sedež v kupeju, vendar so ga policisti odkrili. Prebežnik je moral nazaj na Hrvaško. (sp)","Mladenič iz Dervente se je skril pod sedež v kupeju, toda policija ga je odkrila."
ZVONKA MAKUC,Pojoči Jack (angleško)
MARIO KOPIĆ,"Mario Kopic, prosim."
Večer bodo sklenili s Quintetom Jeana Franc saixa. Vstop bo prost. (im),Večer bodo zaključili s kvintetom Jeana Franca Saixa.
Nadaljevanje viteške povesti Josipa Jurčiča Janez Gremčič,Nadaljevanje viteške pravljice Josipa Jurčiča Janez Gremčič
"Med temi nesrečniki, ki jih je televizija izbrala za božično darilo svojim gledalcem, sta tudi ""Ginger in Fred"", postarana plesalca, ki sta se nekoč proslavila s posnemanjem hollywoodskega plesalskega para Ginger Rogers in Fred Astaire. Igrata ju prav tako postarana Giulietta Masina in Marcello Mastroianni, ki pravita, da se že trideset ali še več let nista videla; ko sta zadnjič zaplesala, sta se tudi razšla. Takšna je pač usoda komedijantov: povezuje in zbližuje jih spektakel, ko pa odrske ali studijske luči ugasnejo, se porazgubijo po svojih poteh ali končajo v samoti. Zdaj sta spet skupaj v tem TV showu, kjer nastopata kot fosila nekega starega, filmskega spektakla, ki ga je televizija že zdavnaj prekosila in zbanalizirala v okviru svojih serijskih podob. Toda v Fellinijevih očeh sta Ginger in Fred oziroma Giulietta Masina in Marcello Mastroianni seveda poosebljana nostalgija, otožni figuri v spektaklu, ki pozna samo kričave in votle figurante. In vendar je prav ta spektakel zadnja priložnost, da pokažeta, kaj sta vseskozi bila: Giulietta Masina, drobno in simpatično žensko bitje, ki je vse od Fellinijeve Ceste utelešalo ""življenjski princip"", in Marcello Mastroianni, melanholik tudi kot ljubimec in Fellinijev ""alter ego"", kot se je rad pošalil sam režiser.","Med nesrečnimi, ki jih je televizija izbrala kot božično darilo za gledalce, sta ""Ginger in Fred "", dva stara plesalca, ki sta nekoč zaznamovala s posnemanjem hollywoodskih plesalcev Ginger Rogers in Freda Astaira, ki jih igrata tudi stari Giulietta Masina in Marcello Mastroianni, ki pravita, da se nista videla že trideset ali več let; ko sta nazadnje plesala, sta se tudi razšla. To je tisto, kar ju usoda komikov zbližuje in zbližuje, ko pa ugasnejo odrske ali studijske luči, izgineta na svojih poteh ali končata v samoti. Toda v Fellinijevih očeh so Ginger in Fred, Giulietta Masina in Marcello Mastroianni seveda poosebitev nostalgije, žalostne figure v spektaklu, ki zna samo kričati in votle figurice. In vendar je prav ta spektakel zadnja priložnost, da pokažejo, kaj so bili ob Giulietti Masini, majhnem in ljubkem ženskem bitju, ki od Fellinijeve Ceste uteleša ""princip življenja"", in Marcello Mastroianni, tudi kot melanholični in Fellini režiser, ki se je rad šalil kot ljubitelj ega."
"Založba Bogataj, Idrija 1996","Založba Bogataj, Idrija 1996"
"V počastitev 80-letnice profesorja Tineta Logarja so njegovi 'učenci' z Inštituta za slovenski jezik Frana Ramovša pod uredniškim vodstvom Karmen Kenda-Jež pripravili pregleden zbornik Logarjevih Dialektoloških in jezikovnozgodovinskih razprav, kjer se skorajda v celoti razgrne avtorjevo poglobljeno poznavanje bogastva slovenskih narečnih pojavov in posebnosti. Knjigi je dodana pregledna bibliografija tega vodilnega slovenskega dialektologa.","Ob 80-letnici prof. dr. Tineta Logarja so njegovi ""študenti"" z Inštituta za slovenski jezik Frana Ramovša pod uredniškim vodstvom Karmen Kenda-Jež pripravili obsežno zbirko Logarskih dialektoloških in jezikoslovnih zgodovinskih razprav, kjer se skoraj v celoti razkrije avtorjevo poglobljeno poznavanje bogastva slovenskih narečnih pojavov in posebnosti."
"LJUBLJANA, 24. - Parkiranje v Ljubljani je že tako oguljena tema, da je v težko povedati kaj novega. Vendar pa nas naši bralci vedno znova presenečajo in nam poskušajo dokazati, da se pod površino parkiranja skriva še kakšen drugi zaplet. Tako je naš bralec pred dnevi kar obnemel od začudenja, ko je začela po njegovem podjetju krožiti zgodbica, da mu ""dacarji"" rubijo plačo. Saj veste, kako gre tista ""iz muhe slon""... Izkazalo se je, da gre za rubež zaradi neplačane denarne kazni, ki jo je dosodilo mestno redarstvo in o kateri se našemu bralcu ni sanjalo.","LJUBLJANA, 24. - Parkiranje v Ljubljani je tako muhasta tema, da je težko reči karkoli novega. Vendar pa nas naši bralci nenehno presenečajo in nam poskušajo dokazati, da obstaja še en zaplet pod površino parkirišča. Torej je bil naš bralec pred nekaj dnevi precej presenečen, ko je njegovo podjetje začelo krožiti zgodbo, da mu ""dacs"" odvzema plačo. Veste, kako gre ""slonska muha""... Izkazalo se je, da je to zaseg zaradi neplačane globe, ki jo je naložila mestna policija in o kateri naš bralec ni imel pojma."
"LJUBLJANA, 24. - Vrednosti snovi, po katerih merimo onesnaženost zraka, se še vedno ""obnašajo"", kot bi nam hotele zaželeti veliko zdravja v novem letu, saj so vsebnosti ozona, žveplovega dioksida in skupnih lebdečih delcev relativno nizke.","LJUBLJANA, 24. - Vrednosti snovi, po katerih se meri onesnaženost zraka, se še vedno ""obnašajo "", kot da bi nam v novem letu zaželeli dobro zdravje, saj so vsebnosti ozona, žveplovega dioksida in skupnih plavajočih delcev relativno nizke."
"""Problem pa je tudi ta, da smo na Igu prišli v spor z JP Vodovod-Kanalizacija (VO-KA), saj nam nočejo vrniti denarja od samoprispevka, ki je ostal od prejšnjih občin - Ig naj bi dobil 15 milijonov tolarjev,"" pravi župan in dodaja, da ni nobene pravne poti, po kateri bi ta denar izterjali.","""Težava je tudi v tem, da smo na Igu prišli v konflikt z JP Vodovod-Kanalizacija (VO-KA), ker ne želijo vrniti denarja iz samoprispevka, ki je ostal od prejšnjih občin - Ig naj bi dobil 15 milijonov tolarjev,"" pravi župan in dodaja, da ni zakonite poti za izterjavo tega denarja."
"Že bežni opazovalec se ob zastojih na Šmartinski drži za glavo. Iz enega sta nastali dve semaforizirani križišči, kar tako ali tako povzroča daljše čakanje. Težave pa, kot kaže, povzročajo predvsem tovornjaki, ki vozijo iz ali v industrijsko cono BTC-ja. Preden namreč spelje tak tovornjak, ki se je postavil v sredino križišča, da bi zavil levo, se spet prižge rdeča luč. Ob tem niti ne omenjamo zmede, ki nastane, ko takšen tovornjak ostane na pol v križišču, kar pomeni, da niti tisti, ki se jim je prižgala zelena luč, ne morejo mimo.","Dva semaforja sta nastala iz enega od križišč, kar v vsakem primeru povzroči daljše čakanje. Težave se zdi, da jih povzročajo predvsem tovornjaki, ki vozijo iz ali v industrijsko cono BTC. Pred takšnim tovornjakom, ki se je odpravil na sredino križišča, da bi se obrnil levo, se spet prižge rdeča luč. Da ne omenjam zmede, ki se pojavi, ko tak tovornjak ostane na pol poti v križišču, kar pomeni, da ne more mimo niti tovornjak, ki je prižgal zeleno luč."
"Druga pripomba, ki jo imajo razburjeni vozniki, zadeva slabe označbe križišča s prometnimi znaki, izkušeni vozniki pa opozarjajo celo na nekaj nelogičnosti pri urejanju prometa na tem koncu Šmartinske. Težave s tovornjaki bi verjetno lahko rešili, če bi pod nadvozom zanje speljali poseben izvoz, pravijo vozniki. To je le nekaj od pripomb, ki smo jih od razjarjenih voznikov dobili v uredništvo po odprtju tega dela obvoznice.","Še ena pripomba, ki jo podajo razburjeni vozniki, se nanaša na slabe prometne znake, ki označujejo križišče, izkušeni vozniki pa celo opozarjajo na nekatere nelogičnosti v prometni ureditvi na tem koncu Šmartinske. Težave s tovornjaki bi verjetno lahko rešili, če bi pod nadvozom vzeli poseben izhod, pravijo vozniki. To je le nekaj pripomb, ki smo jih prejeli od jeznih voznikov uredništvu po odprtju tega dela obvoznice."
Renta samo pobožna želja,Najem le pobožne želje
"Ljudje, ki imajo to (ne)srečo, da nove avtoceste tečejo blizu njihovih domov, dostikrat zahtevajo posebno rento, ker menijo, da je njihova posest zaradi tega razvrednotena, onesnaževanje pa hudo. Toda niti v Sloveniji niti v Evropi ne obstajajo predpisi, ki bi jim omogočili izplačilo univerzalne odškodnine. Seveda pa dobijo odškodnino zaradi dokazano poškodovane ali med graditvijo uničene lastnine. Krajani Ločice pri Vranskem na primer so zahtevali tudi rento, vendar dlje kot do pogovora z nekaj pristojnimi službami ni prišlo. V DARS-u pravijo, da sega območje večjega vpliva težkih kovin od dovoljenega do pet metrov od asfalta, to pa je še v zagrajenem koridorju avtoceste, tako da osnove za odškodnino zaradi onesnaženja ni.","Ljudje, ki imajo (ne) srečo, da imajo nove avtoceste v bližini svojih domov, pogosto zahtevajo posebno rento, ker menijo, da je njihova lastnina zaradi tega razvrednotena, onesnaževanje pa je hudo. Vendar pa v Sloveniji ali v Evropi ni predpisov, ki bi jim omogočili plačilo univerzalne odškodnine. Seveda, prejmejo odškodnino za dokazano škodo ali uničeno premoženje med gradnjo. Na primer, domačini Ločice pri Vranskem so zaprosili tudi za rento, vendar ni trajalo dlje kot pogovor z nekaj pristojnimi službami."
Milan Kučan - osebnost leta,Milan Kučan - osebnost leta →
Novoletni sprejem vladnega urada za verske skupnosti,Novoletni sprejem vladnega urada za verske skupnosti
"Igor Trstenjak je povedal, da 55 oziroma 52 zaposlenih na ministrstvu res nima ustrezne izobrazbe za delo, ki ga opravljajo, vendar so to ljudje, ki so jih na ministrstvu morali zaposliti po reformi uprave leta 1992 in 1994. Med zaposlenimi pa gotovo ni tretjina takih, ki nimajo potrebne izobrazbe, kot trdi računsko sodišče, saj ima ministrstvo prek 1.000 zaposlenih. Na ministrstvu je res tudi 39 zaposlenih, ki za svoje delovno mesto nimajo ustrezne delovne dobe. ""Primanjkljaj"" delovne dobe je bil ob nadzoru od enga meseca do enega leta. Vendar je to dejstvo posledica zavestne promocijske odločitve, da v upravi tudi na ta način zadržijo prespektivne kadre. Sploh pa ne drži ugotovitev računskega sodišča, da 18 zaposlenih nima ustrezne izobrazbe.","Igor Trstenjak je dejal, da 55 ali 52 zaposlenih na ministrstvu nima ustrezne izobrazbe za delo, ki ga opravljajo, vendar so to ljudje, ki so morali biti zaposleni na ministrstvu po reformi uprave v letih 1992 in 1994. Med zaposlenimi pa je bila tretjina tistih, ki nimajo potrebne izobrazbe, kot trdi računsko sodišče, saj ima ministrstvo več kot 1.000 zaposlenih. Pravzaprav je na ministrstvu tudi 39 zaposlenih, ki nimajo ustrezne delovne dobe za svoje delovno mesto. ""Pomanjkanje"" službe je bilo v času nadzora od enega meseca do enega leta. Vendar pa je to dejstvo posledica promocijske odločitve, da perspektivne kadre v upravi ostanejo na ta način."
"Zveza se je sestala s predstavniki Telekoma in dogovorili so se, da bo Telekom do konca januarja pripravil osnutek nove pogodbe o sofinanciranju omrežij. Zagotovila, da bo Telekom dodal anekse k že podpisanim pogodbam, pa niso dobili. Prispevek ne more biti nepovraten, pravijo v Zvezi potrošnikov, ampak je treba urediti lastniško razmerje (popust na pogovore, delnice ali posojilo). Prav tako je treba rešiti razmerje z vsemi starimi naročniki, ki so za omrežja dodatno plačevali. Z vlade in ministrstva za promet in zveze odgovorov na ta problem še ni. (rš)","Zveza se je sestala s predstavniki Telekoma in se dogovorila, da bo Telekom do konca januarja pripravil novo pogodbo o sofinanciranju omrežij. Zagotovila, da bo Telekom dodal priloge k že podpisanim pogodbam, niso bila dana. Prispevek ne more biti nepovraten, pravijo v Združenju potrošnikov, vendar je treba urediti lastniško razmerje (popust na pogovore, delnice ali posojila). Prav tako je treba rešiti odnos z vsemi starimi naročniki, ki so plačali dodatno za omrežja. Vlada in Ministrstvo za promet in komunikacije še nista odgovorila na ta problem."
"LJUBLJANA, 24. - Od začetka januarja bo zemeljski plin za distribucijo za 5,33 odstotka dražji, je sklenila vlada, kar pomeni, da bo cena s sedanjih 20,70 tolarja za kubični meter poskočila na 21,80 tolarja. Vlada pa je zavrnla že napovedani vnovični zahtevek za povišanje cene električnega toka, po katerem naj bi se elektrika 1. januarja podražila za 9,6 odstotka in za prav toliko še dva meseca kasneje. Po sprejetju elektroenergetske bilance in stroškovnih osnov za kupoprodajne odnose podjetij elektrogospodarstva za leto 1997 pa bodo vprašanje cene elektrike spet obravnavali. Prav tako je vlada zavrnila predloženo 25-odstotno podražitev poštnine za znamke in dopisnice, ki jo je vložila Pošta Slovenije.","LJUBLJANA, 24. - Od začetka januarja bo cena zemeljskega plina za distribucijo za 5,33 odstotka dražja, kar pomeni, da bo s sedanjih 20,70 tolarja za kubični meter poskočila na 21,80 tolarja. Vendar pa je vlada zavrnila že napovedano obnovljeno prošnjo za zvišanje cene električne energije, po kateri naj bi se električna energija 1. januarja zvišala za 9,6 odstotka, za enak znesek pa dva meseca kasneje. Po sprejetju bilance električne energije in stroškovne osnove za kupone za odnose elektroenergetskih podjetij za leto 1997 se bo o vprašanju cene električne energije še enkrat razpravljalo. Vlada je zavrnila tudi predloženo 25-odstotno zvišanje cene poštnih znamk in razglednic, ki jih je vložila Pošta Slovenije."
"Vrhovna shoda dveh parlamentarnih strank na predbožično soboto nista ravno razbistrila obzorja. Kongres SLS, ki bo v kakršni koli vladni koaliciji imela zelo pomembno vlogo, če Podobniku uspe sestaviti vlado, pa odločilno, med kopico svojih deklaracij žal ni našel mesta za dokument s konkretnimi videnji gospodarske politike v letu 1997, samo njene programske opredelitve pa ne zadostujejo. ZLSD, ki je lahko kot stranka zelo pomembna pri podpori eventualnemu mandatarstvu Drnovška, pa je na svoji konferenci znova poudarila socialistično dobrohotno nasprotovanje resnejšim posegom v brzdanje plač in usklajevanje pokojnin, četudi gre za enega glavnih vzrokov za preskromno izvozno konkurenčnost naših izdelkov in storitev na tujem trgu.","Kongres SLS, ki bo imel zelo pomembno vlogo v kateri koli vladni koaliciji, če bo Podobnik uspel sestaviti vlado, a odločen, žal ni našel mesta med številnimi svojimi izjavami za dokument s konkretnimi vizijami gospodarske politike v letu 1997, vendar samo njegove programske opredelitve niso dovolj. ZLSD, ki je kot stranka lahko zelo pomembna pri podpori morebitnega Drnovškovega mandata, je ponovno poudaril socialistično dobronamerno nasprotovanje resnejšim posegom pri omejevanju plač in usklajevanju pokojnin, čeprav je to eden glavnih razlogov za slabo izvozno konkurenčnost naših izdelkov in storitev na tujem trgu."
"LJUBLJANA, 24. - V ljubljanskih vrtcih je prostih kar 1012 od 12.548 mest. Čeprav na oddelku za predšolsko vzgojo, izobraževanje in šport pri Mestni občini Ljubljana še niso dokončali letnega poročila, v katerem so posebno pozornost namenili prav prostim zmogljivostim in demografski analizi, pa je že jasno, da bodo lahko (začasno) oddali še nekaj svojih prostorov.","LJUBLJANA, 24. - V ljubljanskih vrtcih je na voljo kar 1012 od 12.548 mest. Čeprav Oddelek za predšolsko vzgojo, izobraževanje in šport na Mestni občini Ljubljana še ni zaključil letnega poročila, v katerem so posebno pozornost namenili prostim zmogljivostim in demografski analizi, je že zdaj jasno, da bodo lahko () začasno najeli del svojih delovnih mest."
"Nič ni seveda narobe, če verni politiki molijo za domovino, če prisluhnejo besedam cerkvenega pastirja o tem, da je mogoče odgovorno opravljati politično službo le ob iskreni in neegoistični zastavitvi vseh svojih moči za skupno blaginjo. Toda če to počno v prvih vrstah, pred kamerami in bliskavicami fotoaparatov, potem je to več kot njihova intimna zaveza cerkvenim sporočilom, v tem primeru postane manifestacija, državno-cerkveni akt, vsaj zmenek s poljubom, če ostanemo pri zgornji primeri. Od tu pa je, kot vemo, le korak do ljubosumnih snubcev, do njihove resnične ali dozdevne opeharjenosti in vsega, kar takšne strasti, privilegiji in boj zanje in proti njim lahko povzročijo tudi v Sloveniji.","Nič ni narobe, seveda, če verski politiki molijo za svojo domovino, če poslušajo besede cerkvenega pastorja, da je mogoče opravljati politično službo odgovorno le z iskreno in ne-egoistično obljubo vseh svojih moči za skupno dobro. Če pa to storijo v prvih vrstah, pred kamerami in svetilkami, potem je to več kot njihova intimna zaveza cerkvenim sporočilom, v tem primeru postane manifestacija, državno-krščansko dejanje, vsaj datum s poljubom, če ostanemo pri zgornjih primerih. Od tu, kot vemo, je to le korak do ljubosumnih prosilcev za njihovo resnično ali navidezno prevaro in vse, kar takšna strast, in boj proti njim lahko povzroči tudi v Sloveniji."
Predsednik Milan Kučan se še posvetuje,Predsednik Milan Kučan še vedno svetuje
"LJUBLJANA, 24. - Predsednik Slovenije Milan Kučan se je včeraj pogovarjal z guvernerjem Banke Slovenije dr. Francetom Arharjem, dr. Francetom Bučarjem, predsednikom ustavnega sodišča dr. Tonetom Jerovškom in z bivšimi člani predsedstva Republike Slovenije dr. Matjažem Kmeclom, Ivanom Omanom, dr. Dušanom Plutom in Cirilom Zlobcem, so sporočili iz urada predsednika republike. Tudi ti posveti so bili del predsednikovih prizadevanj, da bi Slovenija čim prej dobila trdno in sposobno vlado z zadostno podporo v državnem zboru.","LJUBLJANA, 24. - Predsednik Republike Slovenije Milan Kučan je včeraj govoril z guvernerjem Banke Slovenije, dr. Francetom Arharjem, dr. Francetom Bučarjem, predsednikom Ustavnega sodišča dr. Tonetom Jerovškom in nekdanjimi člani slovenskega predsedstva, dr. Matjažem Kmecelom, dr. Ivanom Omanom, dr. Dušanom Plutom in Cirilom Zlobcem iz urada predsednika republike. Ta posvetovanja so bila tudi del prizadevanj predsednika, da bi Slovenija čim prej dobila trdno in sposobno vlado z zadostno podporo v Državnem zboru."
Mariborska univerza proti vladi?,Univerza v Mariboru proti vladi?
Sporazum o izogibanju dvojnega obdavčenja dohodkov je Slovenija sklenila z 21 državami,"Sporazum o izogibanju dvojnega obdavčevanja dohodkov, sklenjen z 21 državami"
Ukrajinske plesalke v Night clubu na Dobrni prodajale ljubezen,Ukrajinski plesalci v nočnem klubu na Dobrni prodajajo ljubezen
16,16 iz:
"""Še posebno me je motilo to, da se Bill po svoji vrnitvi iz bolnišnice ni kaj prida zanimal za Nickyja, sicer pa se je že kmalu ponovno začel zatekati k heroinu.""","""Še posebej me je vznemirilo dejstvo, da se Bill po vrnitvi iz bolnišnice ni preveč zanimal za Nickyja, vendar se je kmalu spet začel zatekati k heroinu."""
"""Najraje sem z otrokom v naročju posedala v drugem nadstropju njene vile na Green Streetu, kjer si je Danielle uredila svojo delovno sobo. Opazovala sem jo med pisanjem in čim je otrok zajokal, je Danielle odložila pisalni stroj in se je vsaj za trenutek posvetila Nickyju.""","""Moje najljubše mesto, kjer sem sedela z otrokom v naročju, je bilo v drugem nadstropju njene vile na Green Streetu, kjer je Danielle postavila študijsko sobo. opazovala sem jo, ko je pisala, in takoj ko je otrok jokal, je Danielle odložila pisalni stroj in se za trenutek predala Nickyju."""
"Billov konjiček je bil ribolov in ob koncih tedna je večkrat prevozil nekaj sto kilometrov samo zato, da je v Severni Kaliforniji lovil losose in postrvi. Za ribolov je poskušal navdušiti tudi Danielle, toda ona se je po prvih neuspehih kaj kmalu naveličala vihteti ribiško palico.","Billov hobi je bilo ribarjenje in ob koncu tedna je prevozil več sto kilometrov, da bi v severni Kaliforniji ujel lososa in postrv. Danielle ga je skušala navdušiti, a se je po njegovih prvih neuspehih kmalu naveličala vihteti ribiško palico."
"Pop TV, sreda, 20.00 - Bingo","Pop TV, Sreda, 20.00 - Bingo"
"Pop TV, sreda - 1.00G. in ga. Bridge","Pop TV, Sreda - 1.00G in gospa Bridge"
13.35Zgodbe iz praznične školjke,13.35 Zgodbe iz praznične lupine
"18.50Kolo sreče, TV igrica","18.50Kolo sreče, TV igra"
"0.05TV jutri, Videostrani","0.05TV jutri, Videopages"
20.00Proslava ob dnevu samostojnosti,20.00 - dan neodvisnosti
"13.30Življenje je en sam blues,ameriški film (VPS 13.30)","13.30 Življenje je en sam blues, ameriški film (VPS 13.30)"
"19.30V slogi je moč, avstralska nanizanka, 12/50 (VPS 19.30)","19.30V Slogi moči, Avstralska TV serija, 12 / 50 (VPS 19.30)"
20.25Planet In (VPS 20.25),20.25Planet In (VPS 20.25)
"0.15TV jutri, Videostrani","0.15TV jutri, videoposnetki"
"1.50TV jutri, Videostrani","1.50TV jutri, spletne strani"
