original,paraphrase
debate.sloweb.net,razprava.sloweb.net
"Hvala ti, Sony","Hvala ti, Sony"
Foto: Earset1MobHi03,: nastavitev fotoaparata
"Korejski izdelovalec mobilnikov Pantech je oznanil, da bo začel proizvajati mobilnik S4, ki bo v marsičem vreden velike pozornosti. Imel bo revolucionaren zum, ki ne bo digitalen, kot je za mobilnike v navadi, ampak kar optičen! Poleg vgrajenega digitalnega fotoaparata z ločljivostjo dveh milijonov točk bo imel še MP3-predvajalnik in GPS. Pantech je leta 1991 začel izdelovati pagerje, avgusta 1997 pa še mobilnike za omrežji CDMA IN GSM. Na fotografiji je Pantech G800, prvi Bluetooth mobilnik, narejen v Koreji.","Korejski mobilni proizvajalec Pantech je napovedal, da bo začel s proizvodnjo mobilnega telefona S4, ki bo v mnogih pogledih vreden velike pozornosti. Imel bo revolucionarni zum, ki ne bo digitalni, saj je to običajno za mobilne telefone, ampak precej optični. Poleg vgrajenega digitalnega fotoaparata z ločljivostjo dveh milijonov slikovnih pik bo imel tudi predvajalnik MP3 in GPS. Pantech je začel proizvajati pozivnike leta 1991, avgusta 1997 pa mobilne telefone za omrežja CDMA IN GSM. Na fotografiji, Pantech G800, prvi Bluetooth mobilni telefon narejen v Koreji"
Največ točk,Maksimalno število točk
Lažje tiskanje fotografij,Lažje tiskanje fotografij
"Samsung SCH-V450 je mobilnik z igralno paličico in podporo 3D-igram. Preklopni mobilnik vsebuje igri ZioGolf (golf) in Metalion (strelska), s podporo igram v treh dimenzijah pa zagotavlja igralno izkušnjo, ki je v mobilnikih za zdaj sila redka. Za dodatne užitke je na V40 možno uporabiti tudi igralno paličico, glasbofile bodo razveselile MP3-datoteke, lovce na veliko pomnilnika pa Memory Stick Duo s kapaciteto 32 MB.","Samsung SCH-V450 je mobilni telefon s krmilno palčko in podporo za 3D igre. preklopni telefon vključuje ZioGolf (golf) in Metalion (streljanje), s podporo za igre v treh dimenzijah pa zagotavlja igralno izkušnjo, ki je trenutno zelo redka v mobilnih telefonih. Za dodatno uživanje se lahko na V40 uporablja krmilna palica, glasbene datoteke bodo navdušile MP3 datoteke, in pomnilniške intenzivne lovce Memory Stick Duo s kapaciteto 32 MB."
"Finci so se očitno usmerili v izdelovanje mobilnikov s preklopnim pokrovčkom, saj je takšna tudi Nokia 6170, atraktivna Finka iz jekla, ki stavi na sporočanje: MMS, e-pošta, funkcija »push to talk« ... Deluje na treh GSM-frekvencah. Prodajati jo bodo začeli ob podobnem času kot 6630, od slednje pa se bo 6170 razlikovala po približno še enkrat nižji ceni. Za hiter prenos podatkov bo lahko uporabljala EDGE, zunanji zaslon v ločljivosti 96 x 65 bo imel 4096 barv, notranji (128 x 160) pa 65.535. Vgrajena digitalna kamera bo v VGA-ločljivosti.","Zdi se, da so se Finci osredotočili na izdelavo mobilnih telefonov s flip-top, kot je Nokia 6170, privlačna Steel Finka, ki stavi na sporočanje: MMS, e-pošta, push to talk... Deluje na treh frekvencah GSM. Prodajal se bo podobno kot 6630, od katerih se bo 6170 razlikoval po približno dvojni ceni. Lahko bo uporabljal EDGE za hiter prenos podatkov, zunanji zaslon 96 x 65 bo imel 4096 barv, notranji (128 x 160) pa bo imel 65.535 barv. Vgrajen digitalni fotoaparat bo VGA ločljivost."
Novice,Novice iz:
www.philips.com,www.philips.com.
Bere od DVD do DivX,Branje z DVD-ja na DivX
Harmonija ukazov,Skladnost z ukazi
Navita miška,Razporejena miška
"Sony je predstavil novo generacijo prenosnih digitalnih avdionaprav. V poletni kolekciji, ki seveda deluje tudi v drugih letnih časih, so izdelki iz serije Vaio in Walkman, poudarek pa je predvsem na pomnilniku in povezljivosti, ki z interneta črpa novo glasbo. Že uveljavljeni podpori glasbenim formatom sta se pridružila še Atrac3 in Atrac3plus.","Sony je predstavil novo generacijo prenosnih digitalnih avdio naprav. Poletna kolekcija, ki seveda deluje tudi v drugih letnih časih, vključuje izdelke iz serije Vaio in Walkman, s poudarkom na pomnilniku in povezljivosti, ki črpa novo glasbo iz interneta. Atrac3 in Atrac3plus sta se pridružila že uveljavljeni podpori za glasbene formate."
"CanoScan LiDE 35 je novi skener iz Canona. Za kupce se bo bojeval z večjo hitrostjo skeniranja (vmesnik USB 2.0!), ločljivostjo 1.200 x 2.400 točk in 48-bitno zunanjo barvno globino. Za skeniranje poslikane A4-strani po tovarniški hvali potrebuje približno devet sekund, v prosti prodaji pa naj bi LiDE 35 stal okoli dva desettisočaka.","Canoscan LiDE 35 je nov skener iz Canona. Za stranke se bo boril z večjo hitrostjo skeniranja (vmesnik USB 2.0), ločljivostjo 1200 x 2.400 slikovnih pik in 48-bitno zunanjo barvno globino. Za skeniranje pobarvane A4 strani po tovarniški pohvali traja približno devet sekund, na prostem trgu pa naj bi LiDE 35 stala približno dve deset tisoč."
Evolucija je pametna strategija,Evolucija je pametna strategija
"Klici so ločeni na zgrešene, sprejete in odhodne, 1916 pa premore tudi seznam vseh klicev, ki so ločeni z ikonicami (odhodni, dohodni, neodgovorjeni). Pohvalen je prikaz časa klica.","Klici so ločeni na neodgovorjene, prejete in klicane klice, 1916 pa ima tudi seznam vseh klicev, ločenih z ikonami (odhodni, dohodni, neodgovorjeni)."
"Sledi izbirnik dodatno, kjer so koledar s samo mesečnim pregledom in možnostjo vpisovanja beležnic, računalo, štoparica in časovni odštevalnik.","Sledi selektor dodatno, kjer je koledar s samo mesečni ogled in sposobnost, da vnesete zvezke, kalkulator, štoparica in časovnik."
- pomnilnik,- pomnilnik
Minusi,minusi za:
Plusi,Samo plusi
"- spominska kartica, povezljivost","- pomnilniška kartica, povezljivost"
JVC GR-D73E,JVC GR-D73E
"Trion, d. o. o., www.trion.si","Trion, d. o. o., www.trion.si"
"Če boste malo pobrskali po svetovnem spletu in se vsaj malo zanimali za precej priljubljene DivX-predvajalnike, ne boste mogli mimo podjetja Kiss niti z zaprtimi očmi. Njihov prvi predvajalnik, ki je podpiral ljudski format DivX, je že zgodovina, namesto njega pa prihajajo številni drugi. Vsak s svojo opremo. ","Če greste skozi svetovni splet in imajo celo malo zanimanja za zelo priljubljenih DivX predvajalniki, ne boste mogli prenesti s Poljub tudi z zaprtimi očmi. Njihov prvi predvajalnik, ki podpira priljubljeno DivX format, je že zgodovina, in na svojem mestu obstaja veliko drugih."
"Povezljivost je bogata. Od S-videa, kompozitnega videoizhoda, S/PDIF izhodov do analognega sterea in seveda scarta. Novo različico firmwara poiščite na www.kiss-technology.com pod oknom za podporo. Na testiranju Kissa DP-470 nas je nekoliko razočarala okrnjena podpora (informacijska navodila), malce pa bode tudi kar visoka cena tega izdelka. A takšnih hibridov, kot je DP-470, ki predvaja tudi glasbene datoteke MP3 in prikazuje fotografije v formatu JPG, je malo, kar Kiss pridno izkorišča.","Povezljivost je bogata. Od S-video, kompozitni video izhod, S / PDIF izhodi za analogni stereo in, seveda, scart. Najdi novo različico firmware na www.kiss-technology.com pod okno za podporo. Na test Kiss DP-470 smo bili malo razočarani z zmanjšano podporo (informacijska navodila, vendar je cena tega izdelka bo tudi nekoliko visoka. Vendar, kot hibridi kot DP-470, ki prav tako predvaja MP3 glasbene datoteke in prikaže fotografije v formatu JPG, je malo, ki Kiss uporablja vestno."
+ podpora DivX,+ Podpora DivX
+ kakovostna slika in zvok,+ Kakovost slike in zvoka
Cena: 99.296 SIT,: Cena 99.296 SIT
Končnice datotek podnapisov: .utf /.sub /.smi / .srt /.rt /.txt /.ssa /.aqt /.jss,Podnapisi končnice datotek: .utf / .sub / .smi / .srt / .txt / .sa / .aqt / .jss
- visoka cena,- Visoka cena
- velikost,- velikost
"Videoformati: VCD, SVCD, DVD","Video formati: VCD, SVCD, DVD"
- pomnilnik,- pomnilnik
Minusi,minusi za:
"CSTN-zaslon prikaže do 4096 barv, njegova ločljivost pa znaša 128 x 128 pik, kar ni nič slabše kot pri veliko bolj cenjenih Nokiah ali Sony Ericssonih. Zaslon v pripravljenosti ni nič posebnega, pač tak kot pri večini mobilnikov. Prikazuje uro, datum, operaterja, jakost signala, stanje baterije in z ikoncami vse posebne funkcije (vibra, alarm itd.).","Zaslon CSTN prikazuje do 4096 barv in ima ločljivost 128 x 128 slikovnih pik, kar ni nič slabše od veliko bolj cenjenih Nokia ali Sony Ericsson. Zaslon v pripravljenosti ni nič posebnega, tako kot večina mobilnih telefonov. Prikazuje uro, datum, operater, moč signala, stanje baterije in z ikonami vse posebne funkcije (vibracije, alarm, itd.)."
"Videz glavnega izbirnika si lahko priredite na tri načine lahko prikazuje vsak podizbirnik posebej, lahko po tri ikone hkrati ali pa kar mrežasto vse ikone skupaj. ","Videz glavnega izbirnika lahko prilagodite na tri načine, vsak podselektor prikaže tri ikone hkrati ali pa vse ikone v mreži skupaj."
- preveč plastičen,- preveč plastike
"Kaj torej reči o Motoroli V525 Vodafone SE (Special Edition)? Tako kot druge Motorole iz serije »V« ne razočara niti V525, ki je v navezi s portalom Vodafone Live! še toliko odličnejša. Skupaj z njim postane večpredstavni telefon v pravem pomenu te besede, saj poleg slikanja in pošiljanja vsega živega omogoča tudi hiter dostop do novih vsebin, od novic do slik, melodij in iger. Da, V525 podpira tudi aplikacije Java, ki še dopolnijo ponudbo mobilnika. In kje so potem napake telefona? Pri samem delu z Motorolo vas lahko moti tipka za potrjevanje, poleg tega od nje ne smejo preveč pričakovati najzahtevnejši uporabniki. V525 je del Simobilove ponudbe Vodafone Live! in je namenjen tistim, ki potrebuje nekaj večpredstavnega, ne pa vsestranskega. Ta Motorola nima reže za pomnilniške kartice, nima infrardečega vmesnika in tudi ne predvajalnika datotek MP3 (zaradi majhnega pomnilnika in ker ni reže za kartice, bi bil resda povsem neuporaben). Za kaj takega se je treba spogledovati s telefoni, ki so namenjeni najzahtevnejšim. Za vse druge pa je V525 več kot dovolj, v nekaterih pogledih morda celo s funkcijami prezaložen mobilnik.","Kaj naj rečem o Motorola V525 Vodafone SE (Posebna izdaja)? Tako kot drugi Motorola v seriji ""V"", V525 ni razočaranje, kar je še bolj odlično v povezavi s portalom Vodafone Live. Skupaj z njim, postane multimedijski telefon v pravem pomenu besede, ker poleg slikanja in pošiljanja vsega živega, omogoča tudi hiter dostop do novih vsebin, od novic do slik, melodij in iger. Da, V525 podpira tudi aplikacije Java, ki dopolnjujejo ponudbo mobilnega telefona. In kje so napake na telefonu? Pri delu z Motorola, vas lahko moti gumb za potrditev, in najbolj zahtevne uporabniki ne bi smeli pričakovati od njega. V525 je del Simobil je Vodafone Live območju in je namenjen za tiste, ki potrebujejo nekaj multimedije, vendar ne vsestranski. To Motorola nima reže za pomnilniške kartice, brez infrardečega vmesnika in brez MP3 predvajalnik (zaradi majhnega pomnilnika in pomanjkanja režo za kartice, bi bilo popolnoma neuporabna). Za kaj takega, boste morali spogledovati s telefoni, ki so namenjeni za najbolj zahtevne. Za vse ostale, V525 je več kot dovolj, v nekaterih pogledih celo preveč poln funkcij."
Nokia N-Gage QD,Nokia N-Gage QD
"Novosti pri QD pa niso vidne zgolj na zunanjosti, temveč so se Finci potrudili polepšati tudi programski del. Operacijski sistem je ostal Symbian 6, uporabniški vmesnik pa priljubljeni Series 60, tako da so nove le ikone in barve. Zdaj je vse bolj oranžno in sivo, ikone so sodobnejše, toda vsemu temu navkljub meni osebno zdaj vse skupaj deluje veliko bolj duhomorno, bolj žalostno ali temačno, če želite. Saj ne rečem, mnogim bo novi stil zelo všeč, meni pa pač veliko bolj ugaja stari stil Series 60, ki ga imajo še 7650, 3650 in tudi prvotni N-Gage. Okusi so pač različni.","Operacijski sistem je ostal Symbian 6 in uporabniški vmesnik ostal najljubši Series 60, tako da le ikone in barve so novi. Zdaj ikone so vedno bolj oranžna in siva, ikone so bolj moderno, vendar kljub vsemu temu, celotna stvar zdaj deluje veliko bolj duhly, sadder ali temnejše, če vam je všeč. Ne rečem, veliko ljudi bo všeč nov slog, ampak samo kot stari slog Series 60, ki ima še 7650, 3650 in tudi prvotni N-Gage. Okusi so drugačni."
+ menjava kartice MMC,+ zamenjava kartice MMC
+ N-Gage Arena Launcher,+ Izstrelitev dvorane N-Gage
- nima integrirane digitalne kamere,Brez digitalnega fotoaparata je
- zaslon z le 4096 barvami,- zaslon s samo 4096 barvami
"- kje si, EDGE?","- Kje si, EDGE?"
"Lep videz Samsunga SGH-D410 in podobnost z velepametno Nokio 7650 lahko zavedeta, vendar po daljši uporabi mobilnika ugotovite, da ni namenjen najbolj zahtevnim. Že samo to, da ima nameščen le brskalnik WAP verzije 1.2.1., in ne različice 2.0, da za prenos podatkov uporablja le GPRS, da ima le infrardeči vmesnik, in ne modrega zoba, da se stikov ne da prav veliko prilagajati, govori, da SGH-D410 ni ravno telefon za razvajene uporabnike Symbianovega operacijskega sistema. Že res, ima lepe in dodelane izbirnike, odličen zaslon, zelo zanimivo obliko (če zopet odštejemo štrleči »gravž«), omogoča vse vrste sporočanja, ima integrirano kamero in še kak bombonček bi se našel, vendar so to stvari, ki zahtevnih ne bodo prepričale. Vseeno pa, ko pogledamo z realne plati, večina uporabnikov niso »Symbianovi razvajenci« in zanje je Samsung SGH-D410 več kot odličen telefon. Tako ali tako večina mobilnik uporablja za klicanje, za sporočanje s SMS-ji in MMS-ji, po novem nekateri tudi za kronično slikanje z vgrajeno kamero in zanje je, če smo realni, SGH-D410 odličen. Pa še ena zamera za konec. Večpredstavnost je pri tem Samsungu na vrhuncu, torej vsebuje tudi večglasne melodije, med katerimi je kup čudovitih prednaloženih zvonjenj, a nikjer tistega starega, običajnega »ring-ring«.","Lep videz Samsung 's SGH-D410 in podobnost s pametno Nokia 7650 lahko zavajajo, vendar po dolgi uporabi mobilnega telefona, boste ugotovili, da ni namenjen za najbolj zahtevne. Že samo dejstvo, da ima samo različico brskalnika WAP 1.2.1., in ne različica 2.0, da uporablja samo GPRS za prenos podatkov, da ima samo infrardeči vmesnik, in ne modro zob, da stiki ni mogoče prilagoditi veliko, pravi, da je SGH-D410 ni ravno telefon za razvajene uporabnike operacijskega sistema Symbian 's. Že, res je lepa in prefinjene selektorji, velik zaslon, zelo zanimiv dizajn (če odštejemo ""gravit""), omogoča vse vrste komunikacije, ima integriran fotoaparat, in bom našel malo več, vendar to ne bo prepričan. Vendar, ko gledamo na pravi strani, Večina uporabnikov ni ""Symbian razvajen"" in za njih Samsung SGH-D410 je več kot odličen telefon. V vsakem primeru, večina od njih uporabljajo mobilni za klicanje, za sporočila s SMS in MMS, nekateri zdaj tudi za kronično slikanje z vgrajenim fotoaparatom in, biti realističen, SGH-D410 je odlična. In še ena zamera za konec. Multimedija je na vrhuncu na tem Samsung, tako da vsebuje tudi polifonične, melodije, med katerimi je kup čudovitih prednaloženih melodije, vendar nikjer je stara običajno, ""obroč""."
Plusi,Samo plusi
Naj mobilnik,Naj mobilni telefon
"Ob sklenitvi dvoletnega naročniškega razmerja pri Simobilu dobite že za 15.000 tolarjev ekskluzivno Motorolo, ki je v prosti prodaji ne bomo nikoli videli. Model V525 je odkupil Vodafone, telefon pa se lahko pohvali z odličnim zaslonom, integrirano digitalno kamero in kupom funkcij, ki jih tekmeci za podobno ceno še nekaj časa ne bodo imeli. V525 ima tudi modri zob za še lažji prenos podatkov, navdušuje pa tudi njegova oblika.","Z dvoletno naročnino pri Simobilu dobite ekskluzivno Motorolo za 15.000 tolarjev, ki je nikoli ne bomo videli v prodaji. V525 je kupil Vodafone, telefon pa se ponaša z odličnim zaslonom, integriranim digitalnim fotoaparatom in kupom funkcij, ki jih konkurenti za podobno ceno za nekaj časa ne bodo imeli. V525 ima tudi modri zob za še lažji prenos podatkov, pa tudi njegov dizajn."
"Mobilniške »kamermane« in »fotografe« zanima pri mobilnikih tudi možnost povezovanja z drugimi napravami. Tu pa vas bo GX20 popeljal žejne čez marsikateri potok. Infrardeči vmesnik je najcenejša izbira prenosa podatkov, saj Azijec nima ne Bluetootha ne serijskega kabla, ki bi ga našli v Vodafonovi škatlici. Preostaneta vam le GPRS in WAP (če izključite »rdečega«), vpoklicana za izvršitev največ nalog uporabnika GX20. Največ zato, ker je GX20 ekskluziven Vodafonov mobilnik, namenjen raziskovanju portala Vodafone Live!. Zaslon s 65.536 barvami, ločljivostjo 320 x 240 točk in površino 34 x 45 milimetrov vas bo kar vabil k zapravljanju v medmrežju, saj gre za res vrhunski zaslon z odličnimi kontrasti in ostrino, pri kateri ne boste iskali napak. Še manj pa šteli pike!","Na GX20 vas bo žejni čez veliko tokov. Infrardeči vmesnik je najcenejša izbira za prenos podatkov, saj je Asian nima Bluetooth ali serijski kabel najdemo v Vodafone polje. Ti si ostal samo z GPRS in WAP (če izključite ""rdeča""), ki so imenovani za opravljanje večine nalog uporabnika GX20. Predvsem zato, ker je GX20 ekskluzivni Vodafone mobilni namenjen za raziskovanje Vodafone Live portal. Zaslon z ločljivostjo 65.536, 320 x 240 slikovnih pik in površino 34 x 45 milimetrov vas bo povabil, da zapravljajo svoj čas v omrežju, saj je res kakovosten zaslon z odlično ostrino, vendar ne boste iskali napak še manj."
"Pri nadaljnjem pregledu funkcij se boste prej ali slej znova znašli v zabavni kategoriji. V ""My stuff"" so programi in igre, ki ste jih že pretočili v mobilnik. Potem so tu vaše slike, posneti zvoki, zaznamki (spet Live!) in informacije o zasedenosti pomnilnika. Ustvarjene fotografije lahko dodajate k stikom, pošiljate ali pa uporabite za ohranjevalnik zaslona ali ozadje. Slednjega lahko namenite zunanjemu in seveda tudi glavnemu zaslonu, pri čemer morate za zunanjega izbrati, kateri del slike se bo prikazal. Vsa pač ne gre na precej manjši zaslon. Profile so pri Sharpu namestili v poseben izbirnik, ki omogoča nastavljanje za delovanje v avtomobilu, na sestanku, aktivnostih, tihi način ali pa običajno delovanje.","V ""Moje stvari"" boste našli aplikacije in igre, ki ste jih že prenesli na vaš mobilni telefon. Potem so vaše slike, posnete zvoke, zaznamki (spet živeti in informacije o uporabi pomnilnika. Dodate lahko ustvarjene fotografije na imenik, jih pošljite, ali pa jih uporabite kot ohranjevalnik zaslona ali ozadje. Slednji je lahko namenjen zunanjim in, seveda, glavni zaslon, in moraš izbrati kot zunanji kateri del slike se bo pojavil. Vsi izmed njih si lahko ogledate na veliko manjšem zaslonu. Profili so bili dani v posebnem izbirniku, ki vam omogoča, da nastavite za delovanje v avtu, v sestanku, tiho način ali normalno delovanje."
Uporabniki paketov Halo lahko tudi letos na Hrvaškem napolnijo svoj Halo račun. Vrednostne kartice so naprodaj v prodajnih centrih VIPneta in na nekaterih poštah ob hrvaški obali. Sicer pa Halo uporabniki za minuto odhodnega klica iz omrežja VIPnet odštejejo 160 tolarjev. Cena sporočila SMS je 50 tolarjev.,Uporabniki Halo računa lahko letos plačajo tudi na Hrvaškem. Vrednostne kartice so na voljo na VIPnet prodajnih mestih in na nekaterih poštah vzdolž hrvaške obale. V nasprotnem primeru uporabniki Halo plačajo 160 tolarjev za minuto odhodnega klica iz VIPnet omrežja. SMS stane 50 tolarjev.
"Spremenil pa se je pomnilnik. Hvala bogu, bi lahko zapisali, saj bi s programi Java, igrami, novimi ozadji, slikami, melodijami in drugimi ""stanovalci v deželi Nokijinega spomina"" hitro napolnili le 625 kB pomnilnika 6610. Pomnilnik nove Nokie 6610i pa je velik dobre 4 MB, kar je povsem dovolj.","Hvala bogu, da smo lahko napisali, ker java programi, igre, nova ozadja, slike, melodije in drugi ""prebivalci v deželi Nokiinega spomina"" so hitro napolnili samo 625 kB pomnilnika 6610. Spomin na novo Nokio 6610i je dober 4 MB, kar je povsem dovolj."
"Portali WAP so med nami že pet let, vendar so se operaterji šele v zadnjih dveh letih zavedli njihove pomembnosti na trgu mobilne telefonije. Po Mobitelovem Planetu je od nedavnega na našem trgu še Vodafonov portal Live!, ki ga uporablja njihov slovenski partner Simobil. Kaj ponuja posamezni portal in kateri naj bi bil boljši, vam razkrivamo v spodnjih vrsticah.","WAP portali so pri nas že pet let, vendar so operaterji šele v zadnjih dveh letih spoznali svoj pomen na trgu mobilne telefonije! Po Mobitelovih podatkih je portal Vodafone's Live v zadnjem času na našem trgu, ki ga uporablja njihov slovenski partner Simobil. Kaj ponuja vsak portal in kateri naj bi bil boljši, vam povemo v spodnjih vrsticah."
"Kakorkoli, Live! je zdaj tu, nas pa seveda zanima, ali je kos velikanu Planetu. Tako kot tekmečev je tudi Livov! osnovni izbirnik sestavljen iz ikonic. Da pa uporabniki Simobila ne boste prehitro dejali, da jih ne vidite, se najprej vprašajte, kateri mobilni telefon imate. Če je to kateri izmed mobilnikov iz akcije Live!, torej Sharp GX 20 ali Motorola V525, s tem ne bi smeli imeti težav, medtem ko se pri nekaterih drugih telefonih lahko zaplete. Gre namreč za to, da je Live! (tako kot tudi Planet) prirejen za vsak mobilni telefon posebej in če portala za vaš telefon še niso priredili, boste namesto ikonic videli le nanizane podstrani. Med pisanjem tega članka so se namreč še našli telefoni, za katere Live! še ni bil prirejen, porodni krči pa so bili opazni tudi pri nekaterih tistih mobilnikih, za katere so portal že priredili, vsebin pa ne. Pri Nokiah z vmesnikom serije 60 si nekaterih vsebin ni bilo mogoče ogledati, ker jih mobilnik pač ni podpiral, enako težavo pa smo opazili tudi pri Nokiah z vmesnikom serije 40. Upamo seveda, da je Simobil v času, ko je članek potoval do vas, napake že odpravil.","Vendar pa, v živo je zdaj tukaj, vendar smo seveda zanima, če je odvisno od velikan Planet.!!, Liv je osnovni selektor je sestavljen tudi iz ikon. Vendar, da bi za uporabnike Simobila, da ne bi preveč hitro rekli, da jih ne vidite, najprej vprašajte, kateri mobilni telefon imate. Če je to eden izmed mobilnih telefonov iz kampanje v živo, to je, Sharp GX 20 ali Motorola V525, ne bi smeli imeti težav s tem, medtem ko se pri nekaterih drugih telefonih lahko zaplete. Bistvo je, da je Live (kot tudi) prilagojen za vsak mobilni telefon posebej, in če še niso prilagodili portal za vaš telefon, boste videli le nanizane podstrani ikone namesto. Med pisanjem tega članka, telefoni so bili še vedno na voljo, za katere v živo še ni bila prilagojena, rojstni krči so bili opazni tudi v nekaterih od teh mobilnih telefonov, za katere je bil portal že urejen, vendar vsebina ni bila. Z Nokia z vmesnikom serije 60, nekatere vsebine ni bilo mogoče ogledati, ker jih mobilni telefon ni podpiral, in opazili smo tudi isto težavo z Nokia z vmesnikom serije 40. Upamo,, seveda, da do takrat, ko vas je članek dosegel, Simobil je že odpravil napake."
"V nasprotju s Planetom ima Live! tudi podstrani sestavljene podobno kot osnovno stran, torej iz ikonic, kjer sta dve v isti vrsti. Prednost tega je, da hitreje pridete do želene povezave (informacije) kot pri Mobitelovem Planetu, slaba stran pa, da so sličice večje in zato traja nekaj dlje, da se stran naloži. No, da ne bomo venomer tarnali o ikonah in slikicah, ki so navzoče na večpredstavnih portalih. Če vam kaj ni prav, če se vam zdi, da se kateri izmed obeh portalov zato nalaga dlje in vi ne želeti plačati še prenosa podatkov za slike, potem v mobilniku pač izklopite prikaz slik. Tako vam bo brskalnik WAP prikazoval le še tekstovne informacije, zaradi česar bo videz portala dolgočasnejši, vendar cenejši in hitrejši.","V nasprotju s Planet, Live ima tudi podstrani, sestavljene na podoben način kot na glavni strani, to je, iz ikon!, kjer sta v isti vrsti. Prednost tega je, da dobite želeno povezavo hitreje (informacije) kot pri Mobitelovem Planet, in slaba stran je, da so sličice večje in zato potrebujejo malo več časa za nalaganje. No, da ne bomo nenehno tarnali o ikonah in slikah, ki so prisotne na multimedijskih portalih. Če nekaj ni v redu za vas, če menite, da se eden od obeh portalov nalaga dlje in ne želite plačati za prenos podatkov za slike, potem morate izklopiti prikaz slik na vašem mobilnem telefonu."
"Vsebina Vodafone Live! je podobno zasnovana kot pri Planetu in tudi tu se vse začne s podstranjo Novo, kjer uredniki portala predstavljajo novosti na njem. V Sporočilih najdemo vmesnik za delo z elektronsko pošto in galerijo sličic MMS, ki so jih poslali razni uporabniki.","vsebina Vodafone Live! je podobno oblikovana kot pri Planetu, in tudi tukaj se vse začne s podstranjo Novo, kjer uredniki portala predstavljajo novosti na njem. V Sporočilih najdemo vmesnik za delo z e-pošto in galerijo MMS okvirjev, ki jih pošiljajo različni uporabniki."
