original,paraphrase
Rib noče nihče odstraniti,Nihče ne želi ribariti.
"Radi bi pomagali in tudi bomo, vendar šele potem, ko bomo od inšpektorata dobili odredbo. Če ta ne bo od Inšpektorata za kmetijstvo, gozdarstvo, lovstvo in ribištvo, pa od inšpektoratov za zdravstvo ali za okolje in prostor, je še dejal predsednik ribiške družine Laško Roman Matek.","Radi bi pomagali, in bomo, vendar šele potem, ko bomo prejeli odredbo inšpektorata. Če je ne bo od Inšpektorata za kmetijstvo, gozdarstvo, lovstvo in ribištvo, od Inšpektorata za zdravje ali za okolje in prostor, je povedal tudi predsednik ribiške družine Laško Roman Matek."
"To preprosto ni res, to smo tudi že zanikali in o tem objavili podatke na domači strani MNZ. Res je, da se je precej povečal delež ljudi z magisterijem in doktoratom ter da nekateri uradi, kot je na primer urad za nadzor nad delom policije ali pa za finančni nadzor, niso več v razsulu, ampak delujejo.","To preprosto ni res, to smo že zanikali in objavili informacije na domači strani Ministrstva za zunanje zadeve. Res je, da se je delež ljudi z magisterijem in doktoratom znatno povečal in da nekateri uradi, kot je urad za spremljanje policijskega dela ali finančni nadzor, niso več v ruševinah, ampak delajo."
V novem samomorilskem napadu v Jeruzalemu kar 18 žrtev,18 mrtvih v samomorilskem napadu v Jeruzalemu
"Izraelski policisti so takoj po eksploziji zaprli okoliške ulice, saj so se bali, da so še kje drugje nastavljeni peklenski stroji. Po njihovih domnevah naj bi namreč samomorilec ali njegovi sodelavci pred lokalom pustili z žeblji napolnjeno eksplozivno telo, ki ga na srečo ni razneslo. Če bi ga, bi bilo žrtev zagotovo še veliko več.","Takoj po eksploziji so izraelski policisti zaprli okoliške ulice, ker so se bali, da so nekje drugje peklenski stroji, kar je nakazovalo, da bi samomorilski napadalec ali njegovi sodelavci zunaj bara pustili eksplozivno telo, napolnjeno z žeblji, ki na srečo ni eksplodiralo, če pa bi, bi bila žrtev zagotovo veliko več."
"Agencija za zavarovalni nadzor je v času od 5. do 11. aprila na sedežu zavarovalnice opravila pregled poslovanja in na podlagi tega upravi odredila, naj sprejme načrt ukrepov za zagotovitev minimalnega kapitala zavarovalnice z novimi vložki v višini 2,5 milijarde tolarjev. Del dokapitalizacije v višini 500 milijonov tolarjev so delničarji odobrili že na skupščini 19. aprila, z današnjim sklepom o dokapitalizaciji v višini dveh milijard tolarjev pa so v celoti zadostili zahtevi agencije, da se zavarovalnica do 15. avgusta dokapitalizira. Prvi del dokapitalizacije je že vplačan, danes odobreno povečanje kapitala pa bo po Vehovarjevih pričakovanjih opravljeno do 20. septembra. (sta)","Agencija za zavarovalni nadzor je med 5. in 11. aprilom na sedežu zavarovalnice opravila pregled poslovanja in na tej podlagi upravi odredila, da sprejme načrt ukrepov za zagotovitev minimalnega kapitala zavarovalnice z novimi vložki v višini 2,5 milijarde tolarjev. Del dokapitalizacije v višini 500 milijonov tolarjev so delničarji že potrdili na skupščini 19. aprila, današnja odločitev o dokapitalizaciji družbe v višini 2 milijard tolarjev pa je v celoti izpolnila zahtevo Agencije po dokapitalizaciji zavarovalnice do 15. avgusta. Prvi del dokapitalizacije je bil že sprejet."
Besedilo in foto: DRAGICA MANFREDA,: Besedilo in fotografija DRAGICA MANFEDA
"Domačih zdravnikov ni, tuje pa odbija zahtevno in dolgotrajno pridobivanje dovoljenj","Domačih zdravnikov ni, tuji pa se upirajo zahtevnemu in dolgotrajnemu pridobivanju dovoljenj"
Konvencija ali samoplačništvo,Konvencija ali samoplačilo
"Da ne bi samo čakali na državo, so se odločili, da bodo sofinancirali gradnjo jezu v Parižljah kljub temu, da jim primanjkuje denarja za vse stvari, ki bi jih bilo potrebno še urediti v tej mladi podeželski občini s 5200 prebivalci in z okoli 435 milijonov tolarjev proračuna.","Da ne bi čakali na državo, so se odločili, da bodo pomagali pri gradnji jezu v Parizu, kljub temu, da so imeli premalo denarja za vse stvari, ki jih je bilo treba narediti v tej mladi podeželski občini s 5200 prebivalci in proračunom približno 435 milijonov SIT."
"V občini deluje več kot 40 različnih društev, ki mlade z veseljem sprejmejo medse, gradimo pa tudi športne objekte. Tako bomo v Ločici zgradili športno igrišče, na Bregu pa športni center. Urejamo kolesarske poti, ob Savinji bomo uredili tudi prostor za vodne športe, ki bo za mlade zagotovo privlačen.","V občini deluje več kot 40 različnih društev, ki z veseljem sprejmejo mlade, gradimo pa tudi športne objekte, tako da bomo zgradili športno igrišče na Ločici in športni center na Bregu. Urejamo kolesarske poti, ob Savinji pa bomo uredili tudi prostor za vodne športe, ki bo zagotovo namenjen kolesarjenju in kolesarjenju."
"Trenutno dom bolj sameva, saj se je večina mladih odpravila na obisk k staršem, sorodnikom ali prijateljem. Tisti, ki nikamor ne gredo, ali nimajo nikogar, lahko ostanejo v domu z vzgojitelji. Na voljo so jim še vedno delavnice in ostale dejavnosti, lahko se udeležijo tudi taborov. Kljub temu pa je veliko takih, ki v družbi težko shajajo in so zato raje sami, je pojasnil ravnatelj Borut Kožuh. Med poletjem sta v domu ostali le dve dekleti, drugi pa se bodo vrnili prihodnji mesec. Poleg njih bomo jeseni sprejeli še okrog enajst novih članov. Vsaj dvajsetim mladostnikom pa bomo zaradi prostorske stiske morali odreči gostoljubje.","Trenutno je dom bolj osamljen, saj je večina mladih odšla na obisk k svojim staršem, sorodnikom ali prijateljem. Tisti, ki ne gredo nikamor ali nimajo nikogar, lahko ostanejo v domu z vzgojitelji. Še vedno so jim na voljo delavnice in druge dejavnosti, lahko pa se udeležijo tudi taborov. Vendar pa je veliko tistih, ki se težko znajdejo v družbi in zato raje ostanejo sami, je pojasnil ravnatelj Borut Kožuh. Poleti sta doma ostali samo dve dekleti, drugi pa se bodo vrnili naslednji mesec. Poleg tega bomo jeseni sprejeli približno enajst novih članov."
"V domu nimajo strogo začrtanih pravil, saj se varovanci lahko sami odločajo, kako bodo preživljali prosti čas. Po besedah ravnatelja doma nimajo niti natančno določene ure, kdaj se morajo po večernem izhodu vrniti. Da se ne bi dolgočasili, jim priporočamo številne delavnice ter športne in ustvarjalne aktivnosti, vendar večina nad tovrstno zabavo ni preveč navdušena. Prosti so šele, ko opravijo vsakodnevne šolske obveznosti. Za osnovnošolce od petega do osmega razreda so odprli celo osnovno šolo pri Mladinskem domu Jarše. Srednješolci pa obiskujejo srednje šole po mestu. Pri pisanju domačih nalog in učenju so vedno navzoči vzgojitelji, ki jim pomagajo, če se jim kje zatakne, je pojasnil mentor v produkcijski šoli Matej Vukovič.","Po besedah ravnateljice nimajo niti določenega časa, ko bi se morali vrniti po večernem odhodu. Da jim ne bi bilo dolgčas, priporočamo številne delavnice ter športne in ustvarjalne dejavnosti, vendar jih večina nad tovrstnim razvedrilom ni preveč navdušena. Prosti so le takrat, ko opravljajo vsakodnevne šolske obveznosti. Za učence od petega do osmega razreda so odprli celo osnovno šolo v Mladinskem domu Jarše. Dijaki obiskujejo srednje šole po mestu. Pri pisanju domačih nalog in učenju so vedno prisotni učitelji, če pa kje obtičijo, pa je pojasnil mentor v produkcijski šoli Matej Vukovič."
V zabavni zgodbi o klovnu Avguštinu in njegovi družini bosta nastopila igralca Studia anima Andreja Stare in Sten Vilar. (ald),V zabavni zgodbi o klovnu Avguštinu in njegovi družini bodo nastopili igralci Studia anima Andreja Stare in Sten Vilar.
"Naslednji dan pa se bodo med 15. in 17. uro na ljubljanskem gradu lahko zabavali v Srednjeveški šoli za paže in gospodične, ki je primerna za otroke, stare pet ali več let. (kat","Naslednji dan se bodo lahko med 15. in 17. uro zabavali na Ljubljanskem gradu v Srednjeveški šoli za salone in ljubice, ki je primerna za otroke, stare pet ali več let."
"Ker Trnfest še vedno nima dovoljenj in ker pritožbe okoliških stanovalcev kar dežujejo, so med stalnimi obiskovalci prireditve tudi varuhi reda in miru. Po besedah Petra Kralja iz policijske uprave Ljubljana bodo prihajali, vse dokler KUD ne bo imel dovoljenja. Policisti prireditelje vsak večer opozorijo, da delajo na črno, in jim po odgovoru, da prireditve ne bodo prekinili, izročijo poziv k sodniku za prekrške. Osebno menim, da so takšni večeri dobrodošli, da se v mestu kaj dogaja. Težko pa se postavim v kožo stanovalcev, zato ne morem vedeti, ali se res toliko sliši, kot pravijo, je povedal pomočnik komandirja viške policije Tomislav Habulin, ki smo ga srečali na prizorišču. Do ponedeljka so, kot pravi Peter Kralj, policisti na podlagi zaprosila občanov petkrat posredovali in pri tem ugotovili šest kršitev javnega reda in miru ter osem kršitev uredbe o hrupu v naravnem in življenjskem okolju. Ker prireditelji nimajo dovoljenj, lahko odgovorno osebo doleti denarna kazen 60.000 tolarjev ali zaporna kazen do 30 dni. Za KUD pa je lahko kazen za vsak dan, ko krši zakon, 600 tisočakov. Kljub temu da so v KUD-u še pred tednom zatrjevali, da te kazni najbrž ne bodo tako astronomske, so za obiskovalce postavili poseben kartonast zaboj z napisom: prostovoljni prispevki za sodnika za prekrške.","Ker Trnfest še vedno nima dovoljenj in ker dežujejo pritožbe okoliških prebivalcev, so med stalnimi obiskovalci dogodka tudi varuhi reda in miru. Po besedah Petra Kralja iz Policijske uprave Ljubljana bodo prihajali, dokler KUD ne bo imel dovoljenja. Policisti vsako noč opozorijo organizatorje, da delajo v črni barvi. Po odgovoru, da ne bodo prekinili dogodka, jih pokličejo k sodniku za prekrške. Osebno menim, da so takšni večeri dobrodošli, da se v mestu nekaj dogaja. Vendar pa se težko postavim v čevlje prebivalcev, tako da ne morem vedeti, ali se res sliši toliko, kot pravijo, je dejal pomočnik poveljnika slovenske policije Tomislav Habulin Do ponedeljka, po besedah Petra Kralja, so policisti na zahtevo državljanov posredovali petkrat, ugotovili šest kršitev javnega reda in osem kršitev uredbe o hrupu v naravnem in življenjskem okolju. Ker organizatorji nimajo dovoljenj, je lahko odgovorna oseba oglobljena z globo 60.000 tolarjev ali zaprta do 30 dni. Za KUD, pa, kazen za vsak dan, ko krši zakon lahko 600 tisoč. Kljub temu, da je v KUD pred tednom dni so trdili, da te kazni verjetno ne bi bilo tako astronomsko, so postavili posebno kartonsko škatlo za obiskovalce z napisom: prostovoljni prispevki sodniku za prekrške."
"LJUBLJANA, 10. Prestolnico naj bi predvidoma poleti prihodnje leto popestrila vzpenjača, ki bo s prosojno kabino nudila panoramski razgled na mesto in deloma rešila težave z grajskim prometom. Uporabniki vzpenjače bodo lahko svoje jeklene konjičke sprva parkirali na obstoječem parkirišču na Krekovem trgu, pozneje pa mesto načrtuje še gradnjo podzemnih parkirnih hiš. Vendar se lahko gradnja vzpenjače, ki naj bi jo začeli graditi že čez nekaj mesecev, občutno zavleče zaradi arheoloških raziskav.","LJUBLJANA, 10. Glavno mesto naj bi poleti prihodnje leto obogatila vzpenjača, ki bo omogočila panoramski pogled na mesto s prozorno kabino in delno rešila težave z grajskim prometom. Uporabniki vzpenjač bodo sprva lahko parkirali svoje jeklene konjičke na obstoječem parkirišču na Krekovem trgu, kasneje pa mesto načrtuje gradnjo podzemnih parkirnih hiš. Vendar pa se lahko gradnja tirne vzpenjače, ki naj bi bila zgrajena v nekaj mesecih, bistveno odloži, če se ne ustavi, da bi se izognili gneči."
190,190 in 190
"Zavedajte se, da videz vara. Morda je videti hudo, vendar še zdaleč ni tako. To pomeni, da je tisto, kar v resnici vidite kot nekaj neprijetnega, v bistvu kulisa za dobro!","Morda je videti slabo, vendar je daleč od tega. To pomeni, da je tisto, kar v resnici vidite kot neprijetno, v resnici ozadje za dobro!"
"Navpično: I(rena) K(ohont), R(ado) L(orbek).",": Vertikalni prehod I (deževno) K (ohont), R () L (orbek)."
"INNSBRUCK To je bil najhujši in hkrati najlepši dan v življenju Rose Wibmer. Zjutraj se je 53-letna gorska kmetica z družino poslavljala od doma, kajti hišo, v kateri je vzgojila sedem otrok, naj bi zaradi dolgov prodali na dražbi. Mož Josef je raje odšel v hribe, kot da bi gledal, kako prodajajo njegovo posest.","INNSBRUCK To je bil najslabši in najlepši dan v življenju Rose Wibmer je. Zjutraj, 53-letni gorski kmet in njena družina zapustila dom, kot je hiša, kjer je postavljeno sedem otrok je bilo treba prodati na dražbi za dolgove. Mož Josef raje gredo v hribe, namesto da gledajo njegovo premoženje, ki se prodajajo."
Ljubitelji živali so za prijavo obljubili nagrado 120.000 dolarjev,Ljubitelji živali so obljubili nagrado v višini 120.000 dolarjev
"Se navdušujete nad oddajami vrste Big Brother? Če je v vas vsaj kanček voyeurizma, v svoj spletni brkljalnik vtipkajte naslov http://www.weliveinpublic.com, saj tam najdete parček, Josha in Tanyo, ki sta v svoje newyorško stanovanje namestila kopico kamer in druge elektronske opreme, ki omogoča spremljanje njunega življenja preko računalnika. Lahko jima tudi pošljete kakšno sporočilo oziroma predlog, lahko pa ju samo opazujete in se naslajate ob njunih zgodah in nezgodah.","Če imate vsaj kanček voajerizma v sebi, vtipkajte v svoj spletni brskalnik naslov http: / www.weliveinpublic.com, saj boste tam našli par, Josha in Tanyo, ki sta v svojem stanovanju v New Yorku namestila kup kamer in druge elektronske opreme, ki omogoča, da se njihovo življenje spremlja z računalnikom. Lahko jim tudi pošljete sporočilo ali predlog, ali pa jih samo opazujete in uživate v njihovih zgodbah in incidentih."
"Tedaj se je Švica odločila, da ohrani pokrajino, saj je končno turistična dežela, kmetijstvo pa predstavlja samo 1,4 odstotka bruto proizvoda države. Celo v ustavo so leta 1996 zapisali: ohranjanje naravnih temeljev življenja, nega kulturne pokrajine in razpršeno naseljevanje prostora. Hkrati so znižali zagotovljene cene pridelkov in uvedli neposredno plačevanje kmetom za ohranjanje pokrajine. Rezultati so bili kmalu vidni: poraba umetnih gnojil se je zmanjšala za polovico, izginjanje kulturne pokrajine se je ustavilo, živina pa živi v bolj naravnih in prijetnih razmerah. Danes v Švici skorajda ni več intenzivnega kmetijstva. 95 odstotkov kmetijskih površin obdelujejo po načelu integrirane proizvodnje, ki je sicer manj stroga kot pri bio kmetih, vendar daleč od industrializiranega intenzivnega kmetijstva. (fs)","Švica se je takrat odločila, da bo ohranila pokrajino, saj je končno turistična država, kjer kmetijstvo predstavlja le 1,4 odstotka bruto domačega proizvoda države. Že leta 1996 je ustava navajala: ohranjanje naravnih temeljev življenja, skrb za kulturno krajino in razpršeno poselitev. Hkrati so bile znižane zagotovljene cene pridelkov in uvedena neposredna plačila kmetom za vzdrževanje pokrajine. Kmalu so bili rezultati vidni. Poraba umetnih gnojil se je zmanjšala za polovico; izginotje kulturne krajine se je ustavilo, živina pa živi v bolj naravnih in prijetnejših pogojih. Danes v Švici skoraj ni več intenzivnega kmetijstva. 95 odstotkov kmetijskih zemljišč se obdeluje po načelu integrirane proizvodnje, ki je manj stroga od načela integrirane pridelave."
VPLIV VREMENA,Vpliv na vreme
"Norveški seizmologi so 12. avgusta leta 2000 ob 9.30 po srednjeevropskem času prvi zabeležili nesrečo Kurska. Dve močni eksploziji sta več kot 150 metrov dolgega in 18.000 ton težkega orjaka poslali na dno Barentsovega morja. Začeli so se dnevi čakanja, upanja in molka. Kot je postalo jasno pozneje, je nekaj mornarjev strahovito eksplozijo prednjega dela podmornice preživelo in v zadnjem delu čakalo na rešitev.","Ob 9.30 uri po srednjeevropskem času, 12. avgusta 2000, so norveški seizmologi prvič zabeležili katastrofo v Kursku. Dve močni eksploziji sta na dno Barentsovega morja poslali velikana, ki je bil dolg več kot 150 metrov in težak 18.000 ton. Začeli so se dnevi čakanja, upanja in tišine. Kasneje je postalo jasno, da so nekateri mornarji preživeli strašno eksplozijo sprednjega dela podmornice, ki je v zadnjem delu čakala na rešitev."
"Dviganje Kurska na površino naj bi stalo približno 50 milijonov dolarjev. V nasprotju z napovedmi bodo mednarodne skupine potapljačev še ta mesec s pomočjo posebne, daljinsko vodene žage od trupa ločile preveč poškodovani prednji del podmornice, ki bi se ob dvigu podmornice lahko odlomil. Največja skrb norveških, nizozemskih in ruskih strokovnjakov je sicer še vedno muhasto vreme. Visoki valovi, ki septembra v Barentsovem morju lahko dosegajo tudi dva metra, bi namreč lahko močno ovirali dviganje. Podmornico naj bi sicer s pomočjo hidravličnih dvigal na posebnem pontonskem plovilu, imenovanem Giant (velikan), dvignili na površje in jo nato prepeljali v suhi dok Rosljakovo pri Murmansku.","V nasprotju z napovedmi bodo mednarodne potapljaške ekipe uporabile posebno daljinsko nadzorovano žago, da bi ločile preveč poškodovano sprednjo stran podmornice od trupa tega meseca, ki bi se lahko odlomila, ko se podmornica dvigne. Vreme je še vedno glavna skrb za norveške, nizozemske in ruske strokovnjake. Visoki valovi, ki lahko septembra dosežejo kar dva metra v Barentsovem morju, bi lahko močno ovirali dvigalo. Podmornica naj bi bila dvignjena na površje s pomočjo hidravličnih dvigal na posebni pontonski ladji, imenovani Giant, in nato prepeljana na suho pristanišče Rosakley v bližini Murmanska."
"Ti pojdeš z menoj, sem pokazala vanj. Bilo mi je prav vseeno, kaj si misli. Sicer pa, če so policisti pri maši za duhovno razsvetljenje, bodo pa še zaradi uradne dolžnosti v cerkvi.","vseeno mi je bilo, kaj si misli, drugače, če je policija pri maši zaradi duhovnega razsvetljenja, bo imela uradno dolžnost v cerkvi."
"Bog z vami, je rekel duhovnik. Upam, da ste pravi. Imate kakšno izkaznico? Tega, da je po faksu dobil vse najine podatke in sliki, no, tega ni povedal.","""naj bo Bog z vami "", je rekel duhovnik,"" upam, da ste pravi. ""imate kakšno osebno izkaznico, da je faksiral vse naše podatke in sliko, no, tega ni rekel."""
"Nekateri so za vroče je najbolj vesel film vseh časov. Tako se je odločilo 1500 filmskih kritikov, ki so sodelovali v anketi Ameriškega filmskega inštituta.","Nekateri menijo, da je vroče je najsrečnejši film vseh časov, glede na raziskavo 1.500 filmskih kritikov, ki jih je Ameriški filmski inštitut."
"Iz spomina v prihodnost, s podnaslovom Slovenska politična emigracija v Argentini, je monografija zbranih izsledkov avtorjevega desetletnega raziskovanja etnične identitete slovenskega izseljenstva s poudarkom na Slovencih v Argentini.","From Memory to the Future, s podnaslovom Slovenska politična emigracija v Argentini, je monografija rezultatov avtorjeve desetletne raziskave o etnični identiteti slovenskega izseljenstva s poudarkom na Slovencih v Argentini."
"Solari je povedal, da želijo festival v Locarnu povzdigniti na raven festivalov v Cannesu, Benetkah in Berlinu, Bignardijeva pa je dejala, da njihovega programa ne bi primerjala z drugimi evropskimi filmskimi festivali, saj se od njih razlikuje. Prednost dajemo mladim režiserjem s svežimi idejami, drugačnim slogom in jezikom filmske podobe. Naši filmi iščejo občinstvo, ki zna samo oceniti kakovost in ve, zakaj ploska, je še dodala. Filme so postavili na več prizorišč, kar daje festivalu poseben čar. Nekatere filme prikazujejo na trgu Piazza Grande, druge v dvoranah gledališč ali na drugih območjih Locarna, da bi dosegli njihove želene učinke.","Solari je dejal, da je filmski festival v Locarnu treba povišati na raven festivalov v Cannesu, Benetkah in Berlinu, vendar je Bignardi dejal, da njegov program ne bi bil primerljiv z drugimi evropskimi filmskimi festivali, saj je drugačen od njih. Prednost dajemo mladim režiserjem s svežimi idejami, drugačnim slogom in jezikom filmske podobe. Naši filmi iščejo občinstvo, ki lahko oceni kakovost in ve, zakaj so ploščati, je dodala. Filmi so bili postavljeni na več mestih, kar daje festivalu poseben čar. Nekateri filmi so prikazani na Piazza Grande, drugi v gledaliških dvoranah ali na drugih območjih Locarna, da bi dosegli želene učinke."
"Letošnjega častnega leoparda je za svoje dolgoletno uspešno delo prejel kitajski režiser Chen Kaige, ki je v svoji karieri ustvaril tudi filma Rumena zemlja in Zbogom, moja konkubina. Ob letošnjih pomembnih obletnicah pa so častna leoparda za odkrivanje in podporo novim oblikam sedme umetnosti podelili tudi dvema mednarodnima institucijama. Prejela sta ju francoska filmska revija Les Cahiers du Cinéma, ki letos praznuje 50. obletnico ustanovitve, in ameriški Sundance Institute, ki so ga ustanovili pred 20 leti.","Letošnji častni leopard je bil za svoj dolgoletni uspeh nagrajen kitajskemu režiserju Chen Kaigeu, ki je ustvaril tudi filma Yellow Earth in Goodbye, My Concubine. Ob letošnjih pomembnih obletnicah je bil častni leopard nagrajen dvema mednarodnima ustanovama za odkrivanje in podpiranje novih oblik sedme umetnosti. Prejela sta jih francoska filmska revija Les Cahiers du Cinéma, ki letos praznuje 50-letnico, in Ameriški inštitut Sundance, ki je bil ustanovljen pred 20 leti."
Techno in house v pravem razmerju pogovarjali smo se z Valentinom Kanzyanijem,Techno v hiši v pravem razmerju smo se pogovarjali z Valentin Kanzyani
"Z DJ-jem Umekom sta se pravkar vrnila z vnovične kratke turneje po Daljnem vzhodu (Singapur, Japonska). Kakšni so vtisi s poti?","Z DJ Umekom sta se pravkar vrnila s kratke turneje po Daljnem vzhodu (Singapur, Japonska). Kakšni so vtisi s poti?"
"LJUBLJANA, 10. V Ljubljani so lopovi v sredo ponoči odpeljali dve vrednejši vozili. Iz Majorja Lavriča ulice so odpeljali redečega renaulta megana z registrsko tablico LJ U9-96E. Avtomobil je vreden 1,100.000 tolarjev.","LJUBLJANA, 10. V Ljubljani so tatovi v noči na sredo odpeljali še dve vredni vozili. Iz ulice Majorja Lavriča so vzeli rdeč renault Megan z registrsko tablico LJ U9-96E. Avto je vreden 1.100.000 tolarjev."
