original,paraphrase
"Večjo socialno in lastninsko prenovo lahko na podeželju pričakujemo šele, ko bo kitajska družba dosegla višjo stopnjo gospodarskega razvoja in postala tako bogata, da bo sposobna prenesti vse družbene posledice sprememb na podeželju.","Večja družbena obnova in obnova lastnine na podeželskih območjih se lahko pričakujeta šele, ko bo kitajska družba dosegla višjo raven gospodarskega razvoja in postala tako bogata, da bo sposobna prenesti poln družbeni vpliv sprememb na podeželju."
ZDA naj bi sodelovale pri razvoju evropske satelitske navigacije,ZDA sodelujejo pri razvoju evropske satelitske navigacije
"Namestnik ameriškega državnega sekretarja, pristojen za evropske in evrazijske zadeve, Charles Ries, je ob tem dejal, da je bil odgovor EU na omenjeni ameriški predlog pozitiven, vendar še ni jasno, kdaj naj bi Bruselj odgovoril na ponudbo, niti ali bo odgovor pritrdilen.","Charles Ries, namestnik državnega sekretarja za evropske in evrazijske zadeve, je dejal, da se je EU pozitivno odzvala na predlog ZDA, vendar še ni bilo jasno, kdaj se bo Bruselj odzval na ponudbo oziroma ali bo odgovor pritrdilen."
"Za pretirano veselje vseh, ki opravljajo individualne intelektualne storitve s področja književnosti, znanosti in umetnosti ter ki opravljajo dela, opredeljena kot avtorska (med njimi tudi novinarska), v podjetjih in institucijah, v katerih so zaposleni, je še veliko prezgodaj. Spet bo trajalo nekaj let, da bo odločba tudi pravnomočna in če bo obveljala odločitev ljubljanskega upravnega sodišča, bo morala davkarija oziroma ministrstvo za finance vsem, ki jim ni priznalo avtorskega dela, ampak so morali zanj plačati enake davke in prispevke kot plače, priznati napako. Davkarije to ne bo drago stalo, saj odločbe ni izvršila. Za tiste, ki jih je doletela takšna odločba in so se nanjo pravočasno pritožili, bo takšna pravnomočna odločba, kot jo zagovarja Upravo sodišče RS, pravi balzam. Denar bodo dobili nazaj z obrestmi vred. Prihodnji prejemniki avtorskih honorarjev (po avtorski pogodbi) pa bodo v delovni organizaciji, kjer so zaposleni, spet lahko dodatno služili.","Za pretirano veselje vseh tistih, ki opravljajo posamezne intelektualne storitve s področja književnosti, znanosti in umetnosti ter ki v podjetjih in ustanovah, v katerih so zaposleni, izvajajo dela, ki so opredeljena kot avtorska (vključno z novinarskimi), je še vedno veliko prezgodaj. Še nekaj let bo trajalo, da bo odločitev dokončna, in če bo odločitev Upravnega sodišča v Ljubljani veljavna, bosta morala davčni urad ali Ministrstvo za finance priznati vsem, ki avtorskega dela niso priznali, so pa morali plačevati enake davke in plače kot zaposleni, napaka. Davki ne bodo dragi, saj odločbe niso izvršili. Za tiste, ki so bili predmet take odločitve in prejemnike, bo takšna končna odločitev, kot jo zagovarja slovenska uprava, dobila povrnjen denar, vključno s stvarnim, in bodo lahko služili kot nadomestilo na podlagi sporazuma o avtorskih pravicah, pri čemer se bodo lahko pritožili na podlagi sporazuma o avtorskih pravicah."
"Pokritost uvoza 90,5-odstotna","Pokritost uvoza 90,5%"
"Glede na to, da Gorenje že zdaj izvaža izdelke v 72 držav sveta, kupci pa pričakujejo hitre in kakovostno opravljene storitve, je to gotovo prednost, saj bodo odslej naročene izdelke od tod odposlali naravnost do kupcev po vsem svetu in se tako znebili mnogih odvečnih vmesnih skladišč. Naložba, ki za vsa tri vlaganja skupaj presega 50 milijonov evrov, naj bi se jim povrnila v osmih letih. Z najsodobnejšo tehnologijo bodo pri proizvodnji občutno zmanjšali predvsem porabo energije, s tovarno stiropora pa prihranili tudi pri ceni embalaže.","Glede na to, da Gorenje izdelke že izvaža v 72 držav po svetu, kupci pa pričakujejo hitre in kakovostne storitve, je to zagotovo prednost, saj bodo od tu naročene izdelke zdaj pošiljali neposredno kupcem po vsem svetu in se tako znebili številnih odvečnih vmesnih skladišč. Naložba, ki za vse tri naložbe skupaj presega 50 milijonov evrov, naj bi se jim vrnila čez osem let. Najsodobnejša tehnologija bo znatno zmanjšala porabo energije v proizvodnji, tovarna stiropora pa bo tudi prihranila"
"Gorenje je v Evropi že od leta 1961, ko je izvozilo prvih 200 štedilnikov firmi Neckermann, ali vsaj od začetka 70. let, ko so začeli po vsem svetu ustanavljati mrežo svojih podružnic, je dejal Franjo Bobinac. Gorenje je danes pripravljeno na Evropo s fantastičnimi in inovativnimi izdelki, novimi tehnologijami in izredno zvestim ter hkrati visoko strokovno usposobljenim kolektivom, z ljudmi, ki te izdelke proizvajajo in prodajajo, je dejal Bobinac. Dodal je, da sta se učinkovitega vlaganja k sreči dobro zavedala tudi oba njegova predhodnika, Ivan Atelšek in Jože Stanič. Prispevek obeh je v svojem govoru omenil tudi predsednik vlade Anton Rop in spomnil na spodbudne makroekonomske kazalce, saj je Sloveniji končno uspelo občutno znižati tako inflacijo kot tudi obrestno mero, zdaj pa si veliko obeta še od napovedane davčne reforme.","""Gorenje je v Evropi že od leta 1961, ko je v Neckermann izvozilo prvih 200 štedilnikov, oziroma vsaj od začetka sedemdesetih let, ko so začeli vzpostavljati mrežo svojih podružnic po vsem svetu"", je povedal Franjo Bobinac. ""Gorenje je zdaj na Evropo pripravljeno s fantastičnimi in inovativnimi izdelki, novimi tehnologijami ter zelo zvesto in visoko strokovno ekipo, z ljudmi, ki te izdelke proizvajajo in prodajajo, je dejal Bobinac. Dodal je, da sta se na srečo oba njegova predhodnika, Ivan Atelšek in Jože Stanič, dobro zavedala učinkovite investicije. V svojem govoru je predsednik vlade Anton Rop omenil tudi prispevek obeh, pa tudi spodbudne makroekonomske kazalnike, saj je Sloveniji končno uspelo znižati inflacijo, pa tudi obrestno mero, zdaj pa je veliko obetavne davčne reforme. """
Dolar tolče tudi farmacevte,Dolar je dosegel farmacevte
"Tudi Krki hitra rast tečaja evra nasproti dolarju ne ustreza, ker so njeni dolarski prilivi še vedno večji od odlivov v tej valuti. Res pa je, da se je naša dolarska izpostavljenost v zadnjem času precej zmanjšala. Na eni strani smo povečali delež prodaje v državah EU in ta trend se bo v tem letu še nadaljeval, na drugi strani pa smo povečali delež prodaje v evrih tudi v drugih regijah, razlaga direktor finančnega sektorja v Krki Brane Kastelic. Kaže, da bo njihova izpostavljenost v dolarjih letos bistveno manjša kot lani. Poleg tega Krka že nekaj let dolgoročna posojila najema izključno v dolarjih. Uporabljamo tudi izvedene finančne instrumente za aktivno ščitenje pred padanjem tečaja dolarja. Opcijske pogodbe, ki smo jih sklenili lani, nam omogočajo, da viške dolarjev prodajamo po precej višjem tečaju, kot je trenutno na trgu, še pravi Kastelic.","Krkina hitra rast tečaja evra do dolarja prav tako ni primerna, ker so njeni dolarski prilivi še vedno večji od odlivov v tej valuti. Res je, da se je v zadnjem času precej zmanjšala naša dolarska izpostavljenost. Po eni strani smo povečali delež prodaje v državah EU, ta trend pa se bo nadaljeval tudi letos, po drugi strani pa smo delež prodaje v evrih povečali tudi v drugih regijah, pojasnjuje dolgoročni direktor finančnega sektorja Krke Brane Kastelic. Kaže, da bo njihova izpostavljenost v dolarjih letos bistveno manjša kot lani. Poleg tega je Krka že nekaj let izključno v dolarjih posojila. Za aktivno zavarovanje pred padcem posojilne obrestne mere uporabljamo tudi izvedene finančne instrumente."
Tatjana Tanackovič,Tatjana Tanakovič
"Gradnja omenjenega poslovno-stanovanjskega objekta je šele začetek izgradnje večje soseske na tem območju. V neposredni bližini bo koprska občina v prvi polovici letošnjega leta začela graditi sto nepridobitnih stanovanj, ki naj bi bila zgrajena v dveh letih, v naslednjih letih pa bodo na tem območju različni investitorji zgradili še več sto tržnih stanovanj. Po načrtih Darsa bodo glavno prometno žilo proti Hrvaški umaknili iz Šmarske ceste.","Gradnja poslovno-stanovanjske stavbe je šele začetek gradnje večje soseske na tem območju. V prvi polovici letošnjega leta bo koprska občina začela graditi sto neprofitnih stanovanj, ki naj bi jih zgradili v dveh letih, v naslednjih letih pa bodo različni investitorji na tem območju zgradili še nekaj sto tržnih stanovanj."
"Predstavniki stanovanjskih skupnosti največje kamniške KS Duplica, njihovi občinski svetniki, ravnateljici osnovne šole in vrtca ter drugi krajani pa so ogorčeno pribili, da se počutijo izigrane in prevarane. Vedno smo povsem jasno in glasno izražali svoj interes, pisali peticije in izpolnjevali javnomnenjske raziskave. Res pa je, da smo v pravnih postopkih neuke stranke, ki ves dan garajo v svojih službah in slepo zaupajo predstavnikom, ki bi morali naše interese zastopati po službeni in moralni dolžnosti, je menil Janez Dovč.","Predstavniki stanovanjskih skupnosti največjega KS Kamnik Duplica, njihovi občinski svetniki, ravnatelj osnovne šole in vrtca ter drugi domačini so bili ogorčeni, ker so se počutili izigrane in prevarane. Vedno smo precej jasno in glasno izražali interes, pisali peticije in izpolnjevali javnomnenjske raziskave. Res pa je, da smo v sodnih postopkih nevedne stranke, ki ves dan garamo v svojih storitvah in slepo zaupamo predstavnikom, ki naj zastopajo naše interese v strokovni in moralni dolžnosti, je dejal Janez Dovč."
"Razočarani smo tudi nad versko skupnostjo, ki prihaja v naše okolje pod krinko moralnosti s prevaro in nas prostorsko dodatno utesnjuje, je poudaril svetnik Brane Golubovič in povprašal, zakaj občina ni izkoristila predkupne pravice. Direktor občinske uprave Ivan Pristovnik je povedal, da občina ni imela dovolj denarja, da pa so se takoj, ko jih je Orešnik opozoril na načrtovano gradnjo, pritožili na upravno enoto. Ta je pritožbo 23. decembra lani zavrnila kot neutemeljeno.","Razočarani smo tudi nad versko skupnostjo, ki prihaja v naše okolje pod krinko morale s prevaro in nas še dodatno omejuje v prostoru, je povedal svetnik Brane Golubovič in vprašal, zakaj občina ni izkoristila predkupne pravice. Direktor občinske uprave Ivan Pristovnik je dejal, da občina nima dovolj denarja, a so se takoj, ko jih je Orešnik opozoril na načrtovano gradnjo, pritožili upravni enoti, ki je pritožbo 23. decembra lani zavrnila kot neutemeljeno."
"Do tu vse lepo in prav. Litija je ena redkih občin s takšnim pravilnikom, ki na takšen način pomaga novorojencem. A pravilnik ima vendarle napako. Po izkušnjah, ki jih je nedavno doživela družina Gračner, je Robert Gračner pravilnik označil za diskriminacijo med spoloma. Pravilnik namreč v prvem členu ureja dodeljevanje omenjene enkratne pomoči za novorojence družinam oziroma roditeljem z območja občine Litija. V drugem členu pa določa, da je upravičena do denarne pomoči mati novorojenca, ki ima stalno bivališče na območju te občine.","To je vse lepo in prav. Litija je ena redkih občin s takšno politiko, ki novorojenčkom pomaga na tak način. Vendar pa je pravilo napačno. Po izkušnjah družine Gračner je Robert Gračner pravilo opisal kot diskriminacijo na podlagi spola. Prvi člen pravila ureja dodelitev te enkratne pomoči družinam ali staršem iz občine Litija. Drugi članek navaja, da je mati novorojenčka, ki ima stalno prebivališče v občini, upravičena do finančne pomoči."
"V primeru družine Gračner so okoliščine nekoliko posebne. Mama Vesna ima namreč stalno prebivališče prijavljeno v Ljubljani, oče ter poldrugi mesec stara dvojčka Nejc in Luka pa so prijavljeni v Litiji. Vendar kljub temu po mnenju direktorja občinske uprave Zdravka Valentina Špesa otroka nista upravičena do denarne pomoči.","Pri družini Gračner so okoliščine nekoliko posebne: mama Vesna ima v Ljubljani prijavljeno stalno bivališče, oče in polmesečna dvojčka Nejc in Luka pa sta registrirana v Litiji, vendar pa po besedah Zdravka Valentina Špesa otroci niso upravičeni do denarne pomoči."
"Pravilnik jasno določa, da je upravičenec do pomoči mati novorojenca. Kot direktor občinske uprave sem dolžan dosledno upoštevati občinske pravilnike. Se pa strinjam, da je zadeva v tem primeru res malo čudna in da je pravilnik morda res malo nerodno napisan, pravi Špes.","Pravilnik jasno navaja, da je upravičenec do pomoči mati novorojenčka. Kot direktor občinske uprave sem dolžan strogo upoštevati občinska pravila. Vendar pa se strinjam, da je zadeva v tem primeru res malo čudna in da so pravila lahko malo nerodna. Navodila"
"Robert in Vesna Gračner menita, da bi bili lahko na občini malo manj birokratski ter bi njun primer lahko preučili in se odločili za dodelitev pomoči, saj so vendar oče in dvojčka prijavljeni v litijski občini. Na srečo imamo redne dohodke. Sam imam invalidsko pokojnino, žena Vesna je zaposlena. Gre pa za princip, saj menim, da pravilnik diskriminira moške, pravi Robert Gračner.","Robert in Vesna Gračner verjameta, da bi v občini lahko bili malo manj birokratski in bi lahko preučili njihov primer in se odločili za odobritev pomoči, saj so oče in dvojčki registrirani v občini Litva. Na srečo imamo redne dohodke. imam invalidsko pokojnino, Vesna žena je zaposlena. To je načelo, ker menim, da pravilo diskriminira moške, pravi Robert Gračner."
"Robert Gračner priznava, da ga je ob vsem tem še najbolj prizadel odnos litijskega župana, ko ga je obvestil o tem res posebnem primeru. Ta ga po njegovih besedah ni hotel niti poslušati, temveč je njegovo prošnjo takoj zavrnil.","Robert Gračner priznava, da ga je najbolj prizadel odnos župana Litve, ko ga je obvestil o tem res posebnem primeru, ki ga, kot je dejal, ni hotel poslušati, ampak ga je takoj zavrnil."
"Svojo besedo ima tudi sindikat oziroma svet delavcev. Oba vodi Damir Barić, ki je po seji nadzornega sveta povedal: Nočemo, da direktorico razrešijo zdaj, le mesec dni pred iztekom mandata. Tako bi iz družbe odšla nedolžna in nekaznovana. Naj odsluži še ta mesec, potem pa jo bomo kazensko ovadili. Obtožujemo jo namreč skrivanja poslovnih podatkov, propada podjetja, saj je takrat, ko je mandat začela, bilo izgube le za sedem milijonov, zdaj pa jo je po naših podatkih več kot pol milijarde... Odkrili smo tudi nekaj čudnih pogodb. V VGP Soča so že bili kriminalisti.","Oba vodi Damir Barić, ki je po seji nadzornega sveta dejal: ""Ne želimo, da bi bila direktorica odpuščena zdaj, le mesec dni pred koncem mandata. Podjetje bi pustila nedolžno in nekaznovano. Naj jo vročijo še ta mesec, potem pa jo bomo kriminalizirali. Obtožujemo jo, da je skrivala poslovne podatke, propad družbe, saj je ob začetku mandata izgubila le sedem milijonov, zdaj pa jih je po naših informacijah več kot pol milijarde... Odkrili smo tudi nekaj čudnih pogodb."
"Banka enkrat dala, dvakrat vzela","banka je enkrat dala, dvakrat vzela"
"Inšpektorica Vlasta Černe je ugotovila, da je vodstvo šole v treh prvih in enem drugem razredu, ki imajo izhod na teraso, že poskrbelo za dodatno ogrevanje, izmerjena temperatura pa je že presegala predpisanih 20 stopinj Celzija (po pravilniku mora toliko znašati temperatura med poukom, pred poukom pa vsaj 18 stopinj).","Inšpektorica Vlasta Černe je ugotovila, da je vodstvo šole v treh prvih in enem drugem razredu, ki imajo dostop do terase, že zagotovilo dodatno ogrevanje, izmerjena temperatura pa je že presegla predpisanih 20 stopinj Celzija (po pravilih mora biti temperatura med poukom in vsaj 18 stopinj pred poukom)."
Mojca Grušovnik,Mojca Grušovnik
PRIPRAVLJAJO SE NA NOVO NALOŽBO,Pripravljajo se na novo rast
Nalogi obeh nastopajočih sta v tej igri zelo različni...,Vloge obeh igralcev v tej igri so zelo različne...
"Nekoč ste omenili, da vam majhne vloge niso odveč in da ste prav v teh najbolj uživali.","Nekoč ste omenili, da vam igranje majhnih vlog ni težko in da ste v njih najbolj uživali."
"No, velikih vlog tudi vam ni manjkalo. Je katera od njih v vas pustila globljo sled?","No, tudi vam ni manjkalo odličnih vlog, ali je katera od njih v vas pustila globljo sled?"
Biser skandinavske dramatike,Biserna skandinavska drama
Tomaž Klipšteter,Thomas Klipšteter.
"MARIBOR Na odru stare dvorane mariborskega SNG bo nocoj ob 19.30 premiera psihološke drame Jesenski sen norveškega pisatelja in dramatika Jona Fosseja. V minulih letih so Fossejeve drame dosegle izjemen uspeh na evropskih gledaliških odrih, v Sloveniji pa je trenutno najbolj priljubljen norveški dramatik še vedno precej neznan, saj so slovenska gledališča doslej uprizorila samo eno njegovo besedilo, in sicer Noč poje pesmi svoje v produkciji ljubljanske Drame.","Maribor Na odru mariborske SNG bo premiera psihološke drame Jesenske sanje norveškega pisatelja in dramatika Jona Fosseja, ki je v preteklih letih dosegla izjemen uspeh na evropskih gledaliških odrih, medtem ko je pri nas najbolj priljubljen norveški dramatik še vedno precej neznan, saj so slovenska gledališča doslej uprizorila le eno njegovo besedilo, Nočne pesmi v produkciji ljubljanske Drame."
"Z Bibi Anderson in Evo Dahlbeck si je leta 1958 v Cannesu delila nagrado za najboljšo igralko, in sicer za vlogo v filmu Ob robu življenja.",Z Bibi Anderson in Evo Dahlbeck si je leta 1958 v Cannesu delila nagrado za najboljšo igralko za vlogo v filmu Na robu življenja.
Na štukature je bilo treba nanesti na tisoče zlatih lističev.,Na štukaturo je bilo treba nanesti na tisoče zlatih kovancev.
"Roger si je vse prebrisano zamislil. Dejal je, da bo električni kuhalnik za kavo vključila radijska budilka. Tako bo imela Claudia, ko se prebudi, že toplo kavo in glasbo. Claudio je ta pozornost navdušila. Roger je vse to tudi izpeljal, in kasneje sem, pod prisego, moral vse to natančno povedati vse do eksplozije. Povem vam, ko je bungalov odletel v zrak, je vse izginilo. Neverjetno...","Roger je imel pametno idejo. Rekel je, da bo električni kuhalnik za kavo vklopil radijski alarm. Claudia bo imela vročo kavo in glasbo, ko se zbudi. Claudio je bil navdušen nad pozornostjo. Roger je vse to izvedel in kasneje, pod prisego, sem moral vse to povedati prav do eksplozije. Povem vam, ko je bungalov poletel v zrak, je vse izginilo. Neverjetno..."
