original,paraphrase
"Na zdravniški pregled so odšli tudi drugi policisti, zato pa k zdravniku nihče ni napotil na primer gasilcev. Kot je dejal poveljnik štaba civilne zaščite Ivančna Gorica Milan Vrhovec, je mnoge gasilce in pripadnike civilne zaščite ob koncu čistilne akcije bolela glava. Nihče nas ni opozoril, da je to lahko nevarno in da bi bilo dobro, da gremo na pregled, je bil razburjen Milan Vrhovec na seji, ki jo je pred dvema dnevoma sklical župan občine Ivančna Gorica.","Tudi drugi policisti so šli na zdravniški pregled, zaradi česar nihče ni napotil na primer gasilcev k zdravniku. Kot je povedal poveljnik štaba civilne zaščite Ivančna Gorica Milan Vrhovec, je veliko gasilcev in pripadnikov civilne zaščite ob koncu čistilne akcije imelo bolečine v glavi. Nihče nas ni opozoril, da bi to lahko bilo nevarno in da bi bilo dobro iti na pregled, je bil Milan Vrhovec razburjen na sestanku, ki ga je pred dvema dnevoma sklical župan občine Ivančna Gorica."
"V nevarnosti so lahko še vedno tudi Romi, ki živijo v bližnjem taboru in so prvi opazili sumljivo dogajanje ob bližini Globočca. Vsi, ki so vdihovali paro nevarnih snovi, naj bodo pozorni na dihalne težave, pekoča sapnik in žrelo, pojavijo se lahko tudi glavoboli ter vročina. Če bodo imeli take težave, naj čim prej obiščejo zdravnika, opozarja svetovalec na centru za zdravstveno ekologijo Inštituta za varovanje zdravja Peter Otorepec. Znaki se lahko pojavijo še v nekaj dneh, sicer pa večje nevarnosti za vse, ki so ogrozili sebe, da bi obvarovali pet tisoč uporabnikov vode iz Globočca, ni več.","Romi, ki živijo v bližnjem taboru, so še vedno lahko ogroženi in so prvi opazili sumljive dogodke v bližini Globočeca. Vsi, ki vdihavajo paro nevarnih snovi, morajo biti pozorni na težave z dihanjem, goreči sapnik in grlo, lahko pa se pojavijo tudi glavoboli in vročina. Če imajo takšne težave, naj se čim prej obrnejo na zdravnika, opozarja svetovalec na Centru za zdravstveno ekologijo Zavoda za zdravstveno varstvo Peter Otorepec. Znaki se lahko pojavijo v nekaj dneh, sicer pa večje nevarnosti za vse tiste, ki so se ogrozili, da bi zaščitili pet tisoč uporabnikov vode iz Globočeca ni več."
"Ob tem je priznal, da so si bili tako Pomurci, civilna pobuda kot župani in nenazadnje poslanici popolnoma enotni in so kot takšni lahko primer tudi drugim v državi. (ob)","Priznal je, da so tako Pomurci, civilna iniciativa in župani, ne nazadnje pa tudi predstavniki popolnoma enotni in so kot taki lahko za zgled drugim v državi."
"Pomurci zdaj iskreno upajo, da bosta premierov smeh in dobra volja na pogovorih njegove obljube res pripeljala do želenega cilja. Foto: Oste Bakal","Pomurci zdaj iskreno upajo, da bosta premierjev smeh in dobra volja na pogovorih o njegovi obljubi res pripeljala do želenega konca."
"Prvi dan bodo na odrih velenjskega stadiona nastopili izvajalci pop, dance, rap, blues, soul in rock glasbe, med drugim bodo to Đorđe Balašević, Tereza Kesovija, Parni valjak, 4 asa, Magazin, Helena Blagne, Oto Pestner, Šank Rock, Andrej Šifrer, Game Over, Rok'n Band, Čuki, Pihalni orkester Premogovnika Velenje, MPZ Šolskega centra Velenje. Prav za to prireditev se bodo nekatere od skupin po dolgih letih ponovno zbrale YU grupa, Riva, Vitamin in legendarna velenjska skupina Ave. Sobotni program bodo popestrili še številni drugi umetniki Tone Fornezzi - Tof, Franci Kek, Gojmir Lešnjak - Gojc, Sašo Hribar, Roman Končar. Sobotna prireditev se bo začela ob 17. uri in bo trajala predvidoma do 3. ure zjutraj. Naslednji dan bo na osrednjem prizorišču od 16. ure naprej potekala revija 20 najboljših slovenskih narodnozabavnih ansamblov v projektu Najviža petdesetletja.","Prvi dan bodo na odru velenjskega stadiona nastopili pop, dance, rap, blues, soul in rock glasba, med njimi tudi Đorđe Balašević, Tereza Kesovi, Parni valik, 4 asi, Magazin, Helena Blagne, Oto Pestner, Šank Rock, Andrej Šifrer, Game Over, Rok 'n Band, Čuki, Pihalni orkester Premogovnika Velenje, MPZ Šolskega centra Velenje. Prav zaradi tega dogodka se bodo nekatere skupine ponovno zbrale po dolgih letih, YU grupa Riva, Vitamin Francina Velenjska skupina Ave. Sobotni program bodo popestrili še številni drugi umetniki - Tonez, Tonez, Roman Gojšok, Roman Gojšar, Leš Hribar, od 5. ure dalje se bo prireditev odvijala na istem prizorišču od 5. ure dalje."
"Nevsakdanji projekt Mesto duhov bo v skupni sobotni predstavi na predvečer otvoritve kamniškega Kamfesta povezal štiri prizorišča. Začelo se bo na gradu Zaprice, kjer naj bi po izročilu nekoč obešali zlikovce. V predstavi pri obešanju ne bo šlo vse, kot je treba, zato bo duh zapustil obešanca in pobegnil v mesto. Seveda gre za komedijo, je še poudaril Goran. Zato bo drugi del prestave prijetno zapolnilo ulično gledališče na Šutni, člani plesne delavnice se bodo izkazali na vrhu Malega gradu, člani pevske delavnice pa v rovih pod Malim gradom.","Nenavaden projekt Mesto duhov bo v sobotni predstavi na predvečer otvoritve Kamfesta v Kamniku povezal štiri prizorišča. Pričel se bo na gradu Zaprice, kjer bodo po tradiciji enkrat obesili zlikovce. V predstavi, obešanje ne bo naredilo vsega tako, kot bi moralo, zato bo duh zapustil obešenca in pobegnil v mesto. Seveda, to je komedija, Goran je poudaril. Zato bo drugi del opreme prijetno napolnil ulično gledališče v Šutni, člani plesne delavnice se bodo izkazali na vrhu Malega gradu, člani pevske delavnice pa bodo na gradu, kjer bodo lahko uživali v glasbi."
"Pred nekaj leti smo na Finskem prejeli nagrado evropske komisije za najboljši projekt na mladinskem področju. To je bila potrditev, da delamo v pravo smer. Za jugovzhodno Evropo smo učitelji, saj oni s prostovoljnim delom šele dobro začenjajo. Na zahodu pa smo se učili od Špancev, tam nabirali ideje in se že tako razvili, da zdaj vabimo njih kot udeležence. Torej je na neki način učenec že prerasel učitelja, dodaja Ciglerjeva.","Pred nekaj leti smo prejeli nagrado Evropske komisije za najboljši projekt na področju mladine na Finskem. To je bila potrditev, da se premikamo v pravo smer. Za jugovzhodno Evropo smo učitelji, saj šele začenjajo opravljati domačo nalogo. Na Zahodu smo se učili od Špancev, zbirali ideje in se že tako razvili, da jih zdaj vabimo kot udeležence."
"Festival, ki ga že vsa leta s prostovoljnim delom pripravlja domača mladina, ostaja kljub govoricam o njegovi selitvi na obrobje mesta trdno zasidran na Titovem trgu. Nismo pripravljeni oditi iz središča, saj je ravno ostati v centru glavni namen festivala, je o dogajanju, ki naj bi vsaj en mesec v letu ponovno poživilo nekdaj živahno Postojno, povedal vodja festivalskega programa Samo Vesel.","Festival, ki so ga skozi leta s prostovoljnim delom pripravljali lokalni mladi, kljub govoricam o selitvi na obrobje mesta ostaja trdno zasidran na Titovem trgu. Centra še nismo pripravljeni zapustiti, saj je bivanje v centru glavni namen festivala, je o dogajanju, ki naj bi nekdaj živahno Postojno obujalo vsaj en mesec na leto, povedal vodja festivalskega programa Samo Vesel."
"RIBNICA Vodstvo Gasilske zveze Slovenije ter občinska gasilska zveza Ribnica sta v Prigorici, kjer je bil leta 1856 rojen Ignacij Merhar, pripravili spominsko svečanost od 60-letnici smrti rojaka. Med slovenske gasilce se je zapisal kot kleni mož, ki je prvi uvedel slovensko poveljevanje in tako za vselej izrinil do takrat obvezno nemško. Merhar je dal stanovskim tovarišem lep gasilski pozdrav: Na pomoč!","RIBNICA Vodstvo Gasilske zveze Slovenije in Občinska gasilska zveza Ribnica sta ob 60. obletnici smrti rojaka pripravila spominsko slovesnost v Prigorici, kjer se je leta 1856 rodil Ignacij Merhar. Med slovenskimi gasilci se je zapisal kot človek gline, ki je prvi uvedel slovensko poveljstvo in s tem za vedno izrinil obvezno nemščino."
Kdo je izigral upokojence?,Kdo je pobil upokojence?
"V sredo, 29. julija, se je v ljubljanski porodnišnici rodilo 15 novorojenčkov. Med njimi je bilo deset dečkov in pet deklic. Najtežji je bil deček, ki mu je tehtnica pokazala 4170 gramov, najlažji pa prav tako fantek s 1120 grami.","V sredo, 29. julija, se je v ljubljanski porodnišnici rodilo 15 novorojenčkov, od tega deset dečkov in pet deklic. Najtežji je bil deček, ki mu je pokazal tehtnico 4170 gramov, najlažji pa deček s 1120 grami."
63 nujnih voženj,63 zasilnih poti
Darinka Kladnik,Darinka Kladvenica
"Prvo preureditev je območje ribnika doživelo leta 1941 po načrtih arhitekta Borisa Kobeta, a ne v celoti. Kasneje so sledile nove spremembe, najobčutnejša pa se je zgodila pred leti, ko so podrli staro čolnarno in jo nadomestili z novo (po prvotnih podobi) ter očistili ribnik. Marsikdo obžaluje, da mu niso vrnili stare namembnosti. Takšen, kot je, ne privablja obiskovalcev tako, kot jih je nekdaj. Nikogar ni, ki bi ga danes fotografiral in na razglednico zapisal: Al' je fletno tem gospodom. Ti gospodje igrajo zdaj golf ali se vozijo z jahtami po morju. Za tivolski ribnik se ne zmenijo. Le čemu bi se.","Prva preureditev ribniškega območja je potekala leta 1941 po načrtih arhitekta Borisa Kobeja, vendar ne v celoti. Kasneje so sledile nove spremembe, od katerih je najpomembnejša potekala pred leti, ko je bila stara čolnarna porušena in zamenjana z novo (v prvotni podobi) in počistila ribnik. Mnogi obžalujejo, da se stari ni vrnil. Ker je, ne privablja obiskovalcev tako, kot je nekoč bil. Nikogar ni, ki bi fotografiral in pisal na razglednico: Al 'je v redu s temi gospodje. Ti gospodje zdaj igrajo golf ali se vozijo z jahtami po morju."
"Na tržnem inšpektoratu pravijo nekoliko drugače. Sredi julija letos smo inšpekcijski pregled ponovili že tretjič in ugotovili, da gostinsko dejavnost še vedno opravlja, čeprav še ni pridobil zakonsko zahtevanih dovoljenj, je pojasnil Roman Kladošek. Zato bo inšpekcija izdala sklep o dovolitvi izvršbe. Bojan Kujavec, ki je pojasnil, da je papirje za registracijo Lune že vložil in čaka na tehnični pregled barke, naj bi zaprosil tudi za dovoljenje za plovbo. Trenutno ga nima nobena od 14 ladjic na motorni pogon na Ljubljanici. Vlada je namreč šele nedavno sprejela uredbo o uporabi plovil na motorni pogon, saj zakon o vodah prepoveduje vožnjo s plovili na motorni pogon po celinskih vodah. Z uredbo pa bo na Ljubljanici dovoljeno pluti plovilom na motorni pogon na delu reke, ki poteka skozi mesto in po Gruberjevem prekopu. Na preostalem delu reke bodo motorje z notranjim izgorevanjem uporabljali le za pogon plovil, če gre za motorje na zunajkrmni pogon in dolžina plovila ne bo presegala pet metrov.","Sredi julija letos smo pregled ponovili že tretjič in ugotovili, da gostinska dejavnost še vedno deluje, čeprav še ni pridobila zakonsko zahtevanih dovoljenj, je pojasnil Roman Kladošek. Zato bo inšpekcijski pregled izdal odločbo o dovoljenju za izvedbo. Bojan Kujavec, ki je pojasnil, da je že vložil dokumente za registracijo Lune in čaka na tehnični pregled jadrnice, naj bi zaprosil tudi za dovoljenje za plovbo. Trenutno nima niti ena od 14 plovil na motorni pogon na reki Ljubljanici. Vlada je šele pred kratkim sprejela uredbo o uporabi plovil na motorni pogon, saj zakon o vodah prepoveduje uporabo zgorevalnih motorjev na celinskih vodah. Na Ljubljanici, bo motorna plovila dovolila, da plujejo po delu reke Grup, ostalo pa skozi mesto Grup."
"Dolgo smo čakali na ta trenutek in včasih smo že skorajda povsem obupali, pravi Rotovnik. Saj nam ni bilo hudega, ministrstvo je vseskozi lepo skrbelo za nas, pa tudi z mestom smo imeli zgledne odnose. Vendarle pa brez pravnega reda ne gre in prav ta je z današnjim dnem ponovno vzpostavljen. Očitno drži, da je prihodnost sveta odvisna od žensk, kajti dve dami, ena na ministrstvu in druga na mestni občini, sta zmogli tisto, kar prej več kot dvanajst let zaradi zapletenih razmerij ni uspelo nikomur.","Že dolgo smo čakali na ta trenutek, včasih pa smo skoraj popolnoma obupali, pravi Rotovnik. Za nas ni bilo nič posebnega, ministrstvo je bilo vedno zelo zaskrbljeno za nas, imeli pa smo tudi zgledne odnose z mestom. Vendar, ne moremo brez pravnega reda, in prav to je tisto, kar je bilo obnovljeno z današnjim dnem. Očitno je, da je prihodnost sveta odvisna od žensk, ker sta dve gospe, ena na ministrstvu in druga v občini, uspeli narediti tisto, kar nihče ni mogel storiti"
"Do jeseni leta 1982 (prav takrat je Mitja Rotovnik postal generalni direktor CD) so bile dokončane vse štiri glavne dvorane, še dve leti pozneje pa je bil za uporabo pripravljen tudi veliki oder Gallusove dvorane (med tem so prireditve v njej potekale pred železno zaveso, ki je ločevala dvorano od gradbišča); v celoti je bil Cankarjev dom dokončan leta 1986. Glavni projektant zgradbe je bil akademik prof. Edo Ravnikar, njena skupna površina pa meri 36.000 kvadratnih metrov.","Do jeseni leta 1982 (takrat je postal generalni direktor CD Mitja Rotovnik) so bile dokončane vse štiri glavne dvorane, dve leti kasneje pa je bil za uporabo pripravljen veliki oder Gallusove dvorane (med katerim so se dogodki v njej odvijali pred železno zaveso, ki je dvorano ločevala od gradbišča). Stavba Cankarjevega doma je bila dokončana leta 1986, glavni projektant stavbe pa je bil akademik prof. Edo Ravnikar, katerega skupna površina je 36.000 kvadratnih metrov."
Mariborski Ionesco na Splitskem poletju,Maribor Ionesco na splitsko poletje
"53 opernih, dramskih in baletnih predstav ter glasbenih koncertov, od tega šest premier","53 opernih, dramskih in baletnih predstav ter glasbenih koncertov, od tega šest premiernih"
Ingrid Mager,Ingrid Mager (angleščina)
"Beograjska filharmonija v zadnjih treh letih doživlja preporod. Lani je praznovala osemdesetletnico, orkestru pa so v njegovi dolgi zgodovini dirigirali številni svetovno priznani dirigenti, med njimi tudi Zubin Mehta. Toda vojno obdobje je Srbiji pustilo svoj pečat. Vendar smo obrnili nov list tudi v zgodovini naše ustanove. Rad bi, da Beograjska filharmonija postane orkester prvega razreda, je poudaril direktor Beograjske filharmonije (BF) Ivan Tasovac, ki ima 38 let. Morda nisem najmlajši direktor kakšne filharmonije, je pa naš orkester zagotovo najmlajši daleč naokoli povprečna starost orkestrašev je komaj 28 let.","Beograjska filharmonija je v zadnjih treh letih doživela preporod. Lani je praznovala osemdesetletnico, orkester pa je dirigiral kar nekaj svetovno znanih dirigentov, med njimi tudi Zubin Mehta. Vendar pa je vojno obdobje pustilo svoj pečat tudi v Srbiji. Vendar pa smo obrnili nov list v zgodovini naše ustanove. Rad bi videl, da bi Beograjski filharmonični orkester postal prvorazredni orkester, je povedal Ivan Tasovac, direktor Beograjske filharmonije (BF), ki je star okoli 38 let. Morda res nisem najmlajši režiser filharmonije, zagotovo pa je naš orkester med najmlajšimi."
"Po komornem bloku ta teden bo sledil še zaključni teden, ko bodo težo festivala prevzeli Mariborčani. Kot je povedal direktor SNG Maribor Danilo Rošker, so vse štiri predstave, s katerimi prihajajo, v Mariboru nenehno razprodane, saj imajo ogromno obiskovalcev tudi iz Avstrije. Umetniški vodja mariborske Opere in baleta Stane Jurgec pa je dodal, da so tri produkcije letošnjega datuma (operi Kandid in Čarobna piščal ter balet Grk Zorba), Clugov Tango pa je uspešnica prejšnje sezone. Vse predstave so tehnično, tehnološko in izvajalsko zelo zahtevne, zato jih bodo izvedli v Cankarjevem domu.","Ta teden bo komornemu bloku sledil še zadnji teden, ko bodo Mariborčani prevzeli težo festivala. Kot je povedal direktor SNG Maribor Danilo Rošker, so vse štiri predstave, s katerimi prihajajo, v Mariboru ves čas razprodane, saj imajo tudi veliko obiskovalcev iz Avstrije. Umetniški vodja mariborske Opere in baleta Stane Jurgec je dodal, da bodo letos izvedene tri produkcije (Kandid in Čarobna piščal ter Grška opera), Clugov Tango pa je hit prejšnje sezone. Vse predstave so tehnično, tehnološko in umetniško zelo zahtevne, zato jih bomo izvedli v Cankarjevem domu."
"David Beckham, Tom Watt",David Beckham in Tom Watt.
"Knjiga ima štirinajst poglavij, več kot sto barvnih fotografij, v zaključku pa nam ponudi vse njegove nogometne dosežke in statistične podatke za vsako tekmo, ki jo je odigral. Cena knjige je 9890 tolarjev. (im)","Knjiga ima štirinajst poglavij, več kot sto barvnih fotografij, na koncu pa nam poda vse svoje nogometne dosežke in statistične podatke za vsako odigrano tekmo, cena knjige pa je 9890 tolarjev. (in)"
V drugem stavku nas je violončelistka Ksenja Janković s svojim nežnim in spevnim pianissimom povsem očarala. Lep vtis pa je žal že na samem začetku povsem pokvaril obupen ton klarineta.,"V drugem stavku nas je čelistka Ksenja Janković navdušila s svojim nežnim in privlačnim pianissimom, žal pa je bil strašen ton klarineta že od samega začetka povsem uničen."
"Komaj 15-letni fant zlomil nos policistu, drugega pretepla večja skupina ljudi","Komaj 15-letni fant zlomi nos policistu, drugi je pretepen s strani velike skupine ljudi"
"Prav tako hudo jo je skupil eden od policistov, ki sta v sredo zvečer obravnavala prometno nesrečo na Rakovi jelši. To naj bi povzročil neznani voznik kolesa z motorjem, ki je pobegnil, tako da sta se moža postave zapeljala skozi naselje in ga iskala. Naletela sta na skupino mladih in jih vprašala, ali kaj vedo o dogodku, ko je nekdo začel bežati. Štiriindvajsetletni policist se je peš podal v lov, drugi pa se je vrnil v avtomobil in zapeljal za njima.","Eden od policistov, ki so bili v sredo zvečer vpleteni v prometno nesrečo na Rakovi jelši, je bil tudi resno poškodovan. To naj bi povzročil neznani motorist, ki je pobegnil, zato sta se dva moška pripeljala skozi naselje in ga iskala. Naletela sta na skupino mladih in jih vprašala, ali vedo, kaj vedo o incidentu, ko je nekdo začel bežati. 24 - letni policist je šel peš, drugi pa je šel nazaj v avto in jim sledil."
"Bližnje srečanje tretje vrste sta imela tudi policista, ki sta bila v sredo zvečer na nujni vožnji in sta z vklopljenimi modrimi lučmi peljala po Tržaški cesti od Brezovice proti Dolgemu mostu. Ko sta prehitevala 35-letnega voznika volva V70 iz okolice Ljubljane, je ta brez smernika zavil levo in se zaletel v policijsko opel astro. Astro je odneslo v drog javne razsvetljave in nato na drugo stran ceste čez živo mejo na travnik, kjer je po prevračanju obstala na kolesih. Policista, stara 22 in 23 let, so laže ranjena odpeljali na urgenco, prav tako 35-letnika, ki pa je še pred zdravniškim pregledom pobegnil. Toda njegove podatke imajo, prav tako izid alkotesta možakar je napihal 1,5 promila tako da ga čaka kazenska ovadba.","Prav tako je prišlo do bližnjega srečanja tretje vrste med dvema policistoma, ki sta se v sredo zvečer na nujni vožnji vozila po Tržaški cesti iz Brezovice v Dolgi most s prižganimi modrimi lučmi. Ko sta prehitela 35-letnega voznika Volva V70 iz okolice Ljubljane, je brez smernega signala zavil levo in se zaletel v policijsko opel astra. Astro se je zaletel v drog javne razsvetljave in nato na drugi strani ceste čez živo mejo do travnika, kjer je po prevračanju stala na kolesih. Policisti, stari 22 in 23 let, so lažje odpeljali na urgenco, še enega 35-letnika, ki je pobegnil pred zdravniškim pregledom. Toda njegovi podatki imajo tudi izid alcosta, tako da se človek sooča s pritožbo 1,5."
