original,paraphrase
Najbolj znana Slovenca na ljubljanskem šovu Abba Mania brata Šarac,Najbolj znani Slovenci na razstavi Abba Mania bratov Šarac
"Gostje mondene losangeleške restavracije Il Cantinori so imeli pred kratkim pravo predstavo. Nicole Kidman (na sliki) se je vsem na očeh v njej poljubljala s producentom Stevom Bingom, nekdanjim ljubimcem Liz Hurley, ki ima z njim tudi sina Damiena. Sosedje so Bingov avto videli tudi pred apartmajem, ki ga je Nicole najela med bivanjem v Los Angelesu, v katerem snema komedijo Bewitched. Odkar se je razšla s Tomom Cruisom, se tako javno ni razkazovala še z nobenim moškimUma Thurman (na sliki) pri vsem, kar ji je sveto, prisega, da ni zaročena s hotelirjem Andrejem Balazsom. Že zato, pojasnjuje, ker uradno še ni ločena od Ethana Hawka. In ko že dlakocepimo: tudi Balazs je uradno še poročen z manekenko Katie Ford","Nicole Kidman (na sliki) se je poljubila pred producentom Steveom Bingom, nekdanjim ljubimcem Liz Hurley, ki ima s seboj tudi svojega sina Damiena. Modeli so videli tudi Bingov avto pred najetim stanovanjem Nicole, medtem ko je bila v Los Angelesu, kjer snema komedijo Čarovnica. Ker se je razšla s Tomom Cruisom, ni javno razstavila z nobenim moškim Uma Thurman (na sliki), v vsem, kar ji je sveto, prisega, da ni zaročena z hotelirjem Andrejem Balazsom. Zato uradno ni poročena z Ethanom Hawceom."
"The Best of... Isti Pankrock (le zakaj ni naslov v slovenščini?) je naslovil svojo prvo samostojno ploščo legendarni idrijski pankroker Ramon (na sliki). Na ploščku, kot ji pravi, je šestnajst nabrušenih komadov, med njimi Tupa tuna, Sperminator in Šok terapija. Skratka, 16 po Ramonovi presoji njegovih najboljših komadov izmed 40, kolikor jih ima trenutno v zalogi. O tem, ali so najboljši, presodite sami.","The Best of... The same Pankrock (samo zakaj ni naslov v slovenščini?) je svoj prvi samostojni album poimenoval legendarni idrijski punkroker Ramon (na sliki Ramon. Na ploščku, kot ga sam imenuje, je šestnajst nabrušenih skladb, med njimi Tupa tun, Sperminator in Shok therapy. Skratka, 16 po Ramonovi oceni njegovih najboljših skladb od 40, ki so trenutno na zalogi. Presodite sami, ali so"
"Violeta Rarlo (359) je triindvajsetletno dekle, doma iz Ljubljane. Pogosto se loti kuhanja, najbolje pa zna pripraviti špinačo in pire krompir.","Violeta Rarlo (359) je triindvajsetletno dekle iz Ljubljane, ki pogosto kuha, najboljša pa je v izdelovanju špinače in pire krompirja."
"Maja Kočevar (361) je sedemnajstletno dekle, doma v Preserju. Redko kuha, vendar ko se spravi za štedilnik, potem si pripravi špagete s tuno.","Maja Kočevar (361) je sedemnajstletna deklica, ki sicer redko kuha, ko pa gre k štedilniku, si skuha špagete s tuno."
"Maja: Sama obe punci spodbujam k samostojni pevski karieri. Navsezadnje bomo foxyce ostale skupaj. Tanja bo po končanem študiju akademska glasbenica, ravno tako ima Mirna kot pevka dobre možnosti, sama pa bom kariero poskušala graditi v bolj poslovnem smislu.",": Maja spodbujam obe dekleti k samostojni pevski karieri. Konec koncev bova skupaj ostala foxyce. Tanja bo po študiju akademska glasbenica, Mirna ima tudi dobre možnosti kot pevka, jaz pa bom svojo kariero poskušala graditi v poslovnem smislu."
"Bliža se december, ko imajo glasbeniki veliko nastopov. Boste to izkoristile tudi za promocijo zadnjega albuma?","Prihaja december, ko bodo imeli glasbeniki veliko nastopov in ali boste to izkoristili za promocijo zadnjega albuma?"
"Foxy Teens smo blagovna znamka, o kateri se je pisalo neprekinjeno osem let in se bo pisalo še naprej.Precejšnjemu delu naše tiskane naklade bomo prihodnji teden za posebno ceno priložili CD Tereze Kesovije. Za naročnike Hopla velja posebna ponudba.","Foxy Teens je blagovna znamka, o kateri se piše neprekinjeno že osem let in se bo pisala še naprej. Naslednji teden bomo velikemu delu naše tiskane izdaje za posebno ceno dodali CD Tereze Kesovija."
"Potem, ko je bilo večini gledalcev lanske sezone v tem času že bolj ali manj jasno, da bo zmagovalec Peter Januš, ker roko na srce prave konkurence ni imel, je letos položaj popolnoma drugačen. Večina gledalcev, pa tudi ustvarjalcev oddaje, s katerimi smo se pogovarjali po zadnji oddaji v nedeljo zvečer, namreč že med petimi ne zna dovolj dobro izpostaviti najboljšega ali najboljše. Nekateri obožujejo Nuško Drašček, ki je v zadnjih oddajah brezhibno odpela nekaj pesmi, ki si jih ne bi drznil izbrati ravno vsak (Vili Resnik je to dejstvo potrdil z izjavo, da ima Nuška res jajca), drugi pravijo, da je malo dolgočasna in predvidljiva. Nekateri so navdušeni nad Deanom Vivodom, ki je menda vse prej kot dolgočasen in predvidljiv, saj zmeraj šokira in preseneča, po drugi strani pa mu na žalost manjka vokalnih sposobnosti. Potem je tukaj še Gorazd Ademovič, bodoči (eh, kaj pa govorimo, že sedanji) lomilec ženskih src in šarmer v vseh pogledih, ki pesmi izbira kot nalašč za svoje oboževalke, se pa nekaterim moškim gledalcem zato zdi precej osladen. Žiga Papotnik, ki je nekaj vmes med Gorazdom in Deanom (tako ga je pred dnevi označila oboževalka), nima dlake na jeziku in zna izbrati pesmi po takem sistemu, da vsakič poje nekaj drugega in na drugačen način; ima pa po mnenju nekaterih premalo dober vokal. In ne nazadnje je med petimi najboljšimi ostala tudi Katja Lesjak, ki sprva morda ni preveč izstopala, v zadnjih treh nastopih pa se je popolnoma razživela in si več kot očitno dala duška; pokazala je tudi, da obvlada petje, če si le izbere prave pesmi. Slišati pa je, da ima Katja veliko težavo, ki ji bo morda onemogočila vstopnico za veliki finale: ta težava nosi ime Nuška.","Potem ko je bilo večini gledalcev v lanski sezoni bolj ali manj jasno, da bo Peter Januš zmagovalec, ker ni imel roke do srca tekmovanja, je letos situacija povsem drugačna. Večina gledalcev, pa tudi ustvarjalci oddaje, s katerimi smo se pogovarjali po zadnji oddaji v nedeljo zvečer, so že od petih sposobni izpostaviti najboljše ali najboljše. Nekateri obožujejo Nuško Drašček, ki je v zadnjih oddajah brezhibno zapel nekaj pesmi, ki si jih vsi ne bi upali izbrati (Vili Resnik je to dejstvo potrdil s trditvijo, da Nuška) res ima jajca, drugi pravijo, da je malo dolgočasna in predvidljiva. Nekateri so navdušeni nad Deanom Vivodom, ki naj bi bil vse prej kot dolgočasen in predvidljiv, saj je vedno šokanten in presenetljiv, po drugi strani pa mu na žalost primanjkuje vokalnih sposobnosti. Potem je tu še Gorazd Ademovič, prihodnost (eh, o čemer govorimo, že prisoten lomilec src in šarmer v vseh pogledih), ki izbira pesmi, ki so popolne za njegove oboževalce, nekaterim moškim gledalcem pa se zato zdi precej osladen. Žiga Papotnik, ki je nekaj med Gorazdom in Deanom (tako je pred dnevi poimenoval oboževalec), nima dlak na jeziku in zna izbirati pesmi po takšnem sistemu, da poje nekaj drugačnega in na drugačen način, nekateri pa pravijo, da nima dovolj vokalov. Nenazadnje je med prvo peterico ostala tudi Katja Lesjak, ki sprva morda niti ni preveč izstopala, v zadnjih treh nastopih pa se je povsem vživela v svoje življenje in si očitno dala nekaj soul; pokazala je tudi, da zna obvladati petje, če le izbere prave pesmi."
Z glasovanjem do finala,Glasovanje za končno različico
"Po dveh tednih pa smo dočakali še nekaj: prekinitev popolne prevlade nežnejšega spola pri nagradnem žrebanju. Trije tokratni izžrebanci se lahko poleg lepih praktičnih nagrad pohvalijo tudi s tem, da so zadnji srečneži v novembru.","Po dveh tednih se je zgodilo še nekaj: prekinitev absolutne prevlade nežnejšega spola v nagradni igri in trije od teh zmagovalcev se lahko pohvalijo, da so bili zadnji srečneži v novembru, poleg lepih praktičnih nagrad."
(vl/foto: Jaka Gasar),(vl / fotografija: Jaka Gasar)
"V dveh telenovelah je igral 1. marca 1992 rojeni Carlos Colín, tokrat kot Marcial Álvarez-Vega. Videli smo ga tudi v Cómplices al rescate.","Carlos Colín, rojen 1. marca 1992, je igral v dveh telenovelah, tokrat kot Marcial Álvarez-Vega, videli pa smo ga tudi v filmu Cómplements al recate."
Antes de ti,Antes de ti
y le ha devuelto la esperanza,in zdaj je čas za odhod
y le ha devuelto la esperanza,in zdaj je čas za odhod
hasta vida me salvo,To je moje mnenje
esta la linea del perdon,La linea del perdon
pero fuistes como un angel,Kako skrbeti za angele
"Kendall je jezna na Corvino, ker jo je pustila na cedilu. Anton prizna Julii, da jo ljubi. Ona bi se rada pogovorila z Noahom. Ko pride k njemu, ga zasači v postelji s Taylor. Kendall in Corvina razmišljata, kako bosta z Antonom prišli v Wildwind, saj morajo pismo prebrati pred pričami. Kendall prepriča Antona, naj se pobotata z Dimitrijem in Erico, saj bodo le tako lahko začeli znova. Tad predlaga Erici, naj postane zvezda nove oddaje. Anton pokliče Dimitrija in se z njim dogovori za večerjo.","Kendall je jezen na Corvino, ker jo je pustila na cedilu. Anton prizna Juliji, da jo ljubi. Hoče govoriti z Noahom. Ko pride k njemu, ga zaloti v postelji s Taylorjem. Kendall in Corvina razmišljata, kako bosta z Antonom prišla do Orkana, saj morata prebrati pismo pred pričami. Kendall Antona prepriča, da se pobotata z Dimitrijem in Erico, saj je to edini način, da se pobotata. Erica Tad predlaga, da postane zvezda nove oddaje. Anton pokliče Dimitrija in z njim organizira večerjo."
"96. del, četrtek","96. del, četrtek"
"61. del, sreda","61. del, sreda"
KUPON - RUBI,Podjetje - Ruby
"47. del, četrtek","47. del, četrtek"
"Zdravniki nimajo veliko upanja v Trianino okrevanje. Ko se Triana zbudi, želi govoriti s svojimi prijatelji. Zahvali se Rosario, ker je z njo delila svojo družino. Medtem prispe tudi Lucia in Triana kmalu zatem umre. Vsi prisotni izvedo, da je imela raka, vendar ni nikomur povedala zanj. Lucia neutolažljivo joče, saj ji je bila Triana kot mati. V Španiji se Jordi in Mayte pripravljata na Trianin prihod.","Zdravniki nimajo veliko upanja v okrevanje Triana je. Ko Triana zbudi, hoče govoriti s svojimi prijatelji. Ona hvala Rosario za delitev svojo družino. Medtem, Lucia prispe, in Triana umre kmalu zatem. Vsi prisotni izve, da je imela raka, vendar pa nikomur ne pove o tem. Lucia joka nenehno, za Triana je bila njena mati. V Španiji, Jordi in Mayte pripraviti za Triana je prihod."
ODGOVOR:,Odgovor na:
POŠTNA ŠT. IN POŠTA:,: poštna številka in pošta:
in se slekla.,in jo sleci.
ZABAVA,zabava.
OSEMLETNI FANTEK POVOZIL MAMO,Osmi letnik je povedal mami.
"Nebeški kapitan in svet prihodnosti je film, v katerem igram skupaj z Gwyneth Paltrow in Angelino Jolie. V kakšni povezavi je to z mojim dnevom, ki ga opisujem? V nikakršni, toda malce reklame nikoli ne škodi.","Kapitanka v nebesih in prihodnjem svetu je film z Gwyneth Paltrow in Angelino Jolie. kako se to navezuje na moj dan, ki ga opisujem? nikakor ne, malo publicitete pa nikoli ne boli."
Novinar tarča napada,Napad na novinarje
Dedek noče odnehati,dedek ne bo odnehal.
POSLEDNJI KLIC,Moj naslednji klic
"Mnenja o Zoranu, ki z Mercatorjem deluje pod enim doslej najuspešnejših marketinških sloganov (Najboljši sosed), so različna. Eni imajo o njem slabo mnenje, to so predvsem tisti, ki so kronično zastrupljeni z nevoščljivostjo, drugi ga visoko cenijo. Z ekonomskim znanjem, osebnim šarmom, hudomušnimi modrimi očmi, s sposobnostjo prepričevanja, predvsem pa s poslovno drznostjo, ki ji pri nas skorajda ni para, je Janković postal eden najuspešnejših trgovcev v tem delu sveta. Še pred slovensko osamosvojitvijo je presenečal z načrti in udejanjanji, ki se jih drugi očitno sploh niso spomnili lotiti. Res je, da mu kaj pri tem niti ni uspelo, a značilnost vseh je bila neka široka velikopoteznost, ki Slovencem kot previdnim in poslovno nemalokrat premalo ambicioznim ljudem dotlej ni kanila v glavo. Tu se je pokazal njegov širši pristop, značilen za podjetnike številčno večjih narodov (Zoran je po očetu srbske narodnosti), hkrati pa se je znal kot sin slovenske matere tudi odlično umestiti v naše okolje in razmere.","Nekateri ljudje imajo o njem slabo mnenje, predvsem tisti, ki so kronično zastrupljeni z zavistjo, drugi pa ga visoko cenijo. S svojim ekonomskim znanjem, osebnim šarmom, močno modrimi očmi, sposobnostjo prepričevanja in predvsem s svojo poslovno drznostjo, ki je v Sloveniji skoraj edinstvena, je Janković postal eden najuspešnejših trgovcev v tem delu sveta. Že pred osamosvojitvijo Slovenije je bil presenečen nad načrti in dosežki, ki se jih drugi očitno niso niti spomnili, kako naj se z njimi spopadejo. Res mu je uspelo nekaj narediti, a za vse je bila značilna široka ambicija, ki se je, kot mati in manj ambiciozni poslovneži, izkazala za očeta večjih narodov."
"Pogosto poslušamo razprave o tem, katera vrsta zdravljenja je najbolj učinkovita. V torek bosta Jupiter in Neptun v natančnem trigonu, kar predstavlja dober pretok energij, ki jih predstavljata ta planeta. Imeli bomo sposobnost spoznati, kako in v katerem primeru je kakšen pristop zdravilen, kdaj pa škodljiv. Potrebo po tem, da se zavemo in da postavimo meje, predstavlja planet Saturn, ki trenutno sameva v raku, zato lahko dovolimo domišljiji bolj prosto pot. Če nekaj danes ni razumljivo, bo morda v prihodnosti. Pomembna je intuicija, s pomočjo katere se zavemo, kaj je na naši osebni življenjski poti pomembno. Zaživimo v sozvočju z drugimi.","V torek, Jupiter in Neptun bo v natančnem trigon, ki predstavlja dober pretok energij, ki jih ti planeti zastopa. Imeli bomo možnost, da se naučijo, kako in v katerem primeru je pristop zdravljenje, vendar včasih škodljiva. Potreba, da se zavedajo in določiti meje predstavlja planet Saturn, ki je trenutno sam v raku, tako da lahko omogoči več svobode naši domišljiji. Če nekaj ni razumel danes, je lahko v prihodnosti."
"OVEN Najboljša pot je vedno v kombinaciji različnih vplivov, zato se otresite misli, da morate sami peljati projekt naprej. Verjamete lahko, da nekaj, kar ljudje trdijo dolgo časa, ni iz trte izvito. Namesto da se prerekate, se vprašajte: kako lahko to uporabimo? Namesto da presojate, ali nekdo ravna prav ali narobe, se vprašajte: kako in v katerih okoliščinah mu to lahko pomaga? Z razumevanjem drugih omogočite sebi hitro osebnostno rast.","VEDNO Najboljša pot je vedno kombinacija različnih vplivov, tako da otresite idejo, da morate voziti projekt naprej sami. Lahko verjamete, da je nekaj, kar ljudje pravijo, za dolgo časa ni iz trte. Namesto da trdi, vprašajte sebe: kako ga lahko uporabimo namesto presojanja, ali je nekdo počne prav ali narobe, se vprašajte, kako in v kakšnih okoliščinah mu lahko pomaga?: Z razumevanjem drugih, si dovolite hitro osebno rast."
"LEV Ne primerjajte se z drugimi ljudmi, hodite svojo pot. Vendar ostanite obzirni: to, kar počnete, drugih ne moti, jim je celo v veselje. Razen tedaj, ko v sebi dvomite in v okolici prebujate negativne odzive do sebe. Zato si vzemite nekaj časa za razmislek, morda na sprehodu: kako bi bilo, če bi se vse dobro izteklo, kako pa, če bi se zapletlo. Ko preučite dobro in slabo možnost, se umirite; tedaj veste, kako priti nazaj na pravo pot.","Ne primerjajte se z drugimi ljudmi, hodite po svoji poti. Toda bodite pozorni: kaj počnete, ne moti drugih, celo uživajo. Razen, ko dvomite vase in prebudite negativne reakcije do sebe v okolici. Torej si vzemite nekaj časa za razmislek, mogoče se sprehodite: kako bi bilo, če bi se vse izšlo, kaj pa, če se je zapletlo. Ko preučite dobre in slabe možnosti, se pomirite; potem veste, kako se vrniti na pravo pot."
"STRELEC Nekatere stvari pokažejo svojo vrednost šele, ko nekaj časa trajajo. Zaupajte življenju: tisto, kar se zgodi v enem dnevu, je sicer zabavno, vendar ima močnejši pozitivni vpliv na prihodnost nekaj, kar traja več dni. Tudi občutki, ki vas spremljajo še naslednji dan, govorijo o tem, da se na področju nezavednega dogaja premik. Morda si boste poslej dovolili več občutkov, ravnali boste tako, da boste ostali v soglasju sami s seboj. Premišljevanje.","STRESER Nekatere stvari pokažejo svojo vrednost šele takrat, ko trajajo nekaj časa. Zaupanje v življenje: Kar se zgodi v enem dnevu, je zabavno, toda močnejši pozitiven vpliv na prihodnost je nekaj, kar traja več dni. Tudi občutki, ki vas spremljajo naslednji dan, nam povedo, da je prišlo do premika na področju nezavednega. Morda boste kasneje dovolili več občutkov, ravnali boste tako, da boste ostali v harmoniji s seboj."
ULICA:,Ključna beseda: kolena
POŠTNA ŠTEVILKA IN POŠTA:,Poštna številka in pošta:
"Kupon pošljite na uredništvo Hopla, Kopitarjeva 2 in 4, 1001 Ljubljana, p.p. 38.","Kupon pošljite v uredništvo revije Hopla, Kopitarjeva 2 in 4, 1001 Ljubljana, p.p. 38."
"Štirje kovači so letos slavili 50 let svojega obstoja. Zgoščenko ansambla Zreška pomlad Daleč proč bo prejel Jože Podkubovšek, Žiče 94, 3215 Loče.","Letos so kar štirje kovači praznovali 50 let svojega obstoja .Na zgoščenko ansambla Zreški vrelec Daleč stran bo prišel Jože Podkubovšek, Žiče 94, 3215 Loče."
"Snovalci sodobnih lepotnih idealov vas seveda ne nagovarjajo, da se za pridobitev takšnih bokov in stegen abonirajte pred televizorjem z vrečkami krompirčka. Hruškasto postavo si lahko pridobite zgolj s hruškastimi linijami oblačil, še najbolje z jahalnimi hlačami. Zajahajte torej modnega konja in postanite modne hruškice!","Oblikovalci sodobnih lepotnih idealov, seveda, vas ne prosim, da se sami abone pred televizorjem z vrečkami krompirčka za pridobitev takšnih bokov in stegen. Lahko pridobijo hruško obliko samo z hruškaste linije oblačil, po možnosti z jahalne hlače."
"Če upoštevamo vse nesreče pri delu, ki so jih v zadnjih mesecih doživele svetovne zvezde, lahko sklepamo, da je zabavna industrija ne samo ena najbolj zanimivih, temveč tudi ena najbolj nevarnih.","Glede na vse nesreče pri delu, ki so jih svetovne zvezde doživele v zadnjih mesecih, lahko sklepamo, da zabavna industrija ni le ena najbolj zanimivih, ampak tudi ena najbolj nevarnih."
DUŠENI TOPINAMBUR,Razbojnik za dušo
POŠTNA ŠTEVILKA IN POŠTA:,Poštna številka in pošta:
"Kupon pošljite na uredništvo Hopla, Kopitarjeva 2 in 4, 1001 Ljubljana, p.p. 38.","Kupon pošljite v uredništvo revije Hopla, Kopitarjeva 2 in 4, 1001 Ljubljana, p.p. 38."
"Tematiki večera primeren je bil tudi glasbeni program, ki so ga popestrili divja dekleta skupine Hypnotik, Saša Lendero in Modrijani, ki so s svojo harmoniko in narodno-zabavno glasbo rušili tabuje v ljubljanskem Globalu. Pet minut nepotrebne slave pa je izkoristila Lenderova, sicer izredno simpatično dekle in profesionalna glasbenica, ki se je v nekoliko vsaj kar zadeva zgodbo večera neprimerni opravi (a prijetni in privlačni za moške oči) pojavila na odru in izzvala fotografa Saša Radeja. Skratka večer, poln presenečenj in zabave, ki pa bi se, če ne bi bilo treba naslednji dan zgodaj vstati, zagotovo nadaljeval do zgodnjih jutranjih ur.","Tudi tema večera je bila primerna za glasbeni program, ki so ga popestrila divja dekleta iz Hypnotika, Saša Lendero in Modrijani, ki so s harmoniko ter narodno-zabavno glasbo rušila tabuje ljubljanskega Globala. Pet minut nepotrebne slave je izkoristila Lender, izjemno simpatična deklica in profesionalna glasbenica, ki se je zvečer na odru pojavila na nekoliko neprimeren način (vendar prijeten in privlačen za moške oči) in izzvala fotografa Rade Sašo. Skratka, večer poln presenečenj in zabave, ki bi se, če ne bi bilo treba zgodaj vstati naslednji dan, zagotovo nadaljeval do zgodnjih večernih ur."
21.00,21.00
KANAL A,"kanal A,"
Graham Theakston,Graham Theakston.
0.10,0.10.
POP TV,Program POP TV
ZVEZDNE STEZE: UPOR,Vojna zvezd: Nova grožnja
Greg Beeman,Greg Beeman
"Vojne v Evropi je konec, s tem pa se za Indyja začne ena največjih in najbolj dramatičnih pustolovščin. Čaka ga lov na eno največjih dragocenosti znamenitega Aleksandra Velikega. Pot ga pelje prek Londona v Aleksandrijo in nato v južna morja, kjer ga čaka srečanje s skupino kitajskih gusarjev. Toda to še ni vse. Ko pristane na oddaljenem samotnem otoku, ga ujamejo lovci na glave, ki z njim nimajo najlepših načrtov.","Vojna v Evropi je konec, in eden od Indy's največjih in najbolj dramatičnih dogodivščin se začne. On je na lovu za eno od največjih zakladov slavnega Aleksandra Velikega. Potovanje ga popelje čez London v Aleksandrijo in nato na južnih morjih, kjer sreča banda kitajskih piratov. Ampak to še ni vse."
"David Spade, Whoopi Godberg","David Spade, Whoopi Godberg"
"Rachel Ward, Terry O'Quinn","Rachel Ward, Terry O 'Quinn"
"Zapiti Matt Scudder je nekdanji policist, ki najraje raziskuje primere, katere drugi policisti še povohati nočejo. Nekega dne za masten honorar sprejme ponudbo, da prostitutko reši pred nasilnim zvodnikom. Tako se znajde sredi nevarne igre, kjer imajo glavne vloge preprodajalci kokaina, plačani morilci in drugi nepridipravi. Poleg tega se zaljubi v lepo dekle na klic.","pijani Matt Scudder, nekdanji policist, ki uživa v preiskovanju primerov, ki jih drugi policisti nočejo niti izvohati, nekega dne sprejme ponudbo, da bi rešil prostitutko pred nasilnim zvodnikom in se znajde sredi nevarne igre, v kateri imajo glavno vlogo preprodajalci kokaina, pogodbeni morilci in drugi neprilagojenci."
