original,paraphrase
"Zdravko Štibil, vodja organizacijskega komiteja, takole ocenjuje minuli Evropski pokal 2000: »Vesel sem, da je že peta tekma Evropskega pokala uspešno končana, da je bila udeležba tako številna in da smo bili od vseh reprezentanc deležni pohval za organizacijo prireditve. Največ mi pomeni priznanje predsednika Skandinavske kasting zveze Ulfa Jonsona, ki mi je ob slovesu dejal: »Sedaj vem, da smo organizacijo Svetovnega prvenstva v kastingu zaupali pravim ljudem.« ","Zdravko Štibil, vodja organizacijskega odbora, ocenjuje zadnji evropski pokal 2000 takole: ""Vesel sem, da je bila peta tekma evropskega pokala uspešno zaključena, da je bila udeležba tako številčna in da smo prejeli pohvale vseh državnih reprezentanc za organizacijo dogodka. Najbolj sem zadovoljen s priznanjem predsednika skandinavske zveze kastingov Ulf Jonson, ki mi je ob slovesu dejal:"" Zdaj vem, da smo zaupali organizaciji svetovnega pokala v kastingu!!!!!!!!!!!!!!!!!!!!"
Muharjenje na tropskem morju ,Muharjenje v tropskih morjih
"Laci je vpil, kaj jaz vem kaj. Nekaj od veselja, nekaj od bojazni, da bi se nama velika riba ne snela. V razmeroma dobri angleščini mi je dajal napotke, kako utrujati veliko ribo. Tarpon je bil ponovno v zraku, palica je morala dol, k gladini. Trenutek za tem je riba močno potegnila vstran in palica je bila spet pokonci. Še nekajkrat bi moral močno zasekati z njo. Tarpon ima zelo koščen gobec in le malo je mest, kjer trnek v njem dobro sedi. Po vodičevih izkušnjah ga s takimi zategi ribi spraviš na pravo mesto. ","Laci je kričal, kaj pa vem. Nekaj veselja, nekaj strahu, da velika riba ne bi padla dol. V relativno dobri angleščini mi je dal navodila, kako utruditi veliko ribo. Tarpon je bil spet v zraku, palica je morala iti na površje. Trenutek kasneje je riba močno potegnila palico in palica je bila spet dvignjena. Moral bi jo še nekajkrat močno sekati. Tarpon ima zelo koščena usta in nekaj mest, kjer kavelj dobro sedi. Po izkušnjah vodnika ga s tako tesno ribo dobiš na pravo mesto."
"Bonefish me spominja na lipana. Ima prav takšno obliko telesa, le da je spredaj bolj valjasto. Obema so skupne velike luske, temperament in seveda pripravljenost na prijem. Za razliko od tarpona bonefish ne skače, pač pa ob zaseku največkrat na vso moč potegne proč od “mesta nesreče”. Njegovi pobegi so močni in dolgi, tudi čez sto metrov. Kar deset ali celo več minut traja, da polmetrskega bonefisha na šestfuntni predvrvici spraviš do čolna in seveda spustiš. Že prvi dan sem ujel osem teh rib, med njimi enega okrog treh kilogramov, ki je obdržal rekord do konca šestdnevnega ribolova. Običajna velikost teh rib v Cayo Largo, kjer smo lovili mi, je okrog pol metra.","Bonefish me spominja lipan. Ima samo takšno obliko telesa, vendar je bolj valjasta spredaj. Oba imata velike lestvice, temperament in, seveda, pripravljenost za razumevanje. Za razliko od tarpon, bonefish ne skoči, ampak potegne stran od ""mesto nesreče"", ko sejanje. Njegovi pobegi so močni in dolgi, celo več kot sto metrov. To traja deset ali celo več minut, da bi dobili pol metra bonefish na šest funtov prestzel na čoln in, seveda, ga spustite. Že prvi dan, Sem ujel osem od teh rib, vključno z enim približno tri kilograme, ki je imel rekord do konca šestdnevnega ribolova. Običajna velikost teh rib v Cayo, kjer smo lovili približno meter."
"- Zavod za gozdove Slovenije,","- Zavod za gozdove Slovenije,"
"- Inšpektorat RS KGLR,","- inšpektorat RS KGLR,"
Ribič/11-2000/Nerealiziran sklep vlade,Ribič / 11-2000 / Nerealizirani sklep vlade
Prve dni letošnjega septembra se je iznenada in mnogo prezgodaj končala življenska pot našega dolgoletnega člana Valentina Cvitka.,Prve dni letošnjega septembra se je nenadoma in veliko prezgodaj končala življenjska pot našega dolgoletnega člana Valentina Cvitka.
Srečka Zrneca,Srečna mala deklica
Spoštovani urednik!,"Dragi urednik, lepo prosim."
"Ivan Gruntar, dipl.ing.agr., Tolmin","Ivan Gruntar, Dipl.ing.agr., Tolmin"
"Nasploh pa ste v Škofji Loki in okolici znani kot ribiški maneken, zato bi bilo bolje, da bi se posvetili promociji ribiške opreme, kot pa komentiranju kakšnega bolj resnega ribolova.","Na splošno ste znani kot model ribolova v Škofji Loki in okolici, zato bi se bilo bolje osredotočiti na promocijo ribiške opreme, kot pa komentirati kak resnejši ribolov."
Od kod jegulje v Dravi? Po pripovedovanju so bili vložki jeguljinih mladic z namenom povečanja možnosti turističnega ribolova v preteklosti dokaj pogosti. Še do nedavna naj bi manjše količine jegulj ilegalno vlagali v koroška jezera.,"Po legendi, da bi povečali možnosti turističnega ribolova, so bili deleži jegulj v preteklosti precej pogosti; do pred kratkim so bile majhne količine jegulj nezakonito vložene v koroška jezera."
Natum ulova: 27. apr. 2000,Datum ulova: 27. april 2000
Fotografija št. 2 ,Fotografija št. 2
Ribiška družina: *,Ribiška družina: *
Datum ulova: *,: Datum ulova: *
"Dolžina (cm), teža (kg): 70 cm/3,6 kg","Dolžina (cm, teža (kg): 70 cm / 3,6 kg"
"Naslov: Ulica Mirana Jarca 3, 1233 Dob pri Domžalah","Naslov: Ulica Mirana Jarca 3, 1233 Dob pri Domžalah"
Naslov: *,: naslov *
"Način lova in vaba: vijačenje, blestivka","Lov in vaba način: vijak, bleščice"
Fotografija št. 7,Fotografija št. 7
Voda (revir): Šoštanjsko (Družmirsko) jezero,Voda (regija): Šoštanjsko (Družirsko jezero)
"- zanemarjenost in neurejenost obale jezera, vključno z vidnim propadanjem pripadajoče infrastrukture;","- zanemarjanje in neurejenost jezerske obale, vključno z vidno degradacijo pripadajoče infrastrukture;"
"- malomaren odnos lokalnih oblasti, pristojnih upravljalcev in turističnega društva do usode jezera.","- malomaren odnos lokalnih oblasti, pristojne uprave in turističnega društva do usode jezera."
"Dejstvo, da je po veljavni zakonodaji v R Sloveniji (Zakon o varstvu okolja) vodovje državna lastnina, prav tako pa tudi živali v njem. Zato je zaskrbljujoče skrajno neodgovorno in malomarno gospodarjenje ter odnos lastnika do jezera, zaradi česar le to propada.","Dejstvo, da je v skladu z veljavno zakonodajo v Republiki Sloveniji (Zakon o varstvu okolja) voda v državni lasti, pa tudi živali v njej.Zato je izredno neodgovorno in malomarno ravnanje in odnos lastnika do jezera, zaradi česar se je zrušilo,"
Podpisi k fotografijam:,Podpisi na fotografije:
"- ZAVOD ZA RIBIŠTVO LJUBLJANA, Župančičeva ulica 9, 1000 Ljubljana, tel.: 01/42-62-019 ali 01/42-55-185 (dr. Meta Povž);","- INSTITUCIJA ZA RIBIŠKO LJUBLJANA, Župančičeva ulica 9, 1000 Ljubljana, tel.: 01 / 42-62-019 ali 01 / 42-55-185 (dr. Meta Povž;)"
"- ZAVOD ZA ZDRAVSTVENO VARSTVO NOVA GORICA, Kostanjeviška cesta 16/a, 5000 Nova Gorica, tel.: 05/33-08-606 ali 05/33-08-600 (dipl. ing. Mirjam Hojak);","- INSTITUCIJA ZA ZDRAVSTVO NOVA GORICA, Kostanjeviška cesta 16 / a, 5000 Nova Gorica, tel.: 05 / 33-08-606 ali 05 / 33-08-600 (diploma Mirjam Hojak)"
"Marko Koračin, strokovna služba RZS","Marko Koračin, Profesionalna služba RZS"
Ribič/11-2000/Šola za mlade ribiče,/ 11-2000 / Šola za mlade ribiče
"Končno sem se odločil za največjega črnega »voolly baggerja«. Že dolgo je čepel v škatli s potezankami in čakal na svojo priložnost. Navezal sem ga ter preizkusil trdnost vozlov. Vse je bilo videti brezhibno. Približal sem se obali, a tokrat v smeri košatega grma, ki je rasel ob bregu. Med vejami sem previdno pokukal proti ščuki. Še vedno je bila tam, mogoče za kakšen meter nižje kot prej.","Končno sem se odločil za največji črni voolly bagger. Že dolgo časa je sedel v škatli pinceto čaka na svojo priložnost. Sem ga zvezal in testirali moč vozlov. Vse je bilo videti brezhibno. Pristopil sem k obali, vendar tokrat v smeri bushy raste ob bregu. Previdno sem pokukal med vejami, in je bilo še vedno tam, morda meter nižje kot prej."
Srečanja ob vodi (26),Srečanje ob vodi (26)
"Celotna ekipa je zelo zadovoljna s takšnim odnosom RD Kostanjevica na Krki. Zato so se odločili, da bodo tudi oni pomagali ribiški družini. Tako bodo pred svetovnim prvenstvom v Krko vložili ploščice. Zdaj se dogovarjajo s štajerskimi ribiškimi družinami, kdaj bodo odlovili te ribe.","Celotna ekipa je zelo zadovoljna z odnosom RD Kostanjevica na Krki, zato so se odločili, da bodo pomagali tudi ribiški družini, zato bodo v Krki pred svetovnim prvenstvom polagali ploščice."
"Ekipa je dobila ime po belgijskem izdelovalcu ribje hrane in vab Marcelu Van Den Eyendeju. Vodja njihove ekipe Marjan Mirt je namreč zastopnik omenjene tovarne za države na območju nekdanje Jugoslavije. Z belgijsko družbo se je dogovoril, da lahko nosijo njihovo ime. Tudi ko sta slovenski ekipi sodelovali na pionirskem in mladinskem svetovnem prvenstvu v Belgiji, je bila omenjena družba njun sponzor. ","Ekipa je dobila ime po belgijskem izdelovalcu ribjih jedi in vab Marcelu Van Den Eyendeju. Vodja njihove ekipe, Marjan Mirt, je predstavnik tovarne za države nekdanje Jugoslavije. Z belgijskim podjetjem se je dogovoril, da lahko nosijo svoje ime. Tudi ko so slovenske ekipe sodelovale v pionirskem in mladinskem svetovnem prvenstvu v Belgiji, je bilo podjetje njihov sponzor."
"Na pot v Italijo so se naši mladinci skupaj s pionirji odpravili s tremi potovalnimi avtomobili in dvema kombijema. Bivali naj bi v avtokampu v Fiesole v Firencah, ki so od Calcinae oddaljene približno 50 km. Da naslednji dan ne bi izgubili preveč časa z vožnjo, smo se z vodstvom reprezentance odločili, da bi se nastanili kar na kraju tekmovanja ob reki Arno v Calcinai, kjer je ob športni dvorani organizator pripravil prostor za kampiranje. Seveda pri takih stvareh ne gre brez zapletov: tokrat so nam nenehno zapirali vodo, a se je po posredovanju Jožeta Hartmana, vodje slovenske delegacije pri samem županu Calcinae, uredilo tudi to. ","Na poti v Italijo so se naši mladinci, skupaj s pionirji, odpravili s tremi potovalnimi avtomobili in dvema kombijema. Nastanili so se v kampu v Fiesolu, Firence, ki je približno 50 km oddaljen od Calcinae. Da ne bi izgubili preveč časa z vožnjo naslednji dan, smo se skupaj z vodstvom ekipe odločili, da se naselimo na tekmovalnem mestu ob reki Arno v Calcinaiju, kjer je organizator pripravil kamp ob športni dvorani. Seveda, to ni brez zapletov: Tokrat smo bili nenehno zaprti za vodo, toda po posredovanju Jožeta Hartmana, vodje slovenske delegacije s samim županom Calcinae, je bilo tudi to"
Priznanje slovenski reprezentanci so izreklii tudi predstavniki RZS. ,Slovenski reprezentanci so priznanje priznali tudi predstavniki RZS.
Ribič/11-2000/Svetovno prvenstvo na Portugalskem ,The Fisherman / 11-2000 / Svetovno prvenstvo na Portugalskem
Igor Holy,Sveti Igor
Spoštovani bralci!,Dragi bralci...
"Reportažo o muharjenju na tropskem morju, ki bo zaradi obsežnosti objavljena v dveh delih, je pripravil dr. Jože Ocvirk. Morda bo z njo komu vzbudil željo po podobnem eksotičnem podvigu. Na trdnejših tleh pa ostaja Bojan Kuntarič, ki v svojih Srečanjih ob vodi predstavlja tekmovalno ekipo Van den Eynde; no, fantje so naši, kljub nekoliko nenavadnemu imenu.","Poročilo o muharjenju v tropskem morju, ki bo zaradi svoje velikosti objavljeno v dveh delih, je pripravil dr. Jože Ocvirk. Morda si bo kdo zaželel podobnega eksotičnega podviga. Bojan Kuntarič ostaja na trdnih tleh, ki na svojih vodnih srečanjih zastopa tekmovalno ekipo Van den Eynde; no, fantje so naši, kljub nekoliko nenavadnemu imenu."
"Spomnim se obdobja, ko sem sam pričenjal z ribolovom. Koliko mladic različnih vrst rib se je sončilo v plitvinah! Jate malih ribic so se podile ob obrežnem kamenju. Kje so sedaj vsi tisti milijoni malih prebivalcev vode? Mladic skorajda ni, saj je tudi naravnega razmnoževanja vse manj.","Spomnim se obdobja, ko sem začel loviti ribe, koliko mladih rib različnih vrst se je sončilo v plitvinah, vzdolž obrežnih kamnov so tekle jate majhnih rib. Kje so zdaj vsi ti milijoni majhnih prebivalcev vode?"
