original,paraphrase
"Za letošnjo skladbo z naslovom Stay Forever je Simon kot ponavadi spisal melodijo in poskrbel za aranžma, Diana, sicer profesorica angleščine, pa je poskrbela za mednarodno razumljivo besedilo. Za svoj nastop sta se - za razliko od marsikoga drugega, ki si je za spremljevalne vokale izbral bolj manekenke kot pevke! - oborožila s četverico priznanih glasbenikov v sestavi: Marjana Mlinar, profesorica solo petja in klavirja, jazz pevka Sergeja Sagadin, zborovodja, organist in trobentač Danilo Jeza, ter popularni mladi idol Peter Januš. Z mladima glasbenikoma smo o letošnji EMI in načrtih za prihodnje poklepetali v mariborski gledališki kavarni.","Za letošnjo skladbo Stay Forever, kot ponavadi, je Simon napisal melodijo in poskrbel za aranžma, profesorica angleščine Diana pa je pripravila mednarodno razumljiv tekst. Za razliko od mnogih drugih, ki so za spremljevalni vokal izbrali modele, so se opremili s kvartetom priznanih glasbenikov: Marjana Mlinar, profesorica solo petja in klavirja, jazz pevka Sergeja Sagadin, zborovodja, organist in trobentač Danilo Jeza, priljubljeni in mladi idol Peter Januš. O letošnji EMI in načrtih za prihodnost smo se pogovarjali z mladima glasbenikoma v mariborskem gledališču."
"Diana : ""Po internetu kroži kar nekaj čudnih izjav, v katerih ljudje pač izražajo svoje mnenje. Glede najinega nastopa nama nihče ni očital kakšne pomanjkljivosti, bolj gre za komentarje v stilu: 'Diano bi bilo treba malo porediti, Simon pa bi si moral zatlačiti srajco v hlače', ali 'Dianino krilo je bilo prekratko'. Pa nekdo je izjavil, da sva pesem zapela v angleščini, ker sva vedela, da bova zmagala.""",": Diana ""Na internetu je kar nekaj čudnih izjav, v katerih ljudje izražajo svoje mnenje. Nihče nas ni obtožil kakršnih koli pomanjkljivosti glede našega nastopa, temveč komentarjev v slogu:"" Diana se mora nekoliko rediti, Simon pa naj si v hlače natlači srajco ali ""Dianino krilo je bilo prekratko"". In nekdo je rekel, da smo pesem zapeli v angleščini, ker smo vedeli, da bomo zmagali. """
"Evrovizijske skladbice so v očeh glasbenikov pogosto podcenjevane, češ da so preveč na prvo žogo. Lahko zmagaš z dobro pesmijo?","Evrovizijske skladbe so v očeh glasbenikov pogosto podcenjene, saj so preveč na prvi žogi."
"Simon : ""Premalo sva bila prijatelja.""","Simon: ""Nisva bila ravno prijatelja."""
"Ali pa da se ob vsakdanjem stresu ne bi mogli pomiriti ob ptičjem petju, šumenju valov in poslušanju glasbe. Da bi z ljudmi lahko komunicirali le ob svetlobi. To je namreč svet gluhih. Prekinjen je kontakt do informacij in stik s slišečim svetom. Zato je gluhota po ugotovitvah svetovne zdravstvene organizacije druga najtežja invalidnost, takoj za duševno prizadetostjo.","Da bi lahko komunicirali z ljudmi samo v luči - to je svet gluhih. Stik z informacijami in stik s svetom sluha je prekinjen. Po podatkih Svetovne zdravstvene organizacije je gluhost druga najhujša invalidnost, za duševnimi motnjami."
Od društvene knjižnice do znanstvene ustanove,Od knjižnice do znanstvene ustanove
"Dolgoročna vizija razvoja knjižnice v znanstveno knjižnico se je skozi desetletja uresničevala postopoma. Prvi večji premik v tej smeri se je začel leta 1918, ko je bil knjižnici z uredbo o obveznih izvodih priznan značaj javnosti, njena vsebinska zasnova pa se je razširila s prvotnega poudarka na zgodovini tudi na druge vede. Za nadaljnji razvoj knjižnice sta bili odločilni leti 1926, ko so kot bibliotekarja zaposlili prof. Janka Glazerja, ki je začel pripravljati temelje za razvoj knjižnice po vzoru drugih sodobnih knjižnic, in leto 1931, ko je prof. Glazer kot ravnatelj Študijske knjižnice izdelal njen razvojni načrt. O knjižnici je prof. Franjo Baš takrat zapisal, da je največja znanstvena pridobitev v dotedanji zgodovini Maribora, dr. Melita Pivec-Stele pa je leto kasneje izrazila misel, da sta Državna študijska knjižnica v Ljubljani in Študijska knjižnica v Mariboru osrednji knjižnici slovenskega naroda.""","Dolgoročna vizija razvoja knjižnice v znanstveno knjižnico se je postopoma uresničevala skozi desetletja. Prvo večje gibanje v tej smeri se je začelo leta 1918, ko je knjižnica dobila priznanje z odlokom o obveznih kopijah, njena vsebina pa se je iz prvotne zgodovinske usmeritve razširila tudi na druge znanosti. Nadaljnji razvoj knjižnice se je določil leta 1926, ko je bil knjižničar prof. Janko Glazer zaposlen, ko je začel pripravljati temelje za razvoj knjižnice po vzoru drugih sodobnih knjižnic, in leta 1931, ko je prof. Glazer kot direktor Študijske knjižnice pripravil razvojni načrt. Prof. Franjo Baš je o knjižnici zapisal takrat, ko je bila največja znanstvena pridobitev v zgodovini Maribora, dr. Melita Pitelevec pa je izrazila idejo, da sta Študijska knjižnica v Mariboru in osrednja Študijska knjižnica v Mariboru."
"""Uporabnikom knjižnice so na voljo listkovni in računalniški katalogi. Na področju izposoje sta abecedni imenski katalog in sistematski katalog urejena po univerzalni decimalni klasifikaciji. Z dopolnjevanjem listkovnih katalogov smo prenehali leta 1992, saj daje računalniški katalog veliko več možnosti iskanja po različnih vidikih. Poleg tega omogoča pregled nad dostopnostjo gradiva tako v UKM kot tudi v drugih knjižnicah. V sistemu COBISS (kooperativni bibliografski sistem in servis) sodeluje že več kot dvesto knjižnic iz Slovenije, v vzajemni podatkovni bazi COBISS pa je že več kot dva milijona bibliografskih zapisov.","Na področju izposoje sta abecedni imenski katalog in sistematični katalog urejena po univerzalni decimalni klasifikaciji. Leta 1992 smo seznamske kataloge prenehali posodabljati, saj računalniški katalog omogoča veliko več možnosti iskanja po različnih vidikih. Poleg tega omogoča pregled nad razpoložljivostjo gradiva tako v UKM kot tudi v drugih knjižnicah. V sistemu COBISS (kooperativni bibliografski sistem in servis) sodeluje več kot dvesto knjižnic iz Slovenije, v skupni bibliografski bazi COBISS pa je že več kot dva milijona bibliografskih zapisov."
"Mariborčan, številka 101, marec 2004","Maribor, številka 101, marec 2004"
"Ko se vračamo proti Mariboru, izstopimo z avtoceste pri Slovenskih Konjicah, saj si bomo ogledali Konjiško goro in razvaline starega gradu na manjšem razglednem griču pod njo. Dostop je enostaven, saj ležijo tik ob cesti do Lovske koče. Smerna tabla nas usmeri levo na štiristometrski odcep k razvalinam. Med razvalinami se lahko tudi sprehodimo, med njimi pa se nam odpre veličasten razgled, ki zajema vse Pohorje in Dravsko dolino. V Slovenskih Konjicah vozimo skozi mesto v smeri proti Zrečam. Zavijemo k pokopališču in peljemo po asfaltirani cesti proti griču, na katerem stojijo lepo vidne razvaline gradu. Cesta preide v makadamsko. Peljemo do odcepa na levi strani, ki v nekaj zavojih pripelje do gradu .","Ko se vrnemo v Maribor, izstopimo iz avtoceste pri Slovenskih Konjicah, saj bomo na majhnem razglednem griču pod njim zagledali Konjiško goro in ostanke starega gradu. Dostop je enostaven, saj se nahajajo tik ob cesti v Lovsko kočo. Smer znaka nas usmeri levo na štiristo metrov dolgo pot do ruševin. Med ruševinami lahko tudi hodimo, med njimi pa se nam odpre čudovit razgled, ki zajema celotno Pohorje in Dravsko dolino. V Slovenskih Konjicah se peljemo skozi mesto v smeri Zreč. Zavijemo do pokopališča in se peljemo po asfaltirani cesti proti hribu, na katerem stojijo lepo vidne ruševine gradu."
Vanja Borovac,Vanja Borovac
"Takoj po izteku roka za vpis sprejetih kandidatov v prvem roku izbirnega postopka, po 31. avgustu 2004, bo Visokošolska prijavno-informacijska služba objavila podatke o prostih vpisnih mestih.","Takoj ko bo potekel rok za vpis sprejetih kandidatov v prvem izbirnem obdobju, oziroma po 31. avgustu 2004, bo služba za prijavo v visokošolski prostor objavila podatke o razpoložljivih vpisnih mestih."
"Na Fakulteti za elektrotehniki, računalništvo in informatiko je potrebno, da imajo kandidati kot maturitetni predmet katerikoli predmet, ki ga niso opravili na poklicni maturi. Vpis pa je možen v vse njihove programe: elektrotehnika, računalništvo in informatika, telekomunikacije in medijske komunikacije.","Na Fakulteti za elektrotehniko, računalništvo in informatiko morajo imeti kandidati za maturo predmet, ki ga niso opravili na poklicni maturi, vpis pa je mogoč na vseh programih: elektrotehnika, računalništvo in informatika, telekomunikacije in medijske komunikacije."
"Na Fakulteti za organizacijske vede je treba imeti na poklicni maturi enega izmed naslednjih predmetov kot dodatni predmet: fizika, kemija, biologija, geografija, zgodovina, psihologija, filozofija, sociologija, ekonomija, mehanika, elektrotehnika, računalništvo in biotehnologija.","Na Fakulteti za organizacijske vede bi moral biti eden od naslednjih predmetov: fizika, kemija, biologija, geografija, zgodovina, psihologija, filozofija, sociologija, ekonomija, mehanika, elektrotehnika, računalništvo in biotehnologija."
"Visokošolski študijski program tekstilstva pa se razdeli v tekstilno tehnologijo, konfekcijsko tehnologijo, nega tekstilij ter konstrukcija in modeliranje oblačil.","Študijski program Tekstilije se deli na Tekstilna tehnika, Konfekcijske tehnologije, Nega tekstilij in Konstrukcija ter Modeliranje oblačil."
"Niso več dovolj samo predavalnice, študentje danes zahtevajo tudi kvalitetno opremljene laboratorije in visoko usposobljene strokovnjake. Če jim domači teren ni več dovolj, lahko pokukajo tudi v svet. Predvsem je na dodiplomskem študiju mogoče izbrati semester študija v tujini na eni izmed evropskih univerz. Vsako leto je ponudba bolj kvalitetna, ker se tudi vse več tujih študentov odloča za študij na Univerzi v Mariboru.","To ni več dovolj, da samo pogled na predavalnice, ampak študenti danes zahtevajo tudi visoko kakovostne laboratorije in visoko usposobljene strokovnjake. Če je njihova domača teren ni dovolj, lahko tudi pokukati v svet. Predvsem pa, je mogoče izbrati semester študija v tujini na eni od evropskih univerz."
"K dobrim študijskim rezultatom prispevajo tudi možnosti rekreacije, ki pa jih v mestu pod Pohorjem ne zmanjka. K temu veliko prispeva tudi dobro opremljen Univerzitetni športni center Leona Štuklja, ki je študentom na voljo tudi izven obvezne telesne vzgoje.","K dobrim študijskim rezultatom pripomorejo tudi možnosti rekreacije, ki jih v mestu pod Pohorjem ne primanjkuje. K temu veliko prispeva tudi dobro opremljen Univerzitetni športni center Leon Štukelj, ki je študentom na voljo tudi izven obvezne športne vzgoje."
"O čem sploh govorimo, boste dejali!!?? Splošno uveljavljena kratica ""B.A.S.E."" je angleška okrajšava za B buildings (stavbe), A antenas (antene), S spanings (konstrukcije), E earth (zemlja+skale, prepadi, jezovi), ki nam pove, od kod vse ti ""base jumperji"" skačejo. Ekstremni padalci zato plezajo na velike dimnike, se poskušajo povzpeti na (dovolj) visoke antene in skočiti z njih, iščejo poti med dvigali in skritimi izhodi na robove nebotičnikov, hodijo v gore in včasih tudi preplezajo čez strme skale do mesta za odskok. Vsa ta odskočišča morajo biti dovolj strma, navpična - ali še bolje, previsna in visoka, da sploh omogočajo skoke ter aktiviranja padal, ki se odprejo samo pri dovolj veliki hitrosti. Da skrajšajo čas odpiranja padala, držijo v rokah manjše padalo. Odvržejo ga nekaj sekund po odskoku, le-to pa z najlonskim trakom izvleče glavno, BASE, padalo. Pri B.A.S.E. jumpu padalci skačejo s posebej prirejenimi padali, za ""padanje"" vedno bolj uporabljajo tudi posebna oblačila z nekakšnimi krili (wingsuit) pod pazduhami in med nogami, čelada pa jim pride prav le, če ponesrečeno pristanejo na drevesu, strmem melišču pod steno ali v grmovju pod mostom. Rezervnega padala ne uporabljajo. Ni časa, da bi ga lahko odprli! Ni časa za napake...","? O čem govorimo?? Skupna kratica ""B.A.S.E."" je angleška kratica za stavbe B (!!! stavbe, A antene, S spannings (strukture), E zemlja (zemlja + skale, prepadi, jezovi), ki nam pove, od kod skačejo vsi ti bazni skakalci. Ekstremni padalci se povzpnejo na velike dimnike, se poskušajo povzpeti (dovolj visokih) anten in skočiti z njih, iščejo poti med dvigali in skritimi izhodi na robove nebotičnikov, hodijo v gore in se včasih celo povzpnejo čez strme skale v mesto za skok. Vse te lokacije morajo biti dovolj strme, vertikalne - ali še bolje, previsne in visoke - da omogočijo skoke in aktivacijo padal, ki se odprejo le z dovolj visoko hitrostjo. Da skrajšajo čas odpiranja padala, v rokah držijo majhno padalo. Nekaj sekund po skoku ga odvržejo, ki izvleče glavno, BASE, padalo z najlonskim trakom. Na skakalnici B.A.S.E. skačejo s posebej prilagojenimi padali, za ""padec"" pa vse pogosteje uporabljajo posebna oblačila z nekakšnimi krili (kotli) pod pazduhami in med nogami, čelada pa je uporabna le, če pristanejo na drevesu, memem pod steno ali pod mostom. Oni ne uporabljajo svoje rezervne padala. Ni časa, da ga odprete! Ni časa za napake..."
"""Danes je trend skakanja iz letala v skokih z večjih višin (3000 m nad zemljo ali več) v skupini najmanj dveh padalcev. Takšni skoki se imenujejo skupinski likovni skoki. Pri teh skokih se v zraku med prostim padom lovimo in izvajamo različne vnaprej dogovorjene like. Poznamo pa še nekaj novejših disciplin. Free Fly (prosti let), FreeStyle (prosti slog) in SkySurf (deskanje s posebno kot snowboard desko po zraku). To so discipline, za katere je potrebno veliko znanja obvladovanja svojega telesa med prostim padom, in so priljubljene bolj pri mladih. Redko si večina padalcev, ki jih poznam, sedaj privošči tudi skoke na cilj, ker imamo večinoma novejša, manjša padala, ki potrebujejo za isti vzgon večjo potovalno hitrost. Tudi pri pristajanju letimo hitro in precej atraktivno skozi zrak in je tako pri veliki hitrosti zelo težko zadeti cilj.","""Danes obstaja trend skokov iz letala na visokih nadmorskih višinah (3000 m nad tlemi ali več) v skupini vsaj dveh padalcev. Ti skoki se imenujejo skupinski umetniški skoki. V zraku, smo loviš in opravljajo različne vnaprej urejene oblike med prostim padcem. Obstaja tudi nekaj novih disciplin. Prosti Fly (prosti let), FreeStyle (prosti slog) in SkySurf (surfanje s posebno). To so discipline, ki zahtevajo veliko znanja za nadzor nad svojim telesom med prostim padcem, in so bolj priljubljeni pri mladih. Snowboard, Večina padalcev, ki jih poznam, Zdaj tudi privoščiti, da skoči na cilj, ker imamo večinoma manjše tiste, vendar pa isti pedali, ki potrebujejo več vzgona pri visoki hitrosti. Tudi pri taki hitrosti je zelo težko zadeti nov cilj."
Kje vse ste že skočili?,Kam ste vsi skupaj skočili?
Jezilo je nasprotovanje nekaterih Mariborčanov,Opozicija s strani nekaterih Mariborčanov
"""Prelomnica, ko sem se začela zavedati, da v baletnem svetu nekaj pomenim, je bila leta 1997, ko smo imeli premiero Labodjega jezera, in takrat so me ljudje pričeli gledati z drugačnimi očmi, Labodje jezero je le svojevrstna izkušnja za vsako balerino, saj je ena najtežjih predstav. Zanjo sem dobila nagrado Društva baletnih umetnikov Slovenije. V gledališču so mi omogočili plesati predstave, ki so v svetovnem merilu pogoj, da balerina postane primabalerina in da odpleše vse tako, kot mora - tehnično, stilno in izrazno dovršeno. Bajadera, v kateri sem odplesala glavno vlogo je, lahko rečem, vrhunec moje kariere za zadnjih pet let res lahko trdim, da bi lahko zamenjala primabalerino na marsikaterem odru evropskih gledališč in odplesala na izrednem nivoju glavno vlogo v katerikoli predstavi.""","""Prelomnica, ko sem se začela zavedati, da mislim nekaj v svetu baleta, je bila leta 1997, ko smo imeli premiero Labodjega jezera, in takrat so me ljudje začeli gledati z drugačnimi očmi. Labodje jezero je za vsako balerino le svojevrstno doživetje, saj je ena najtežjih predstav. Prejela sem nagrado Društva baletnih umetnikov Slovenije. V gledališču so mi omogočili plesne predstave, ki so v svetovnem merilu pogoj, da balerina postane primabalerina in pleše vse, kot bi morala - tehnično, slogovno in ekspresivno odlično. Bajadera, v kateri imam glavno vlogo, lahko rečem, moja kariera zadnjih pet let lahko rečem, da bi res lahko nadomestila balerino na številnih evropskih odrih in igrala na izjemnem odru glavno vlogo."""
Kaj pravzaprav naredi primabalerino?,Kaj dela Primabalerino?
"""Če hočeš res kaj doseči, je življenje zelo naporno. Od jutra do večera moraš biti v baletni dvorani. V času šolanja sem delala včasih tudi po tri treninge na dan. To so kondicijski in tehnični treningi, ki ponavadi trajajo kakšno uro in pol. Zjutraj ob osmih sem torej šla v šolo - matematika in slovenščina do 10. ure, nato sem do 11.30 trenirala s profesionalci v gledališču, nato sem spet šla v šolo, od 14. do 17. smo imeli balet v šoli, zvečer pa so bile v gledališču še vaje za predstavo. Če nisem plesala v predstavi, sem zvečer trenirala z baletnim studiem pod vodstvom Maje in Marina Turcuja. Tudi zdaj je ritem podoben. Če hočeš v baletu kaj dosečI, ni polovičarstva, posvetiti in podrediti mu moraš vse.""","""Če si nekaj res želiš doseči, je življenje zelo težko. Od jutra do večera moraš biti v baletni dvorani. Med šolanjem sem včasih opravil tri treninge na dan. To so fizični in tehnični treningi, ki običajno trajajo približno uro in pol. Zjutraj ob 8. uri sem odšel v šolo - matematiko in slovenščino do 10. ure, nato sem se s strokovnjaki v gledališču treniral do 11.30 ure, nato sem šel ponovno v šolo, od 14. do 17. v šoli smo imeli vaje za balet, zvečer pa so bile vaje za nastop. Če v predstavi nisem plesal, sem zvečer treniral z baletnim studiem, ki sta ga vodila Marino in Marino Turcu. Tudi zdaj je ritem podoben. Če želiš v baletu kaj doseči, v šoli ni nič, mu moraš posvetiti vsega polovičnega časa."
"Obiskala sem predstavitveno delavnico, ki jo je v mariborskem centru Pozama vodil Andrej Trampuž, univerzitetni diplomirani psiholog in klinični Imago partnerski terapevt. S svojim blagim, a odločnim nastopom takoj daje občutek zaupanja in upanja, da bo z njegovo pomočjo lahko izšel iz doslej nerešljive krizne situacije.","Obiskala sem predstavitveno delavnico, ki jo vodi Andrej Trampuž, univerzitetni diplomirani psiholog in klinični imago partnerski terapevt, ki mu takoj da občutek zaupanja in upanja, da se bo z njegovo pomočjo lahko izkopal iz prej nerešljive krizne situacije."
"Mariborčan, številka 101, marec 2004","Maribor, številka 101, marec 2004"
"Dragica se lahko. Pa se ne. Namesto nje so spodnjo zgodbo ""napletli"" in jo še danes kot priljubljeno anekdoto v filmskem svetu pripovedujejo drugi. Gre pa takole: na filmskem festivalu leta 1995 v Pulju se kot nenapovedani gost - presenečenje - pojavi Miloš Forman. Velik medijski cirkus, velika tiskovna konferenca... Ki jo Forman mirno prekine, ko v dvorani zagleda Dragico. Staro prijateljico je vendar treba primerno pozdraviti! Se sliši neverjetno? Morda. A stopite do čajnice Gic, kjer boste na fotografiji videli njo in omenjenega gospoda, ležerno smehljajočega in prav nič zvezdniško napravljenega, tako da vsakdo povpraša - ""Poslušaj, kdo pa je tisto tam na sliki poleg Dragice?""","Tako gre! Na puljskem filmskem festivalu leta 1995 se Miloš Forman pojavi kot nenapovedan gost - presenečenje -. Velik medijski cirkus, velika novinarska konferenca... Kateri Forman mirno prekine, ko je v dvorani Dragica.: Primerno je pozdraviti staro prijateljico... Morda se sliši neverjetno?... Toda stopite v čajnico Gic, kjer jo boste videli na fotografiji, g. Živo nasmejana in nič v obliki zvezde, zato vsi sprašujejo - ""Poslušaj, kdo je tisti na sliki poleg Dragice """
"Začetek te zgodbe sega na Bled, kamor so se s starši preselili, ker je oče tam dobil službo.","Začetek te zgodbe sega nazaj na Bled, kamor so se starši preselili, ker je oče tam dobil službo."
"Mestni viničar in skrbnik Stare trte bo letos že 25. zapored opravil spomladansko rez Stare trte, in sicer 12. marca ob 11. uri. Letošnji rez bo še posebej slovesen, saj bo ob srebrnem jubileju postavljena priložnostna razstava o Stari trti v Univerzitetni knjižnici v Mariboru, ki jo bodo odprli ob 10. uri. Cepiči Stare trte so zasajeni že v več kot 40 mestih po svetu, letos pa se jim bodo že po tradiciji pridružili še nekateri. V kakovostni rez ni treba dvomiti, in če bodo vremenske razmere primerne, bodo brači iz Malečnika potrgali med 35 do 55 kilogramov grozdja, ki ga bodo predelali v Vinagovi kleti in z vinom napolnili 2,5-decilitrske stekleničke, ki jih je za vino Stare trte posebej oblikoval znani oblikovalec Oskar Kogoj.","Letos, 12. marca, ob 11. uri, bo rez še posebej slovesen, saj bo srebrni jubilej zaznamoval postavitev razstave Stare trte v Univerzitetni knjižnici v Mariboru, ki jo bodo odprli ob 10. uri. Dijake Stare trte so že posadili v več kot 40 mestih po svetu, letos pa se jim bo pridružilo še nekaj več. O kakovostnem kroju ni dvoma, ob primernih vremenskih razmerah pa bodo bratje iz Malečnika pobrali med 35 in 55 kilogramov grozdja, ki ga bodo v Vinagovi kleti predelali in napolnili z vinom z 2,5-dililitrskimi steklenicami, ki jih je za vino Stare trte posebej oblikoval znani oblikovalec Oskar Kogoj."
Srečko Pirtovšek,Srečen Pirtovšek.
"Dragica Petrovič Kako pričeti zgodbo nekoga, čigar življenje je prežeto s tisoč in eno prigodo, ki so vse po vrsti slišati kot prizori iz kakšnega holywoodskega filma? Z zgodbo. O filmu. Natančneje: z zgodbo o Dragici in filmskem velikanu Milošu Formanu.","Kako začeti zgodbo o nekom, čigar življenje je prežeto s tisoč in eno zgodbo, ki vse zveni kot prizori iz hollywoodskega filma? Z zgodbo. O filmu: Natančneje, z zgodbo o Dragici in filmskem velikanu Milošu Formanu."
