original,paraphrase
"Policist, ki je v tem času v delovnem razmerju v drugem državnem organu, je za svoje delo odgovoren predstojniku tega organa. V času začasne razporeditve ima pravice in obveznosti, ki izhajajo iz tega zakona, v obsegu, določenem v sporazumu med državnim organom, kamor je policist začasno razporejen, in policijo.","Policist, ki je trenutno zaposlen v drugem državnem organu, je za svoje delo odgovoren vodji tega organa. Med začasno napotitvijo ima pravice in obveznosti, ki izhajajo iz tega zakona, v obsegu, določenem v sporazumu med državnim organom, v katerega je policist začasno razporejen, in policijo."
- delo v izmenah;,- izmensko delo;
- vzdrževanje javnega reda;,- vzdrževanje javnega reda;
- varovanje državne meje in opravljanje mejne kontrole;,- varovanje državne meje in nadzor državne meje;
"Zdravstveno komisijo imenuje generalni direktor policije in ima pet članov, od katerih so najmanj trije zdravniki.","Zdravniško komisijo imenuje generalni direktor policije in jo sestavlja pet članov, od katerih so najmanj trije zdravniki."
"Policija zavaruje policiste za primer nesreče pri delu, katere posledica je smrt ali trajna izguba splošne delovne zmožnosti, če opravljajo delo, ki je zdravju in življenju posebno nevarno.","Policisti so zavarovani za primer nezgode pri delu s smrtnim izidom ali trajno izgubo splošne delovne sposobnosti, če opravljajo delo, ki je posebno nevarno za zdravje in življenje."
Denarna pomoč se izplača poleg odpravnine.,Poleg odpravnine se izplača tudi denarna pomoč.
Minister določi vrsto posebnih znanj in veščin ter nalog iz prejšnjega odstavka.,"Minister določi vrsto posebnih znanj in spretnosti ter nalog, navedenih v prejšnjem odstavku."
97. člen,člen 97
"- generalni direktor policije ali delavec, ki ga on pooblasti za delavce generalne policijske uprave;","- generalni direktor policije ali delavec, ki ga je ta pooblastil, da je uslužbenec generalne policijske uprave;"
"- neopravičen izostanek z dela, če to povzroči hujše posledice za delo policije;","- neupravičena odsotnost z dela, če to povzroči resne posledice za delo policije;"
"- dejanje ali obnašanje, ki škoduje ugledu policije;","- dejanja ali ravnanja, ki bi škodovalo ugledu policije;"
Dokončna odločba o delavčevi odgovornosti za nastalo škodo in o obveznosti povrnitve je izvršilni naslov.,Končna odločba o odškodninski odgovornosti zaposlenega in o obveznosti povrnitve škode je izvršilni naslov.
106. člen,člen 106.
Inšpekcijo nad izvajanjem usposabljanja izvaja policija.,Usposabljanje je v rokah policije.
- če več ne izpolnjuje pogojev iz 114. člena tega zakona;,- če ne izpolnjuje več zahtev iz 114. člena tega zakona;
- ob naravnih in drugih nesrečah;,- ob naravnih in drugih nesrečah;
"Če pomožni policist v okoliščinah iz prejšnjega odstavka izgubi življenje, pripadajo njegovi družini enake pravice, kot jih v takih primerih določa 91. člen tega zakona za policiste.","Če policist v okoliščinah, navedenih v prejšnjem odstavku, izgubi življenje, ima njegova družina enake pravice, kot so tiste, ki jih za policiste določa 91. člen tega zakona."
122. člen,člen 122.
Za kršitve predpisane discipline in za neizpolnjevanje dolžnosti med usposabljanjem se pomožnemu policistu lahko izrečejo naslednji disciplinski ukrepi:,Pomožnemu policistu se lahko izrečejo naslednji disciplinski ukrepi zaradi kršitve predpisane discipline in zaradi neupoštevanja pravil med usposabljanjem:
"- povzročitev večje materialne škode, če je povzročena namenoma ali iz hude malomarnosti;","- povzročitev materialne škode, če je povzročena namerno ali iz hude malomarnosti;"
"Priznanja iz prejšnjega odstavka se podeljujejo tudi državnim organom, lokalnim skupnostim, gospodarskim družbam, samostojnim podjetnikom posameznikom in drugim pravnim osebam ter društvom in posameznikom.","Priznanje iz prejšnjega odstavka se podeli tudi državnim organom, organom lokalnih skupnosti, gospodarskim družbam, samostojnim podjetnikom posameznikom in drugim pravnim osebam ter združenjem in posameznikom."
132. člen,člen 132.
"Do izdaje novih predpisov ostanejo veljavni naslednji predpisi, izdani na podlagi zakona o notranjih zadevah, v kolikor niso v nasprotju z določbami tega zakona:","Dokler niso izdani novi predpisi, ki niso v nasprotju z določbami tega zakona, veljajo naslednji predpisi, izdani na podlagi Zakona o notranjih zadevah:"
"- uredba o priznanjih organov za notranje zadeve (Uradni list RS, št. 11/91);","- Uredba o priznavanju organov za notranje zadeve (Uradni list Republike Slovenije, št. 11 / 91);"
"Z dnem, ko začne veljati ta zakon, preneha veljati zakon o notranjih zadevah, razen določbi 99. in 136. člena, ki prenehata veljati z dnem uveljavitve predpisa o štetju zavarovalne dobe s povečanjem, oziroma predpisa, ki bo urejal položaj javnih uslužbencev.","Z dnem, ko začne veljati ta zakon, preneha veljati zakon o notranjih zadevah, razen določb 99. in 136. člena, ki preneha veljati z dnem, ko začne veljati uredba o štetju dob za povečanje."
