original,paraphrase
"Med zrenjem v klobuk se mu pred očmi nenadoma odvije ves prizor. Tlakovana ozka ulica in majhna delavnica nad pekarno. Razbito steklo in kri na kamnitem tlaku, ko Josepha Steinmatzkyja, njegovo ženo in njune številne sinove odvlečejo med bučnim spodbujanjem dunajskih pregovorno nedolžnih očividcev.","Tlakovana ozka ulica in majhna delavnica nad pekarno, razbito steklo in kri na kamnitem pločniku, kot so Joseph Steinmatzky, njegova žena, in njuni številni sinovi, so odvlečeni med burnim opozarjanjem dunajskih pregovorno nedolžnih očividcev."
"S Volkswagnovim hroščem odropota čez grbino med pozlačenimi vrati v grad norega Ludvika in zavije na cesto proti Murnauu. Avto, podobno kakor njegov lastnik, ni rosno mlad. Motor sopiha, utrujeni brisalci so v vetrobransko steklo izpraskali polmeseca. Doma izdelana nalepka zadaj je Mundyjeva domislica: v nemščini je napisal Voznik tega avtomobila nima več nikakršnih ozemeljskih zahtev v Arabiji. Brez nezgode prevozi dve manjši križišči in na parkirišču, kakor mu je bilo naročeno, ustavi za modrim audijem z münchensko registracijo; za krmilom zgrbljeno sedi Saša, pokrit s črno baretko.","Avto, tako kot njegov lastnik, sploh ni mlad. Avto, tako kot njegov lastnik, se ustavi za modrim Audijem z registracijo v Münchnu za krmilo z zloženim sedežem Sasha, zajeto v črno baretko. Voznik tega avtomobila nima več teritorialnih zahtev v Arabiji. Avto, tako kot njegov lastnik, poteka skozi dve majhni križišči brez nesreče in se ustavi za parkiriščem, kot so mu povedali, za modrim audijem z Münchnom; registracija za krmilo z nagnjenim sedežem Sasha, pokrita s črno baretko."
"Grossadmiral z zastavami ovešenega parnika po megafonu poziva veseljake, naj pozabijo na skrbi in se pri priči prijavijo za romantično križarjenje. Nad jezerom se razpoči petarda. Slepeče zvezdice v slapu padajo v vodo. Se približujejo ali oddaljujejo? Vprašajte Busha ali Blaira, naša velika vojna voditelja, čeprav ne prvi ne drugi še ni doživel v gnevu izstreljenega naboja.","Z zastavami dobro obrabljenega parnika na megafonu, Grossadmiral poziva vesele tiste, da pozabijo na svoje skrbi in se takoj prijavijo za romantično križarjenje. Petarda poči nad jezerom. Slepe zvezde padajo v vodo. Ali se približujejo ali oddaljujejo Vprašajte Busha ali Blaira, našega velikega vojnega voditelja, čeprav nobeden od njih še ni videl strela v množici."
"Prisluhne, a razen trušča s sejmišča ne sliši ničesar. Vstopi in za seboj zapre vrata. V polmraku zagleda Saša: ukrivljeno stoji v položaju mirno, z nakupovalno vrečko pri nogah. Roki drži iztegnjeni ob telesu, kolikor jih pač more, palca štrlita naprej v najboljši maniri funkcionarja komunistične partije na paradi. Toda schillerjanski obraz, ognjevite oči, napeta, naprej nagnjena drža kljub migotajočem mraku še nikdar niso bili tako izraziti, živi in čuječni.","On posluša, vendar sliši nič, ampak hrup iz sejmišča. On vstopi in zapre vrata za njim. V pol - temno vidi Sasha: stoji ukrivljen mirno, z nakupovalno vrečko na noge. Njegove roke so iztegnjene na njegovo telo, kolikor je mogoče. Palci štrlijo naprej v najboljši način uradnika Komunistične partije v paradi. Toda schilleran obraz, ognjene oči, naprej nagnjena drža, kljub utripajoče somrak še nikoli ni bila tako izrazita, živ in pozoren."
"Še vedno isti prikriti saški naglas, prešine Mundyja. Isti pedantni, kakor britev ostri glas, vsaj tri stopnje premočan zanj. Ista neposredna kritičnost.","Še vedno isti prikriti Saxon naglas, on skomigne Mundy, enako pedantno, britev oster glas, vsaj tri stopnje premočan za njega."
"So pa še drugačni večeri k sreči jih ni prav veliko , ko Major s še bolj namrščenim obrazom kakor ponavadi stopi k pisalni mizi v kotu sobe, jo odklene s ključem na verižici in iz nje ceremonialno vzame star, v rdeče usnje vezan izvod Izbranih odlomkov iz del Rudyarda Kiplinga. Iz obtolčenega, zdrsanega kovinskega etuija vzame očala, v vdolbino v naslonjalu stola iz trstovca postavi kozarec z viskijem in začne monotono prebirati pripoved o dečku iz džungle Mowgliju in še enem dečku po imenu Kim, ki je postal vohun v službi njegove kraljice in cesarice; žal izbrani odlomki ne razkrijejo, kaj se je z njim zgodilo, ko je postal vohun: mu je uspelo ali so ga ujeli? Pred koncem Major tudi po več ur s slovesnim glasom prebira odlomke in srka pijačo, kakor da bi sam samcat izvajal sveto obhajilo, dokler končno ne omahne v sen. Aja tiho prihiti iz teme hodnika, kjer je ves čas sedela, prime Mundyja za roko in ga odvede v posteljo. Kiplingova antologija, Major zaupa sinu, je edini preživeli primerek nekdanje bogate, izbrane knjižnice njegove matere.","Vendar pa ni veliko drugih večerov,;, ko Major pride k mizi v kotu sobe s še bolj namrščenim obrazom kot običajno, ga odklene s ključem na ogrlici in iz njega vzame staro, rdečo usnjeno vezano kopijo odlomkov iz del Rudyard Kipling. On vzame očala iz potolčenega, drsnega kovinskega ohišja, postavi kozarec z viskijem v vdolbino na zadnjem delu stola iz trstja in začne brati fragmente zgodbe o dečku iz džungle z imenom Mowgli in še en fant z imenom Kim, ki je postal vohun v službi svoje kraljice in cesarice, na žalost izbrani ne razkrivajo, kaj se mu je zgodilo, ko je postal vohun, Za nekaj ur pred koncem Major bere odlomke s svojimi sanjami: če je bil njegov glas svečan in končno pije v sveto obhajilo. Aha tiho prihaja iz teme na hodniku, kjer je ves čas sedela, vzela Mundyja za roko in ga odpeljala v posteljo. Kiplingova antologija, Major zaupa svojemu sinu, je edini preživeli primerek nekdaj bogate in izvrstne knjižnice njegove matere."
"V internatu, kjer konča po zaslugi zapuščine daljne sorodnice in štipendije za sinove vojaških častnikov, je Mundy najprej zbegan in nato zgrožen. Besede, ki mu jih ob slovesu izreče Major, naj so še tako dobrohotno mišljene, ga ne pripravijo na novo življenje. »Nikdar ne pozabi, da te mati ves čas opazuje, fant moj, in če se kak poba češe v javnosti, jo uvcri čim dlje, kolikor te nesejo noge,« ga posvari s hripavim glasom in nerodno objame. Medtem ko si Mundy na vlaku krčevito poskuša zapomniti, da ga mama nenehno opazuje, se zaman ozira za otroškimi berači, ki stegujejo ročice k oknom, na postajah ni celih vrst trupel, zavitih v mrliški prt, izpod katerega štrlijo edinole stopala, niti fantov, ki bi se česali v javnosti. Namesto gnojsko rjave pokrajine in modrih gorskih vrhov vidi le premočena polja in skrivnostne napise, ki mu pripovedujejo, da je Dobrodošel v Močni državi.","Na internat, kjer se konča zaradi zapuščine oddaljenega sorodnika in štipendije za sinove vojaških častnikov, Mundy je sprva zmeden in nato zgrožen. Besede, ki mu jih Major pove, ko se poslavlja, ne glede na to, kako prijazno so mišljene, ga ne pripravi na novo življenje. ""Nikoli ne pozabite, da vas mati ves čas opazuje, moj fant, in če se fant v javnosti oglaša, zveni tako dolgo, kot si lahko,"" ga opozori s hripavim glasom in ga nerodno objame. Medtem ko se Mundy na vlaku poskuša spomniti, da ga mati opazuje, nenehno išče otroke, ki segajo do oken, na postajah ni vrst mrtvih teles, v katerih država izstopa, kjer so mrtve noge prekrite samo z rjavimi in modrimi vrhovi v državi."
"A čeprav zatiranje v Mundyju vzbuja prezir in sovraštvo do ječarjev, ne more preprečiti lastne sprejemljivosti v njihovih očeh. Mundyjev pravi sovražnik je njegova dobrosrčnost, njegova neugasljiva želja po pripadanju. Morda samo tisti, ki niso imeli matere, lahko razumejo, kolikšno praznino mora zapolniti. Sprememba uradnega šolskega odnosa do njega je domiselna in zahrbtna. Dosledno so prezrta vsa njegova dejanja nepokorščine. Čeprav kadi na najbolj nevarnih krajih, ga nihče nikdar ne zasači ali zavoha. Na mašo v kapeli pride okajen, naravnost iz bližnje gostilne, kjer je pri zadnjih vratih zvrnil vrček piva. A namesto da bi ga prebičali, ga povzdignejo v študentskega nadzornika in mu namignejo, da se mu nasmiha položaj voditelja nadzornikov. Pa to še ni vse. Kljub očitni nespretnosti se znajde v ragbijskem moštvu, pri kriketu pa ga kot najboljšega metalca uvrstijo med prvih enajst igralcev in iz njega naredijo neprepričljivega junaka. Čez noč so pozabljeni vsi njegovi poganski rituali in prevratniške težnje. V grozljivi uprizoritvi Slehernika mu dodelijo glavno vlogo. Šolo zapusti ovenčan z nehoteno slavo in, po zaslugi doktorja Mandelbauma, s štipendijo za študij modernih jezikov na Oxfordu.","Toda kljub temu, da zatiranje v Mundy povzroča zaničevanje in sovraštvo ječarjev, ne more preprečiti njihovega lastnega sprejemanja v njihovih očeh. Mundyjev pravi sovražnik je njegova dobrosrčnost, njegova nepotešljiva želja po pripadnosti. Morda le tisti, ki niso imeli matere, lahko razumejo, koliko praznine mora zapolniti. Sprememba v odnosu uradne šole do njega je domiselna in zahrbtna. Vsa njegova dejanja neposlušnosti so dosledno prezrta. Čeprav kadi na najbolj nevarnih mestih, ga nihče nikoli ne ujame ali zavoha. On pride do mase v kapeli, pijan, naravnost iz bližnje gostilne, kjer je vrgel vrček piva na zadnja vrata. Toda namesto da bi bi bičali, je bil povišan v študentskega nadzornika in namignil, da je vodja nadzornikov. Ampak to ni vse. Kljub svoji navidezni nerodnosti, se znajde na rugby team, in v kriketu je uvršča med top enajst igralcev, kot najboljši metalec, zaradi česar mu je neprepričljivo junak. Čez noč, vsi njegovi poganski rituali in subverzivnih tendenc so pozabljeni. V grozljivo proizvodnjo Everyman, on je glede na glavno vlogo. Šolo zapusti z neprostovoljno slavo in po zaslugi dr. Mandelbauma tudi s štipendijo za študij sodobnih jezikov na Oxfordu."
»Dragi moj fant.«,"""Moj dragi fant."""
"»Kljub temu, gospod.«","""Kljub temu, gospod."""
"»Mislim, da bodo Huni spet udarili po nas, kaj praviš? Dvajset let je že od zadnjega spopada. In še dvajset let od tistega pred njim. Pripravljeni so na novega, verjemi mi.«","""mislim, da nas bodo Huni spet napadli, mislite, da je minilo 20 let od zadnjega boja in 20 let od tistega pred njim, pripravljeni so na naslednjega, verjemite mi."""
"Obledeli pergamenti podeljujejo Arthurju Henryju Georgeu Mundyju čin in položaj podporočnika, poročnika, kapetana v pehotnem polku, v manjši enoti in nato še manjši.","Beaded Pergament nagrade Arthur Henry George Mundy čin in položaj drugega poročnika, kapetan pehotnega polka, manjših in nato še manjših."
"Pozornost usmeri na nižjo stopnico, išče visoko dekle v uniformi pestunje, z zaprtimi očmi. Zlahka jo najde. Vedra, zelo visoka punca je, z gostimi črnimi kodri; njene irske oči so priprte natanko tako, kakor piše na fotografiji. Če bi se Mundy na skrivaj preoblekel v pestunjo, si na glavo poveznil črno lasuljo in s priprtimi očmi pogledal v slepeče indijsko sonce, bi bil čisto tak kakor ona, kajti na fotografiji je stara prav toliko, kolikor je zdaj star sam, in najbrž tudi enako visoka. In prav tako neumno se nasmiha kakor jaz, ko jo gledam skozi tole povečevalno steklo, kar je verjetno najbliže, kar jo bom kdaj videl.","Bucky, zelo visoka punca, z debelimi črnimi kodri; njene irske oči so zaprte točno tako, kot piše na strani. Če Mundy skrivaj spremenila v nursemair, si dal črno lasuljo na glavi in zaprl oči za oslepitev indijskega sonca, bi bil prav tako kot ona, ker na fotografiji je tako stara, kot je zdaj, in verjetno enako višino. In ona se nasmehne prav tako neumno, kot jaz, ko sem pogled na njo skozi to povečevalno steklo, ki je verjetno najbližja stvar, bom kdaj videli."
Temu pravimo ljubezen.,Temu se reče ljubezen.
"Ilsini starši živijo v Hendonu, v dvojčku z zeleno streho in plastičnimi palčki ob vrtnem ribniku. Njen oče je marksistični kirurg s širokim slovanskim čelom in razmršenimi lasmi, mati pa pacifistična psihoterapevtka, privrženka Rudolfa Steinerja. Mundy še ni srečal tako inteligentnega, širokosrčnega para. Opogumljen z njunim zgledom se nekega jutra prebudi trdno odločen, da bo njuni hčeri ponudil zakon. Zamisel ga popolnoma prevzame. Ilse, na smrt zdolgočasena zaradi mlačnih britanskih protestov, že nekaj časa razmišlja o selitvi v katero izmed univerzitetnih naselij, v katerih študentje vsako stvar razčistijo do konca, denimo v Parizu, Berkeleyju ali Milanu. Po dolgem, globokem tuhtanju izbere Svobodno univerzo v Berlinu, ki je življenjsko pomembna za novo svetovno ureditev; Mundy ji obljubi, da bo študij za eno leto prekinil in šel z njo.","Ilsini starši živijo v Hendonu, dvojčku z zeleno streho in plastičnimi palčkami ob vrtnem ribniku. Njen oče je marksistični kirurg s širokim slovanskim čelom in nasršenimi lasmi; njena mati je pacifistični psihoterapevt, privrženec Rudolfa Steinerja. Mundy še nikoli ni srečal tako inteligentnega, širokosrčnega para. Zgleduje se po njihovem primeru, se nekega jutra zbudi odločen, da bo svoji hčerki ponudil poroko. Ideja je popolnoma prevzeta. Ilse, ki se na smrt dolgočasi zaradi mlačnih britanskih protestov, že nekaj časa razmišlja, da bi se preselila v eno od univerzitetnih naselij, v kateri študentje vse uredijo do konca, kot so Pariz, Berkeley ali Milano. Po dolgem, globoko navzdol, izbere Univerzo za svobodno življenje v Berlinu, v kateri je njen razred prekinil študij za novo leto; obljublja ji, da bo za eno leto prekinil študij.;"
"In kaj je bolj naravnega, ji reče, kakor če greva tja kot mož in žena?","In kaj je bolj naravno, pravi,, kot da gremo tja kot mož in žena?"
"Dan pozneje Mundy dočaka odgovor. Debelušni madžarski angel, ki ima na sebi le nogavice, stoji v edinem kotu svoje puščavniške sobice, od koder ga ni mogoče videti z dvorišča. O njenem pacifistično-anarhistično-humanistično-radikalnem človekoljubju ni več sledu. Roki ima stisnjeni v pest, po izpranem obrazu ji vrejo solze.","Dan kasneje Mundy prejme odgovor. Navadni madžarski angel, ki ne nosi nič drugega kot nogavice, stoji v edinem kotu svojega puščavnika, od koder ga z dvorišča ni mogoče videti. O njeni pacifistično-anarhistično-humanistično-radikalni filantropiji ni sledu."
"»Kateri Saša, kje naj ga najdem, za božjo voljo?« zavpije skozi okno na peron waterloojske postaje, medtem ko si Ilse, ki jo muči madžarsko kesanje, že stotič premisli in sklene, da se bo odpeljala z njim, ko bi bila le vzela s seboj potni list.","""kdo Sasha, kje ga najti, za božjo voljo?"" zavpije skozi okno na peronu postaje Waterloo, medtem ko Ilse, ki jo muči madžarsko obžalovanje, že stotič spremeni svoj um in se odloči vzleteti z njim, če bi le s seboj vzela potni list."
"Ne upa si zmotiti pogovora, zato obstane na začetku rudniškega jaška in v roki stiska njeno pismo. Občasno ujame del vojnega posveta; večinoma govori Saša. Glas je močnejši kakor telo, a povsem naraven. Spremljajo ga ukazovalne kretnje. Ne dovolite policajem, da nas zrinejo v stransko ulico, me razumete? ... Uprite se jim na odprtem, kjer bodo kamere posnele, kaj delajo z nami ... Mundy že sklene, da se bo potihem spustil po lestvi in prišel kdaj drugič, ko je posveta nenadoma konec. Črnolaska zvije zemljevide. Viking se vzravna in pretegne. Blondinka ga zgrabi za napeti ritnici in potegne k sebi. Tudi Saša vstane, a na nogah je komaj kaj višji, kakor je bil sede. Ko Mundy stopi naprej, da bi se predstavil, se vsi trije nagonsko postavijo pred malega cesarja, kot da bi ga hoteli zaščititi.","On si ne drzne prekiniti pogovora, zato ostane na začetku rudniškega jaška, stiskajoč njeno pismo v roki. Občasno ujame del vojnega posveta; povečini govori Saša. Glas je močnejši od telesa, a povsem naraven. Spremljajo ga ukazovalne kretnje. Ne pustite, da nas policaji potisnejo v stransko ulico, razumete me?? Uprite se jim na odprtem, kjer kamere snemajo, kaj počnejo z nami... Mundy se že odloči, da se bo tiho spustil po lestvi in prišel še enkrat, ko je sestanka nenadoma konec. Črnolasa ženska zavije zemljevide. Viking jih zravna in raztegne. Blondica ga tesno prime za zadnjico in ga potegne k sebi. Saša je komaj kaj višji, vendar je bil še malo višji na lestvi, kot bi sedel, da bi se zaščitil pred vsem."
"Pod budnim Saševim očesom se vsi trije drug za drugim spustijo po lestvi. Za zadnjim zapre zaklopna vrata v podu, jih zaklene in Mundyja na veliko začudenje potreplja po ramenu.","Pod budnim očesom Sasha, trije od njih spustimo enega po enega, zapiranje vrat v tleh na zadnji, ga zaklepanje, in, na veliko presenečenje, trepljal Mundy na rami."
"»Teddy te ne bo nikdar razočaral,« na glas prebere del pisma. »To je pa precej subjektivna sodba. Le kaj pomeni? Da naj ti zaupam? Le zakaj to misli?«","""Teddy te ne bo nikoli pustil na cedilu,"" na glas prebere del pisma. ""To je zelo subjektivna presoja, kaj pomeni, zaupati ti, zakaj tako misli?"""
»In vedno govoriš resnico.«,"""In ti vedno govoriš resnico."""
Benno Ohnesorg demonstrira proti šahovemu obisku in še istega dne ga policijski inšpektor v civilu pred mestno opero ustreli v glavo.,Benno Ohnesorg demonstrira proti šahovemu obisku in je ustreljen v glavo s strani policijskega inšpektorja v civilu pred mestno operno hišo.
"Mundy pozna vse datume in kraje velikih stavk in krvavih spopadov iz nedavne preteklosti. Ve, da se študentski upor širi po vsem svetu, na tisoče in tisoče bojišč, da so ameriški študentje enako pogumni kakor vsi drugi in da je njihov upor zatrt enako neusmiljeno kakor vsi drugi.","Mundy pozna vse datume in datume velikih stavk in krvavih konfliktov v zadnjem času in ve, da se študentski upor širi po vsem svetu, na tisoče in tisoče bojišč, da so ameriški študenti pogumni kot kdorkoli drug in da je njihov upor poteptan enako neusmiljeno kot kdorkoli drug."
»Kaj pa je tistole meso?«,"""Kaj je ta stvar z mesom?"""
»Prav. Moj prijatelj si in zaupam ti. Kljub tvoji smešni obsedenosti z vojvodinjami in deklami.«,"""prav, moja prijateljica si in zaupam ti, kljub tvoji smešni obsedenosti z vojvodinjami in devicami."""
"»Ni napadel oficirskega kolega. Ni se vdal pijači, čeprav to občasno poskuša. Je verski in politični Wendehals vetrnjak, oportunist, in njegov obstoj je zame še danes tako neznosen, da mu zmeraj, kadar moram pomisliti nanj, v mislih rečem Herr Pastor, nikdar oče. Najbrž te dolgočasim.«","""On ni napadel kolega častnik. On ni dal v na pijačo, čeprav je občasno poskuša to storiti. On je verski in politični Wendehals windbreaker, oportunist, in njegov obstoj je tako neznosno, da me do danes, da sem vedno, ko sem moral razmišljati o njem, ga pokličite Herr Pastor v mojih mislih, nikoli oče."
»Kako lahko vprašaš kaj takega? Ves sem na trnih!«,"""Kako me lahko to vprašaš, ves sem vznemirjen!"""
»Gotovo ne.« Tvega. »In kaj se je zgodilo s tvojim telesom?«,"""Vsekakor ne."" Tvegaj. ""In kaj se je zgodilo s tvojim telesom?"""
