original,paraphrase
10.40Aleksander Marodič: Mali oglasi - Počitnice,10.40Alexander Marodič: Mali prispevki - Počitnice
7.30Vremenska panorama,7.30Vremenska panorama
"10.45Kolos, ameriški film","10.45Kolos, ameriški film"
12.20Za TV kamero,12.20 Televizijska kamera
17.45Vsak regrat dobi enkrat lučko,17.45Vsak regrat prejme eno svetilko.
"13.30Mesta prihodnosti, angleška dokumentarna serija, 1/3","13.30Mesta prihodnosti, angleška dokumentarna serija, 1 / 3"
"19.30Simpsonovi, ameriška serija, 80/92 (VPS 19.30)","The Simpsons, Ameriška serija, 80 / 92 (VPS 19.30)"
TV SLOVENIJA 1,Televizija Slovenija 1
"11.10Moški, moški, italijanski film","11.10Moški, moški, italijanski film"
"16.05Homo turisticus, oddaja o turizmu","16.05Homo turisticus, oddaja o turizmu"
16.20Mostovi,16.20Motorji za
17.00Obzornik,17.00Sistem spremljanja
"18.40Kolo sreče, TV igrica","18.40 Kolo sreče, TV igra"
7.45-1.40Teletekst TV Slovenija,7.45-1.40Teletekst TV Slovenija
16.25Teniški magazin,16.25 Tenis revija
"Režija: Michael Levine, igrajo: Lucy Lawless, Renee O'Connor, Nick Kokotakis.","Režiserji: Michael Levine, igralska zasedba: Lucy Lawless, Renee O 'Connor, Nick Kokotakis."
"Režija: Quentin Tarantino, igrajo: Harvey Keitel, Tim Roth, Michael Madsen.","Režiserji: Quentin Tarantino, igrajo: Harvey Keitel, Tim Roth, Michael Madsen."
"Michael Schumacher je z briljantno taktiko in zmago na dirki za veliko nagrado Monaka pokazal, da bo v letošnji sezoni treba še kako računati nanj. Dvakratni svetovni prvak je prevzel vodstvo v razvrstitvi voznikov, Ferrari pa med konstruktorji. Prav zato bo šesta dirka v prvenstvu formule 1 za veliko nagrado Španije v Barceloni še toliko bolj zanimiva, saj bodo ranjeni levi iz Monaka (Williams, McLaren, Benetton) naredili vse, da vrnejo udarec ekipi iz Maranella.","Michael Schumacher je s svojo briljantno taktiko in zmago na Veliki nagradi Monaka pokazal, da bo moral v tej sezoni dobro računati. Dvakratni svetovni prvak je prevzel vodstvo v razvrstitvi voznikov in Ferrarija v klasifikaciji konstruktorjev. Zato bo šesta dirka v prvenstvu Formule 1 za Veliko nagrado Španije v Barceloni še bolj zanimiva, saj bodo ranjeni levi iz Monaka (Williams, McLaren, Benetton) storili vse, da vrnejo udarec moštvu Maranello."
"Pop TV, nedelja - 20.00Beverly Hills 90210","Pop TV, nedelja - 20.00Beverly Hills 90210"
"Dylana zaradi hude prometne nesreče pripeljejo v bolnišnico. V nezavesti blede o vseh osebah, ki so mu kdaj stopile pred oči. Zdravniki novico sporočijo Dylanovi mami Iris McKay na Havaje, ta pa zaskrbljena pokliče v stanovanje Walshovih, ki tako izvejo za novico. Stevova bratovščina ta čas igra na univerzitetnem prvenstvu ameriškega nogometa. Tam je tudi večina prijateljev, Brandon po vztrajnem Stevovem moledovanju, da je njegova prisotnost zaradi funkcije zelo pomembna, David in Clare pa dogajanje zavzeto beležita s kamero...","Dylan je odpeljali v bolnišnico po hudi prometni nesreči. On je nezavesten o vseh, ki je kdaj stal pred njim. Zdravniki poročajo novico, da Dylanova mati, Iris McKay, ki je poklical v Walshevo stanovanje izvedeti o novicah. bratovščina Steve je igral na kolegijskem nogometnem prvenstvu. Večina njihovih prijateljev so tam, preveč. Brandon, po Steve je vztrajno tožbe, da je njegova prisotnost zelo pomembna zaradi svoje funkcije, in David in Clare so snemanje dogodkov s kamero..."
"Kanal A, nedelja - 21.35Nema priča","Kanal A, nedelja - 21.35"
"Režija: Harry Hook, igrajo: Amanda Burton, Clare Higgins, Ben Bolt.","Režiserji: Harry Hook, igralska zasedba: Amanda Burton, Clare Higgins, Ben Bol"
Na naših velikih platnih gostuje nova hrvaška vojna komedija,Naš veliki zaslon gosti novo hrvaško vojno komedijo
"17.00Lois & Clark: Nove Supermanove dogodivščine, 38. del ameriške serije","Lois & Clark: Nove dogodivščine Supermana, 38. del ameriške nadaljevanke"
19.3024 ur,19.3024 ur
"1.0024 ur, ponovitev","1.0024 ur, ponovitev"
23.00Video kolaž,23.00Video kolaž
"16.30Muppet show: Loretta Switt, 98. del serije","16.30Muppet show: Loretta Switt, 98. del iz serije"
"9.00Maček Felix, 19. del risane serije","9.00 Felix the Cat, 19. del serije"
"12.15Superkongres, 2. del","12.15 Superkongres, 2. del"
8.00Video strani,8.00Video strani
"9.00Kaličopko, otroška oddaja","9.00Kaličopek, predstava za otroke"
"16.00Alf, 54. del serije","16.00Alf, del 54 iz serije"
"20.00Mantis, 9. del serije","20.00 Mantis, 9. del serije"
15.00Pop 30,15.00Pop 30
"15.30Diagnoza: Umor, 7. del serije","15.30Diagnoza: Umor, 7. del iz serije"
"16.20Top shop, televizijska prodaja","16.20Trgovina, televizijska prodaja"
17.00TV prodaja,17.00TV prodaja
"21.00Maščevanje z mečem, film","21.00 Maščevanje z mečem, film"
"10.35Rajska obala, ponovitev 135. dela","10.35 Paradise Coast, ponovitev dela 135"
"19.05Družinske zadeve, 137. del serije","19.05Družinske zadeve, 137. del serije"
"(96,5 MHz","(96,5 MHz)"
