original,paraphrase
"Vendar tudi v Ljubljani še obstajajo urbani obredi. Romanje na tržnico, druženje ob sobotnem šampanjcu v lokalih na ""mestni promenadi"", nedeljski bolšjak in tako naprej.","Vendar pa v Ljubljani še vedno obstajajo urbani rituali: romanje na tržnico, druženje ob sobotnem šampanjcu v barih na ""mestni promenadi "", nedeljski bolšji sejem in tako naprej."
"Kobe: No, mogoče v to ne bi mešal krščanstva, ker znajo v Italiji zelo lepo uživati. (Smeh.)","dobro, morda jaz ne bi prinesel krščanstvo v njej, ker vedo, kako uživati v Italiji zelo dobro."
"Kobe: Sam ne spadam med tiste, ki bi rekli, da je kaj resnično novega. Ampak mislim, da to ni ničj slabega, negativnega; kajti če bi vprašali ta ista dva arhitekta, bi rekla, da gradita klasično, da pravzaprav ni razlike med klasičnimi kodi in kodi, ki si jih njuni ustvarjalci, sodobniki, prizadevajo doseči s svojo arhitekturo. Je pa res, da prav tista 'popularna kultura', ki prodira tudi v arhitekturo, za seboj vedno bolj vleče tudi čaščenje trenda. To pa sledi predvsem modi in nagovarja publiko predvsem na prvi pogled. Seveda se ob takšnih vprašanjih razvije razprava o tem, kaj je že videno in kaj še ne.",": Kobe Sam ni eden izmed tistih, ki bi rekli, da je nekaj res novega. Ampak mislim, da to ni nič slabega, negative; zato, ker če bi vprašali ista dva arhitekta, bi rekel, da gradita klasično, da pravzaprav ni razlike med klasičnimi kodami in kodami, ki jih njihovi ustvarjalci, sodobniki, poskušajo doseči s svojo arhitekturo. Res je, vendar pa ""popularna kultura "", ki je tudi prodorna arhitektura, vse bolj vleče čaščenje trenda. To v glavnem sledi modi in nagovarja občinstvo na prvi pogled. Seveda, ko se taka vprašanja, razvije razprava o tem, kaj je že videno in kaj še ni."
"Kobe: V naš atelje pridejo pač tisti, ki približno vedo, kaj bodo dobili. Drži pa, da se marsikdo odloči za arhitekta, ki je bolj trendovski, kot temu radi rečemo, ki formalno zvesteje sledi zahtevam, ki so ta hip morda bolj »in«, kot so stvari, s katerimi se ukvarjamo v našem ateljeju.",": Kobe Naš studio obiščejo tisti, ki približno vedo, kaj bodo dobili. Res je, vendar, da se veliko ljudi odloči za arhitekta, ki je bolj trendy, kot ga radi imenujemo, ki formalno bolj natančno sledi zahtevam tistega, kar so v tem trenutku morda bolj ""in"" kot stvari, s katerimi se ukvarjamo v našem studiu."
"Reven in izpraznjen je tudi najlepši del Ljubljane, staro mestno jedro, ki bi moralo biti last nas vseh, živahno in razgibano. A je zaradi pritožb tamkajšnjih stanovalcev utišano. ","Reven in prazen je tudi najlepši del Ljubljane, starega mestnega jedra, ki bi moral pripadati vsem nam, živahen in dinamičen, vendar je utišan s pritožbami tamkajšnjih prebivalcev."
"Kobe: Prišlo bo počasi, ljudje od drugod bodo pri nas iskali stvari, ki so čimbolj naše, tipične, ne pa le oponašanje tistega, kar imajo oni tako ali tako že doma in boljše. ",": Kobe To bo prišel počasi, ljudje od drugod bodo iskali stvari, ki so kot naša kot je mogoče, tipično, ne samo posnema tisto, kar že imajo doma in bolje."
"Kobe: Koliko Slovencev, na primer, ve, da je trnovski most edini most na svetu, na katerem rastejo drevesa! Ali kaj je Tromostovje in zakaj je nastalo takšno, kakršno je.",": Koliko Slovencev, na primer, ve, da je Thorn Bridge edini most na svetu, na katerem rastejo drevesa? Ali kaj je Tromostovje in zakaj je nastalo takšno, kot je."
"Vrnimo se za konec v vajin osebni prostor, k temu, kaj je za vaju luksuz. Je ta povezan z oprijemljivostjo in videzom stvari, ali ga občutita na kakšni drugi, bolj osebni ravni? ","Vrnimo se v vaš osebni prostor za konec, kaj razkošje je za vas. Ali je to povezano s kočljivostjo in videzom stvari, ali pa ga čutite na drugi, bolj osebni ravni?"
2,2 ali več
"Balzamični kis je osvojil prenekaterega ljubitelja endivije v solati: danes ugotavljamo, da nismo zadovoljni z zelo poceni kisi in da segamo po takšnih, o katerih vemo, da vsebujejo večji delež staranega grozdnega mošta. Zakonodaja je uredila le status in določila pravila za tradicionalni balzamični kis, torej kis, ki ga proizvajalci starajo v hrastovih, češnjevih ali kakšnih drugih sodih najmanj 12 let. Njegova cena je od 80 do 100 evrov za 100 ml. Vsi drugi kisi, ki nimajo naziva »tradicionalni« in imajo za vsakodnevno porabo sprejemljivo ceno, so v bistvu mešanice različnih deležev staranega kisa in dodanega vinskega kisa.","Balzamični kis je osvojil številne ljubitelje endivinih solat: danes ugotavljamo, da nismo zadovoljni z zelo poceni kisi in da gremo za tiste, za katere vemo, da vsebujejo večji delež starega grozdnega mošta. Zakonodaja je le uredila status in določila pravila za tradicionalni balzamični kis, to je kis, ki ga proizvajalci vsaj 12 let starajo v hrastu, češnji ali drugih sodih. Njegova cena je med 80 in 100 EUR na 100 ml. Vsi drugi kisi, ki nimajo imena ""tradicionalni"" in imajo sprejemljivo ceno za vsakodnevno porabo, so v bistvu mešanice različnih deležev staranega kisa in dodanega vinskega kisa."
100 g trdega ovčjega sira (pecorino),100 g trdega ovčjega sira (pecorino)
120 g francoskega mladega kozjega sira,120 g francoskega kozjega sira
Fotografije: Miran Kambič,: Fotografije Miran Kambič
"Čuden občutek je bil, stati pod balkonom garsonjere, v kateri sem preživel najzgodnejše otroštvo. Mogoče bi se moral opogumiti, pozvoniti in prositi sedanjega lastnika, da mi dovoli pokukati v prostor? A mislim, da je notri ostalo zgolj navadno stanovanje. Angeli in duše so odšle, hudič tudi, mariachi ljubimci so emigrirali, dediščino groze in krivde pa sem varno odnesel s sabo, skupaj z nalogo o spremembi in z močjo, da, če sem preživel tista leta, lahko preživim tudi ostala.","Čuden občutek je bilo stati pod balkonom studia, kjer sem preživel svoje najzgodnejše otroštvo. Mogoče bi se moral opogumiti, pozvoniti na zvonec in prositi sedanjega lastnika, naj mi dovoli pokukati v sobo? Ampak mislim, da je v notranjosti le navadno stanovanje. Angeli in duše so odšli, tudi hudič, ljubitelji mariachi so se izselili, in s seboj sem vzel zapuščino groze in krivde, skupaj z nalogo spremembe in z močjo, da preživim ta leta, tako da lahko preživim ostalo."
Urednica za arhitekturo: ,Urednik za arhitekturo:
Jak Vrečar,Jakna za vreče
"in znaša 54 EUR, 79 USD, 138 AUD.","in znaša 54 EUR, 79 USD in 138 AUD."
smo na voljo na zgoraj navedenih telefonskih številkah ,Na voljo smo vam na zgoraj navedenih telefonskih številkah.
"Delo Repro, d. o. o., Dunajska 5, Ljubljana","Delo Repro, d. o. o., Dunajska 5, Ljubljana"
"»Vedno sem osupel, kako se ljudje odzivajo na moj izdelek. Sam nimam distance, tako dobro ga poznam, da ne morem imeti nevtralnega pogleda. Ko je izdelek končan, ne vem, kaj pomeni, in zato je lepo opazovati odzive ljudi. Seveda ima tudi oblikovalski svet svoje dogodke, kot je Salone del Mobile, kjer prvič javno predstavim nove izdelke, o njih razpravlja profesionalni svet. Toda najboljši trenutek je, ko odkrijem koga, ki je izdelek kupil, pa ne ve, da je moj. Uporablja ga, ne da bi karkoli vedel o meni, to me resnično vznemirja.«","""vedno sem presenečen, kako se ljudje odzovejo na moj izdelek. nimam razdalje, tako dobro ga poznam, da ne morem imeti nevtralnega pogleda. Ko je izdelek končan, ne vem, kaj to pomeni, zato je lepo opazovati reakcije ljudi. seveda, tudi oblikovalski svet ima svoje dogodke, kot je Salone del Mobile, kjer prvič javno predstavim nove izdelke, in strokovni svet o njih razpravlja. Toda najboljši trenutek je, ko odkrijem nekoga, ki je kupil izdelek, vendar ne ve, da je moj. uporablja ga, ne da bi karkoli vedel o meni,"
Tekst: Hermina Kovačič,Avtor besedila: Hermina Kovačič
"Marko Povirk, studio Kerin Povirk pravi, da se mu zdi »ladijski pod bolj domač; občutek imaš, da je res rasel v naravi«. Ponavadi so deske daljše kot pri parketu (na primer 2347 x 137 do 145 mm, debelina 20 mm) pa tudi dražje. Kakovostni ladijski pod, nekateri mu rečejo panelni, ki je posebej primeren za večje elemente, je narejene iz treh plasti: zgornje iz plemenitega masivnega lesa, sredinske, sestavljene iz več plasti, in spodnje iz masivnega lesa. ","Marko Povirk, Kerin Povirk studio, pravi, da najde ""čoln pod bolj homely; imate občutek, da je res zrasel v naravi."" Običajno so plošče daljše od parketa (na primer, 2347 x 137 za 145 mm, 20 mm debela), ampak tudi dražje. Kakovost ladja tla, nekateri ji pravijo plošča, ki je še posebej primerna za večje elemente, je izdelana iz treh plasti zgornjega, plemenitega masivnega lesa, srednji, sestavljen iz več plasti, in dno masivnega lesa."
"Cenejša, zdržljiva nadomestila za eksotiko najdete v evropski akaciji in macesnu. »Saj lahko uporabite tudi smreko. A kaj, ko hitro zgnije.« Take vrste lesa je priporočljivo namazati z oljem, ki les jih nahrani. Lakiranje odsvetuje. »Tako ga zaprete, čeprav ne neha delovati. Če lak poči, se v špranjah nabira vlaga. In potem nastanejo črne lise.« ","Cenejše, trajnejše nadomestke za eksotičnost lahko najdemo v evropski akaciji in macesnovem. ""Uporabite lahko tudi smreko. Toda kaj se zgodi, ko hitro zgnije."" Priporočljivo je, da takšne vrste lesa namažete z oljem, ki jih hrani. Lakiranje svetuje proti barvanju. ""Torej ga zaprete, tudi če ne preneha delovati. Če se lak zlomi, se v razpokah nabira vlaga. In potem nastanejo črne lise."""
"Dr. Anton Suhadolc, zbiratelj lesa pravi, da sta njegova zaveznika sta neurje in sneg: »Le tako pravzaprav prideš do kakšnega redkega, neobičajnega kosa, do katerega sicer ne bi prišel.« Zbrano ponavadi obdela njegov mizar ali brat Janez Suhadolc, ki je iz lesa kakija in oreha naredil lična stola. »Pri bivšem asistentu iz Goriških brd so imeli na dvorišču kos lesa kakija. Kar srce me je zabolelo, ko so povedali, da je namenjen kurjavi. Hitro sem se zmenil in zdaj imam stol.« Parket v svoji hiši je polagal nekaj let, na tleh pa lahko preštejete kar 60 vrst lesa. Nekatere različno obarvane in strukturirane deščice nosijo celo miniaturne napise z imenom materiala. Parket je bil pravzaprav vzrok, da se je dr. Suhadolc navdušil nad lesom. Začel ga je zbirati; zdaj ga ima, kamor koli človek pogleda po hiši, različnega izvora in vrst: omara iz sekvoje, posodici iz smokve in ginka, police iz javorja in jesena, opaž iz smreke, lestenec iz javorja in negnoja. ","Dr. Anton Suhadolc, zbiralec lesa, pravi, da so njegovi zavezniki nevihte in sneg. ""To je edini način, da pridem do nekega redkega, nenavadnega kosa, do katerega ne bi prišel."" Ponavadi njegov tesar ali brat Janez Suhadolc, ki je naredil lep stol iz kakija in orehovega lesa. ""V nekdanjem pomočniku iz Goriških brd so imeli na dvorišču kos kakija. Pravzaprav me je srce zabolelo, ko so mi rekli, da je bil namenjen. Dobil sem hitro sporočilo in zdaj imam stol."" V svoji hiši je položil drva za kurjavo, na tla pa lahko prešteješ kar 60 vrst lesa. Nekatere različno obarvane in strukturirane plošče nosijo celo ime človeka. V bistvu je začel nabirati par lesenih polic in zdaj ima leseno polico različnega porekla."
"Miha se je k babici v Kranjsko Goro preselil že na začetku srednje šole in tam ostal do gradnje Vile Didi. Pri gradnji in urejanju hiše se je udinjal kot arhitekt. Vse sobe je izrisal, določil, kje bodo stale stene in kje pohištvo. Ko se ura približuje drugi popoldne, mu Edith zaveže predpasnik in zdaj Miha stoji za štedilnikom in kuha špagete. ","Miha se je na začetku gimnazije preselil v Kranjsko Goro in tam ostal vse do izgradnje Vile Didi. Pri gradnji in urejanju hiše je delal kot arhitekt. Narisal je vse prostore in določil, kje bodo stale stene in pohištvo. Ko se ura približuje drugi popoldan, mu Edith priveže predpasnik in zdaj Miha stoji za štedilnikom za kuhanje špagetov."
"Zadnje leto so podjetja težko prodajala dizajn. Ne le zaradi vojne in ekonomske recesije, tudi zaradi drugih globalnih tveganj, kot je sars, so ljudje neradi zapravljali denar. Vedno močnejši je tudi odpor do velikih trgovskih verig. Zdi se, da imajo ljudje dovolj monotonih življenjskih stilov, s katerimi strežejo v Ikei, Mc Donaldsu, Benettonu in drugih podjetjih, ki oblikujejo svet tako, da je v njem vse enako. Porabniki smo o modi in oblikovanju poučeni bolj kot kadarkoli prej. V letu 2004 hočemo dober dizajn, ki je vreden svojega denarja. To je tudi eden izmed razlogov, zakaj se je angleška »superbudgetska« hotelska veriga Dakota odločila za nov prijem. Najcenejša soba, opremljena s najsodobnejšo televizijo z dvaintridesetinčnim monitorjem in delovnimi postajami s priključki na internet, bo stala sto evrov. Se čudite, kako je mogoče to sicer super drago sobo z odlično posteljo s svileno posteljnino najeti po tako nizki ceni? No, v hotelu so nehali zapravljati denar za stvari, ki gostu neposredno ne koristijo. Nič več banketnih dvoran, bazenov in velikih recepcij. Kot je Giorgio Armani pred kratkim pripomnil o bližnji prihodnosti v 2004: »Porabnik bo izbirčnejši in previdnejši, ve, da je razkošje lahko nekaj več kot prehoden trend. Kakovost, ročno delo in občutek za pravo vrednost bodo v prihodnosti določali nakup. Ne gre le za to, kako smo oblečeni, ampak tudi za to, kje živimo, kateri avto vozimo, kakšno hrano jemo,« nadaljuje Armani. Če ima Armani prav, bodo oblikovalci morali poiskati novo definicijo razkošja.","Ne samo zaradi vojne in gospodarske recesije, ampak tudi zaradi drugih globalnih tveganj, kot so SARS, ljudje so bili neradi zapravljati denar. Obstaja tudi vse večji odpor do velikih trgovskih verig. Zdi se, da so ljudje imeli dovolj monotonega načina življenja, ki ga služijo Ikea, Mc Donads, Benetton in druga podjetja, ki oblikujejo svet, tako da je vse enako v njem. Potrošniki so bolj izobraženi o modi in oblikovanju kot kdajkoli prej. V letu 2004 želimo dober dizajn, ki je vreden svojega denarja. Najcenejši prostor, opremljen z najsodobnejšim televizorjem z 32-palčnim monitorjem in delovnimi postajami z internetnimi povezavami, bo stal sto evrov. Ali se sprašujete, kako se lahko ta super draga soba z veliko svileno posteljo najame po tako nizki ceni No?, hotel je prenehal porabljati denar za stvari, ki gostom ne koristijo neposredno. Nič več banketov, bazenov in velikih sprejemnih miz. Kot je Giorgio Armani pred kratkim pripomnil o bližnji prihodnosti leta 2004: ""Potrošnik bo bolj selektiven in previden, ve, da je razkošje lahko nekaj več kot prehodni trend. Kakovost, ročno delo in občutek vrednosti bodo določali nakup v prihodnosti. Ne gre samo za to, kako se oblačimo, ampak tudi, kje živimo, kaj vozimo, kakšno hrano jemo, ""nadaljuje Armani. Če ima Armani prav, bodo oblikovalci morali iskati novo definicijo razkošja. Če ima Armani prav, bodo morali iskati novo definicijo razkošja."
"V barih in trgovinah je pogosto čutiti pomanjkanje občutka za detajl. Večina prostorov je zlepljenih in sestavljenih brez sledi ročne obrti. To pa ne velja za čokoladnico in bar. Vse do zadnjega detajla, tudi logotip, je pazljivo izbrano in prispeva k vzdušju. Preprostost in pretočnost prostora zagotavlja biserno bela barva, ki ustvarja monokromatsko vzdušje. Avtorji so se tako izognili kakršnikoli vulgarnosti, na primer z barvami, kot jih običajno uporabljajo velike verige za hitro porabo. Luči je oblikoval Marcel Wanders za Mooi, luč na stopnišču Norm69 avtorja Simona Krkova je iz leta 1969, čokolada je slovenski izdelek iz Olimja, kava Illy je postrežena v skodelicah, ki jih je oblikoval Francesco Bonami za beneški bienale. Presenečenje pa so tudi rahlo nagnjeni kozarci.","Pomanjkanje podrobnosti se pogosto čuti v barih in trgovinah. Večina prostorov je zlepljenih in sestavljenih brez sledov ročnih del. To ne velja za čokoladnico in bar. Do zadnje podrobnosti je tudi logotip skrbno izbran in prispeva k atmosferi. Enostavnost in pretočnost prostora zagotavlja biserna bela barva, ki ustvarja monokromatsko vzdušje. Avtorji so se tako izognili vsakršni vulgarnosti, na primer z barvami, ki jih običajno uporabljajo velike verige za hitro porabo. Luči je oblikoval Marcel Wanders za Mooi, luč na stopnišču Norm69 Simona Krkova je iz leta 1969, čokolada je slovenski izdelek iz Illyja, kavo strežejo v skodelicah, ki jih je oblikoval Francesco Bonami za Beneški bienale, kozarci pa so rahlo nagnjeni."
"»Tovariš, kdaj je tekma?« presekata tišino dva fanta, ki sunkovito odpreta vrata, kot da sta prišla domov. Očitno mlada boksarja. In preden sploh utegnem vprašati, kako se je zgodba začela, pove, da njegova strast sega v leta takoj po drugi svetovni vojni. »Mamin bratranec je bil velikokrat pri nas na obisku. Z bratom sva ga klicala kar stric Tone. Navdušil naju je za boks in najina strast ni pojenjala. Celo izrezovala sva si vse mogoče članke, povezane z boksom,« začne pripovedovati gospod Janez.","""Tovariš, kdaj je igra?"" prekine tišina dveh fantov, ki odpreta vrata, kot da bi prišla domov. Očitno sta mlada boksarja. In še preden moram vprašati, kako se je zgodba začela, pravi, da njegova strast sega v leta takoj po drugi svetovni vojni. ""Mamin bratranec nas je veliko obiskal. S stricem Tonetom sva ga klicala. Navdušil naju je za boks in najina strast ni zbledela. Izrezala sva celo vse mogoče članke, povezane z boksom,"" prične gospod Janez."
"Hiša stoji nekje v ljubljanskem predmestju. Zgrajena je bila leta 1936 in zasnovana v skladu s potrebami in navadami tistega časa. Toda centralna kurjava, dobra izolacija sten, oken in vrat so razlogi, da danes ni več treba živeti v majhnih razdrobljenih prostorih, ki bi bili ločeni s kopico vrat. Prav to, prilagoditi hišo novim potrebam in ustvariti čim bolj odprt prostor, je bilo vodilo prenove. Trajala je dve leti, zamenjati pa so morali skoraj vse. Ostale se le zunanje stene, nekakšne meje hiše, in nosilne stene ter strop, ki so jih morali zaradi nove konstrukcije ojačiti. Strop v pritličju krasijo lepi stari tramovi, ki so bili nekoč prekriti s slamo in peskom, a sedaj ni razloga, da bi jih skrivali. Potem ko so jih zaščitili, ustvarjajo zanimiv vzorec na stropu. Okna so zdaj drugje in tudi glavni vhod ni več tam, kjer je bil nekoč. Danes večine starih sten pravzaprav ni več, kajti nastal je en sam prostoren bivalni prostor, pregrajen s steno, kjer sta na eni strani kuhinja in jedilnica, na drugi pa dnevna soba z delovnim kotičkom za očeta in sina.","To je bila zgrajena leta 1936 in je bil zasnovan v skladu s potrebami in navadami časa. Toda centralno ogrevanje, dobra izolacija sten, okna in vrata, so razlogi, zakaj danes ne bomo več živeti v majhnih razdrobljenih prostorih, ločenih s kupom vrat. Bilo je ravno to, prilagoditi hišo novim potrebam in ustvariti čim bolj odprt prostor, kar je privedlo do prenove. Trajalo je dve leti, ampak skoraj vse, kar je bilo treba zamenjati. Le zunanje stene, neke vrste meja hiše, in podporne stene in, ki je bilo treba okrepiti zaradi novega pritličje je okrašena z lepimi starimi tramovi, ki so bili nekoč prekrita s slamo in peskom, zdaj pa ni razloga, da jih skriti strop. Okna so zdaj na drugem mestu, in glavni vhod ni več tam, kjer je nekoč bil. Danes je večina starih sten dejansko ni več, ker je bil ustvarjen en sam prostoren življenjski prostor, razdeljen s steno, s kuhinjo in jedilnico na eni strani in dnevno sobo z delovnim kotom za očeta in sina na drugi strani."
opazovalec,opazovalec.
Portret: Dejan Habicht,Portret Dejana Habichta (angleščina)
fax. 01.28 222 17 ,telefaks 01.28 222 17
"1 Stanovanjska hiša BS v Črnučah, Ljubljana, 2004 (foto: Bipa)","1 BS stanovanjska hiša v Črnučah, Ljubljana, 2004 (foto: Bipa)"
Kako stanujeta?,Kako si kaj?
"Zelo različne arhitekture. Vsekakor vse, ki so znotraj svojega polja radovedne in raziskovalne, pa nobena, ki je blazno pretenciozno intelektualna.","Seveda, vsi tisti, ki so radovedni in radovedni na svojem področju, nihče, ki je noro pretenciozen, intelektualne."
"Mnogo. Sicer pa je treba razlikovati med “tradicijo“ in tradicijo. Ena je samo prazna forma, ostanek iz preteklosti, ki z današnjim časom nima absolutna nobene zveze in je zmaličena ideja o tem, “kako naj bi vse bilo tako, kot je zmeraj bilo“, kar je retardirani nesmisel. Druga tradicija pa so tisti kulturni fenomeni, ki so tako močni, da imajo še danes pomen in veljavo ter jih je, samo zato, da narediš tako, kot še ni nikoli nobeden, popolnoma nesmiselno zanikati. Dobra arhitektura po najinem mnenju vedno izhaja iz tradicije.","Ena je le prazna oblika, ostanek iz preteklosti, ki nima z današnjim dnem popolnoma nič skupnega in je izkrivljena predstava o tem, ""kako naj bi bilo vse tako, kot je vedno bilo "", kar je zaostala neumnost. Druga tradicija so tisti kulturni pojavi, ki so tako močni, da imajo danes še vedno pomen in veljavnost in da je, preprosto narediti to, kar ni storil še nihče, popolnoma nesmiselno zanikati. Po našem mnenju dobra arhitektura vedno izhaja iz tradicije."
"V veliki meri je tudi arhitektura vezana na modo, na trende. Temu smo priča vsak dan. Sicer pa misliva, da je delati “nove trende arhitekture za jesen-zimo 2004“ popoln nesmisel, neresno. V naravi tega poklica je, da stvari zdaj enostavno trajajo dlje kot eno sezono. Veliko objektov zahteva eno leto za projekt, pol leta za dovoljenja, dve leti za zidavo, trideset za uporabo. V tem času se moda spremeni že stokrat.","V veliki meri je arhitektura vezana tudi na modo, na trende. Temu smo priča vsak dan. V nasprotnem primeru menimo, da je izdelava ""novih arhitekturnih trendov za jesen-zimo 2004 ""popolna neumnost, neresna. V naravi tega poklica je, da stvari zdaj preprosto trajajo dlje kot eno sezono. Mnoge stavbe zahtevajo eno leto za projekt, pol leta za dovoljenja, dve leti za gradnjo trideset, za uporabo."
Fotografija interierja: Bogdan Zupan,Fotografija notranjosti - Bogdan Zupan
"izvajalec Sgi inzeniring d.o.o.: Bojan Drobnič, Drago Kitner","Performer Sgi Inzeniring d.o.o.: Bojan Drobnič, Drago Kitner"
"osvetlitev Strle svetila: Marko Strle, Katja Komljanec udia","Svetlobna telesa Strle: Strle, Katja Komljanec vidia"
točka v mestu,Točka v mestu
"4. Naslanjač Metropolitan, A. Citterio za B & B ","4. Boarder Metropolitan, A. Citterio za B & B"
"7. Sistem MM3315, Cappellini Mondo","7. sistem MM3315, Cappellini Mondo"
"S to prenovo se zdaj v stanovanju, ki ima več kot stoletno zgodovino, preteklost prepleta s sedanjostjo, staro z novim, uporabno z estetskim. V debelih zidovih, visokih stropovih, širokih vratnih krilih so zapisane tudi zgodbe ljudi, ki so tukaj živeli dolgo vrsto let. Predmeti, ki tam domujejo danes, pa dajejo stanovanju pridih domačnosti, tako da se gost na obisku pri Nevi vedno počuti dobro.","S to prenovo, v stanovanju, ki ima več kot stoletno zgodovino, se preteklost zdaj prepleta s sedanjostjo, staro z novim, uporabno z estetiko. V debelih stenah, visokih stropih, širokih vratnih krilih so napisane tudi zgodbe ljudi, ki so tu živeli že vrsto let, in predmeti, ki tam živijo danes, dajejo stanovanju pridih domačnosti, tako da se gost vedno počuti dobro ob obisku Neve."
"SKLEDA, DODANA VREDNOST",- dodana vrednost
Tekst: Mateja Medvedič,Besedilo je napisala Mateja Medvedič
27 STOP! SLIKA IN PROSTOR,27 Stop slike in prostor
"58 NIZOZEMSKA V LJUBLJANI. V nizozemski rezidenci ni nič nasilnega, nič atletskega, nič histeričnega. Arhitektura čistih robov se od bližnjih »razkošnih« bivališč namenoma razlikuje z uporabo preprostih, neluksuznih materialov.","58 NIZOZEMSKA V LJUBLJANA V nizozemskem prebivališču ni nič nasilnega, nič atletskega, nič histeričnega. Čistorobna arhitektura se od bližnjih ""razkošnih"" stanovanj namerno razlikuje z uporabo preprostih, neluksuznih materialov."
76 NASPROTJA,76 Začetek konflikta
78 DAROVANJE IN ŽRTVOVANJE. Kurent danes in nekoč.,78 Darovanje in žrtvovanje. Kurent danes in enkrat.
hiše,V hiši je
arhitektura,arhitektura
"208X158X204 so mere že izdelane domače savne, ki jo z malo logistike lahko spravite tudi v kakšno manjšo hišo ali večje stanovanje. Kar je seveda super, saj vam tako ni treba poslušati tujih intimnih pogovorov ali neduhovitih šal. Še iz hiše vam ni treba. Lahko pa vanjo koga povabite, saj je v tej montažni savni, z zunanjostjo, narejeno iz skandinavske smreke, in notranjostjo iz lipovega lesa,, prostora za štiri. Akcijska cena: 299.000,00. Info: Steelplast, Oteče, tel. 04 53 06 200","208X158X204 so dimenzije že izdelanih domačih savn, ki jih z malo logistike lahko spravite v majhno hišo ali večje stanovanje. Kar je super, saj vam ni treba poslušati intimnih pogovorov drugih ljudi ali neizrečenih šal. Sploh vam ni treba iti iz hiše. Lahko povabite nekoga, saj je v tej montažni savni, z zunanjostjo iz skandinavske smreke in notranjostjo iz apnenega lesa, prostor za štiri. Posebna cena: 299.000,00. Info Steelplast, Obteče tel. 04 53 06 200"
