original,paraphrase
"""Spremljevalne"" glasbene prireditve pod naslovom Podobe Slovenije so torej zaživele, s sredinim večerom v atriju nadškofijskega dvorca so brez dvoma tudi zelo konkurenčne. Sicer je bil ljubljanski koncert Komornih solistov iz St. Peterburga že tretji pri nas, odigrali pa jih bodo še enkrat toliko.","""Spremljevalni"" glasbeni dogodki pod naslovom Podobe Slovenije so torej zaživeli, s sredo zvečer v atriju nadškofijskega dvorca so nedvomno tudi zelo tekmovalni. Sicer pa je bil ljubljanski koncert komornih solistov iz Sankt Peterburga že tretji v Sloveniji, a bodo znova zaigrali."
"Za Michaila Gantvarga bi dejal, da je kot interpret skladb močnejši kot koncertni mojster in solist ali pa se je res morda s svojim zvokom hote pomaknil v notranjost svoje skupine, ki jo sestavljajo izredno sposobni glasbeniki. V sporedu ni bilo presenečenja, že prvi takti Male nočne glasbe pa so napovedovali muziciranje, ki bi ga pri vseh petih točkah nastopa najraje označil kot ""rondo capriccioso"" z rahlo in neznansko ubrano kulturo tona in igre. Prav visoka nežnost, povezana z izbrušeno spretnostjo, je dosegla, da so izvedbe hitrih stavkov stekle na slastnem robu še dopustnega, nekateri drobni rubati pri Mozartu, Rossiniju in tudi pri Bartoku, da o Čajkovskem sploh ne govorim, pa so prispevali k mikavnosti in očarljivemu lesku glasbenega ustvarjanja peterburških solistov.","Za Michaila Gantvarga bi rekel, da je močnejši od koncertnega mojstra in solista, ko interpretira pesmi, ali pa se je s svojim zvokom morda res želel premakniti v notranjost svojega benda, ki ga sestavljajo izjemno sposobni glasbeniki. V programu ni bilo presenečenja, vendar so prvi bari Little Night Music najavili glasbo, ki bi jo rad v vseh petih točkah predstave opisal kot ""rondo capriccioso"" z rahlo in izjemno harmonično kulturo tona in igre. Visoka nežnost, povezana z odlično spretnostjo, je naredila izvedbe hitrih stavkov na slastnem robu še vedno dovoljenega, nekaj majhnih rubatov z Mozartom, Rossinijem in Barkutom, da ne omenjam Tikovskega, so pa prispevali k očarljivi glasbeni glasbi in solos."
"Istospolna usmerjenost ne more biti vzrok za oceno ""nesposoben""","Istospolna usmerjenost ne more biti razlog za ""nesposobno"" oceno"
"Te dni časopisne stolpce, radijske in televizijske oddaje s svojimi izjavami polnijo kandidati za generalnega državnega tožilca. Tačas Barbara Brezigar dopustuje v Kranjski Gori v prepričanju, da ji pretirano izpostavljanje medijem prej škoduje kot koristi. Šest drugih kandidatov, Zdenka Cerar, Marijan Bobič, Zvonko Fišer, Jože Friedl, Franc Mazi in Tone Ribnikar, je po izteku roka javnega razpisa za najvišje tožilsko mesto začelo bolj ali manj organizirano kampanjo, ki je večji del naperjena proti sedanjemu generalnemu državnemu tožilcu in njegovi varovanki in domnevni naslednici Barbari Brezigar.","Takrat ostaja Barbara Brezigar v Kranjski Gori v prepričanju, da ji pretirana izpostavljenost medijem bolj škoduje kot koristi. Šest drugih kandidatov, Zdenka Cerar, Marijan Bobič, Zvonko Fišer, Jože Friedl, Franc Mazi in Tone Ribnikar, je po izteku roka za javni razpis za najvišje mesto tožilca, ki je pretežno naperjen proti sedanji generalni državni tožilki in njegovi varovanki ter domnevni naslednici Barbari Brezigar, začelo bolj ali manj organizirano kampanjo."
Pomen nadzorovanja gozdov,O pomembnosti gozdov
ALENKA VILFAN,Helena Villfan
"Neznanec je z lažnim obvestilom povzročil, da so se ljudje umaknili prav h kraju eksplozije","Neznanec je z lažnim obvestilom povzročil, da so se ljudje umaknili na prizorišče eksplozije."
manjša škodo,Manjša škoda
Iz SV na lastno željo odpuščeni štirje zaradi homoseksualnosti,Štirje odpuščeni iz Cerkve zaradi homoseksualnosti po svoji volji
"Po pravilniku o ocenjevanju zdravstvene sposobnosti za vojaško službo je lahko vojaški obveznik, ki ima istospolna nagnjenja, ocenjen kot nesposoben, če se zaradi svojih nagnjenj ne more prilagoditi vojaškemu kolektivu in zahtevam usposabljanja.","Po konvenciji o zdravstveni sposobnosti za služenje vojaškega roka se lahko vojaški obveznik s homoseksualnimi nagnjenji oceni kot nesposoben, če se zaradi svojih nagnjenj ne more prilagoditi vojaškemu kolektivu in zahtevam usposabljanja."
"Ko se je uro kasneje vrnil Henry, je Linda ugotovila, da je pravilno ravnala. Vprašal jo je, ali je že komu povedala o svojem odkritju, in bilo mu je v veliko olajšanje, ko je izvedel, da za to ve le Susanna.","Ko se je Henry uro pozneje vrnil, je Linda spoznala, da je naredila prav, in jo je vprašal, ali je komu povedala za svoje odkritje, in odleglo mu je, ko je izvedel, da samo Susanna ve."
"Linda je umolknila. Napeto je premišljevala. Henderson, Henderson - kje že slišala to ime? Enostavno se ni mogla spomniti. Vendar je bila prepričana, da ga je pred kratkim že nekje slišala.","Henderson, Henderson - kje je slišala to ime? Preprosto se ni mogla spomniti, vendar je bila prepričana, da jo je nekje slišala pred kratkim."
"""Sedaj sem popolnoma prepričana. Njeno ime sem slišala, ko so razglasili oporoko strica Hansa.""","""Zdaj sem popolnoma prepričan, slišal sem njeno ime, ko je bila razglašena volja strica Hansa."""
"Linda se je še vedno ukvarjala s pismom. Obračala ga je v roki. Nenadoma je rekla: ""Vem, zakaj ti ni nič povedala. Poglejta datum na ovojnici!""","Linda je še vedno pripravljala pismo, ga obrnila v roki in nenadoma rekla: ""vem, zakaj ti ni ničesar povedala."""
"BUDIMPEŠTA, 17. - Michael Schumacher je izkoristil ponujeno in zanj zadnjo priložnost. Zmaga na včerajšnji dirki formule ena za ""Veliko nagrado Madžarske"" v Budimpešti in le ena točka, ki jo je osvojil Finec Mika Häkkinen, sta Nemčev zaostanek za finskim voznikom zmanjšala na sprejemljivih sedem točk. Huronsko navijanje številnih Schumacherjevih navijačev in veselje v Ferrarijevem boksu, posebej pa Michaelova predstava na zmagovalnem odru, so očiten znak McLarnu, da se pri Ferrariju ne mislijo vdati.","BUDIMPEST, 17. - Michael Schumacher je izkoristil ponujeno priložnost in zadnjo priložnost zanj. Zmaga na včerajšnji dirki Formule 1 za ""Veliko nagrado Madžarske"" v Budimpešti in le ena točka, ki jo je osvojil Finec Mika Häkkinen, je zmanjšala zaostanek Nemčije za finskim dirkačem na sprejemljivih sedem točk. Huronsko navijanje mnogih Schumacherjevih navijačev in veselje v Ferrarijevem boksu, zlasti Michaelov nastop na zmagovalnem odru, so jasen znak McLarnu, da se Ferrari ne namerava predati."
"Čeprav je bil pred dirko Schumacher zelo zadržan, ko so mu omenjali naslov svetovnega prvaka. Še celo njegovi zvesti navijači, po nekaterih anketah v Nemčiji, so počasi začeli izgubljati vero v nemškega polboga. A na Madžarskem se je zgodilo prav to, o čemer so vsi skupaj sanjali. ""Zmaga ni mogla priti v boljšem trenutku. Do konca sezone so še štiri dirke, a čustveno je bila to znova ena lepših zmag. Vsi ti navijači mi dajejo upanje, da še ni nič izgubljenega,"" je po dirki pripovedoval zadovoljni Schumacher in dodal: ""Predvsem gre ta zmaga na račun Rossa Brawna, tehničnega direktorja Ferrarija, ki se je kar med dirko odločil za moje tri postanke v boksih.""","Tudi njegovi zvesti oboževalci, po nekaterih anketah v Nemčiji, počasi začel izgubljati vero v nemški polbog. Toda na Madžarskem, je bilo samo tisto, kar vsi sanjali. ""Zmaga ne bi mogla priti v boljšem trenutku. Do konca sezone, obstajajo še štiri dirke, vendar čustveno je to spet ena izmed najboljših zmag. Vsi ti navijači mi daje upanje, da ni še nič,"" je dejal vesel Schumacher po dirki, in dodal: ""Ta zmaga je predvsem na račun Ross Brawn, Ferrari tehnični direktor, ki se je odločil, da bo moje tri postanke bot v dirki."""
"Pri McLarnu ni šlo vse tako gladko. Najprej gume niso vzdržale v takšni meri, kot so načrtovali. To je priznal tudi Coulthard, Häkkinena pa so na sredini dirke začele pestiti še drugačne težave. Pokvarjen blažilnik je bil namreč kriv, da je bil njegov McLaren skoraj nevozen in se je obnašal popolnoma nepredvidljivo, zato se ni mogel braniti napadov konkurentov. In na koncu ga je Schumacher celo prehitel za en krog! Občutka nemoči pa Mika po dirki skorajda ni znal pojasniti. ""Ko vidiš, da te neposredna 'grožnja' prehiti za en krog, ti pa ne moreš storiti ničesar, bi človek najraje kar parkiral svoj dirkalnik in šel na pivo."" To je verjetno res, a Mika prav dobro ve, da je lahko ta točka, ki jo je včeraj dobil za šesto mesto, na koncu sezone zlata vredna.","McLaren na začetku ni tekel tako gladko. prvič, pnevmatike niso zdržale tako dobro, kot so načrtovale. Coulthard je to priznal, toda Häkkinen je imel druge težave na sredini dirke. Okvarjen blažilnik je bil kriv za dejstvo, da je bil njegov McLaren skoraj nepredvidljiv in se je obnašal povsem nepredvidljivo, tako da se ni mogel braniti pred tekmeci. Na koncu ga je Schumacher celo prehitel v enem krogu občutka nemoči, toda Mike ga je po dirki težko razložil. ""Ko vidite, da vas takojšnja grožnja prehiti za en krog in ne morete storiti, bi radi parkirali svoj avto in odšli na pivo."" To je verjetno, vendar ve, da je to dobra točka, kar je vredno mesta na koncu sezone."
"Izidi: 1. M. Schumacher (Ferrari) 1,20:47,984, 2. Coulthard (McLaren) + 9,433 s, 3. Villeneuve (Williams) + 44,444, 4. Hill (Jordan) + 55,075, 5. Frentzen (Williams) + 56,510, 6. Häkkinen (McLaren) + 1 krog, 7. Alesi (Sauber) + 1 krog, 8. Fisichella (Benetton) + 1 krog, 9. R. Schumacher (Jordan) + 1 krog, 10. Herbert (Sauber) +1 krog itd.",": Rezultati 1. M. Schumacher (Ferrari) 1,20: 47.984, 2. Coulthard (McLaren) + 9.433 s, 3. Villeneuve (Williams + 44.444, 4 Hill (Jordan) + 55.075, 5. Frentzen (Williams) + 56.510, 6. Häkkinen () McLaren + 1 krog, 7. Alesi (Sauber + 1 krog, 8. Fisichella (Sauber) + 1 krog, Jordan 9. R. Schumacher () + 1 krog,"
ANDRAŽ ZUPANČIČ,Andrej - guverner
"Izidi zmagovalcev, dečki do 14 let (1 krog): Krašovec (AD Mb) 6:41,90; deklice: Mladenovič (Domž) 7:45,28; rekreativci: Škrabl (AD Mb) 6:04,17; rekreativke: Praprotnik (DTV Partizan Lovrenc) 8:15,53; policija in vojska: Celcar (SV) 6:48,90; mladinci (7 km): Renčelj (AD Mb) 25:04,25; mladinke: Kurčikova (Slk) 33:12,92; članice: Vivod (AD Mb) 27:30,80; veteranke: Šurbek (Sladka gora) 30:01,59; člani (10 km): Živko (Vel) 36:06,68; veterani: Krempl (NH Sl. Bistrica) 36:25,26. (zg)","Rezultati zmagovalcev, fantje do 14 let (1 krog) Krašovec (AD Mb 6) 41,90 deklet Mladenovič (; Domžale 7: 45,28; rekreativci Škrabl (AD Mb 6): 04,17; Praprotnik (DTV Partizan Lovrenc 8) 15,53; policija in vojska Celcar (Slovenija: 6: 48:,90; mladinci (7 km:::: Ren AD:čelj () Mb 25 04,25: mladinci:: Kurchik) Slk 33 12,92 članov Vivod (AD AD 27) 30:80 Šurbek) (Sadka 01,5 01 + 309,5 (+6 članov: 26, + 26, 26 + 26)."
Puerta prvič v karieri,Prvič v svoji karieri
"ZAKOPANE, 17. - Slovenski smučarski skakalec Jaka Grosar je osvojil drugo mesto na tekmi poletnega kontinentalnega pokala v Zakopanih na Poljskem. Zmagal je Avstrijec Falko Krismayr z 236,6 točkami (90,5 in 84,4 m) pred Grosarjem (84,5 in 85 m) in Čehom Jakubom Jando (85 in 85,5 m), ki sta osvojila 229 točk in si delila drugo mesto.","ZAKOPANE, 17. - Slovenski smučarski skakalec Jaka Grosar je na celinskem poletnem pokalu v Zakopanah na Poljskem osvojil drugo mesto, Avstrijec Falko Krismayr pa 236,6 točke (90,5 in 84,4 m) pred Grosarjem (84,5 in 85 m) in Čehom Jakubom Jando (85 in 85,5 m), ki je osvojil 229 točk in si delil drugo mesto."
"Tudi v peti pripravljalni tekmi škofjeloškemu prvoligašu ni uspelo zabeležiti zmage, kot da bi le-te hranili za prvenstvo. Gostje iz Sežane so ob koncu priprav v Kobaridu Ločanom vrnili obisk in predvsem z odlično igro v zadnjem delu prvega polčasa in drugem delu zasluženo zmagali. V drugem polčasu se je Sežancem uspešno upiral le Hartman, ki je v tem obdobju igre dosegel vseh svojih 16 točk, medtem ko so bili njegovi soigralci mnogo slabše razpoloženi. V 35. minuti je bilo tako 11 točk za goste, nato so domači na začetku zadnje minute še prišli na 71:73, potem pa je bilo njihovega odpora konec. (dr)","Tudi v peti pripravljalni tekmi Škofijski prvi ligi ni uspelo zabeležiti zmage, kot da bi jo prihranili za prvenstvo. Ob koncu priprav so se gostje iz Sežane vrnili k Ločanom v Kobaridu in predvsem z odlično igro v zadnjem delu prvega polčasa in drugem delu tekme uspešno upirali le Hartmanu, ki je v tem obdobju tekme dosegel vseh svojih 16 točk, medtem ko so bili njegovi soigralci precej slabše razpoloženi. V 35. minuti je bilo 11 točk za goste, potem so domačini na začetku zadnje minute prišli do 71 73, potem pa je bilo njihovega odpora konec."
"Kupone pošljite do ponedeljka, 7. septembra, na naslov: Dnevnik, Kopitarjeva 2, p. p. 30, 1001 Ljubljana, s pripisom ""za športnika meseca"".","Kupone pošljite do ponedeljka, 7. septembra, na naslednji naslov: Dnevnik, Kopitarjeva 2, p. 30, 1001 Ljubljana, z napisom ""za športnika meseca""."
"MURSKA SOBOTA, 17. - Gledalci so videli dva različna polčasa. V prvem so bili boljši Primorci, saj so ob golu zadeli tudi v okvir vrat, v drugem pa so imeli premoč nogometaši Mure, ki so ob dveh zadetkih prav tako zadeli okvir vrat.","MURSKA SOBOTA, 17. - Gledalci so si ogledali dva različna polčasa. V prvem so bili Primorci boljši, saj so pri zadetku v okvir vrat zadeli tudi pri zadetku v gol, v drugem pa so premoč imeli nogometaši Mure, ki so pri dveh golih zadeli tudi okvir vrat."
Ganec usoden za Koprčane,Napovednik za The Coats
"Znova izboljšan čas teka na Grintavec, našega najtežjega gorskega teka","Čas za tek Grintavec, naš najtežji gorski tek, ponovno izboljšan"
"Rezultati, moški, abs: 1. Šalamun (MB) 1.24,03, 2. Zupančič (Radovlj) 1.24,24, 3. Mesner (MB) 1.25,57, 4. Urh (Kamnik) 1.27,46, 5. Krebs (Gor.Grad) 1.28,25, 6. Šubic (Žiri) 1.28,25, 7. Cvajnar (Žlebe) 1.31,13, 8. Zorc (Šmarn.naveza) 1.33,18, 9. Šentjurc 1.34,58, 10. Potočnik (oba Šk.Loka) 1.36,00; ženske abs: 1. Trobec (Kobaric) 1.51,30, 2. Bernard (Lj) 2.00,18, 3. Grm (Lesce9 2.02,37, 4. Logonder (Šk.Loka) 2.05,00, 5. Rejc 2.15,40.","Šalamun (MB) 1.24,03, 2. Zupančič (Journal) 1.24, 3. Mesner (MB) 1.25,57, 4. Urh (MB) 1.27,46, 5. Krebs (Gor.Grad) 1.28,25. 6. Šubic (Giri) 1.28,25, 7. Cvajnar (Glebe) 1.31,13, 8. Zorc (Šmarn.naveza) 1.33,18, 9. Šentjurc 1.34,58, 10. Potočnik (oba Šk.Loka 1.36,00 abs 1. Trobec (Kobarič) 1.5,00) Kobarič, 2 .30 Gr .2 (L .3 2.05, 2 .3 2.05, 2 .Logon 2.05."
Nebojša in Leon vsak po svoje,vsak in Leon na svoj način.
"Odprti turnir: 1. Gostiša 7,5, 2. - 4. Vospernik, Ule, Rabič 7, 5. - 6. Kavčič, Marinšek 6,5, 7. - 8. Drinovec, Antonijevič 6, 9. - 11. Peteh, Orel, Ivelja 5,5, 12. - 15. Hrumpak, Lužnik, Ačimovič, Miklič 5, ...",": Odprti turnir 1. Gostiša 7.5, 2. - 4. Vospernik, Ule, Rabič 7, 5. - 6. Kavčič, Marinšek 6.5, 7. - 8. Drinovec, Antonijević 6, 9. - 11. Peteh, Orel, Ižel 5.5, 12. - 15. Krugag, Lužnik, Ačimovič, Miklič 5,..."
Radja je pošiljal poljubčke,Radja je pošiljala poljube.
"KRANJ, 17. - Na ""Nesramno dobrem"" turnirju so se na kranjskem letnem kopališču pomerili v odbojki na mivki in mini vaterpolu. Odbojkarji so opravili že četrto tekmo za odprto prvenstvo mesta in so se spet veselili domače zmage.","KRANJ, 17. - Na ""izredno dobrem"" turnirju so se na kranjski poletni plaži pomerili v odbojki na mivki in mini vaterpolu, odbojkarji pa so se na odprtem prvenstvu mesta pomerili še četrtič in se znova veselili domače zmage."
"Med petimi ženskimi sestavami sta se znova veselili odbojkarici ekipe Gostilna Krištof, ki sta se prvih mest v Kranju že kar navadili. Miša tokrat ni ponovila drugega mesta, saj je v polfinalu morala priznati premoč Fužinam. V seštevku vodi Gostilna Krištof, druga je še vedno Miša in tretja Trgovina Sinica. Finalni turnir bo 29. avgusta.","Med petimi ženskimi ekipami Miša ponovno ni zasedla drugega mesta, saj je moral vodstvo v polfinalu prevzeti Fužinam, ki je skupaj vodil Gostilno Krištof, druga je še vedno Miša, tretja pa je Shop Sinica. Zaključni turnir bo potekal 29. avgusta."
Dolinar rekorder za pol ure,Dolinar snemalnik za pol ure
"Pred finalnim nastopom sta bili po diskvalifikaciji Tihanyija in odstopu Dolinarja Ljubljana in Lendava spet poravnani po točkah. Po treh zaporednih zmagah Lendavčanov, ko se je z odličnim nastopom v 17. vožnji izkazal Koren, pa niti Ferjanova zmaga, ko je v finalu v drugem krogu po zunanji strani prehitel Feketeja, ni mogla ogroziti druge lendavske zmage. A bolj so se seveda veselili Ljubljančani, saj so po štirih dirkah prejeli zmagovalni pokal za skupno zmago hrvaško - slovenske lige. Na zadnji dirki v Ljubljani je navdušil tudi Jernej Kolenko, ki je izjemoma vozil za Krško. Najmlajši med nastopajočimi, star šele 15 let, je prispeval Krčanom največ točk, osvojil pa jih je sedem.","Po Tihanyijevi diskvalifikaciji in odstopu Dolinarja Ljubljane in Lendave so bili spet v točkah. Po treh zaporednih zmagah, ko je Koren z odličnim nastopom zmagal v 17. krogu, niti Ferjanova zmaga, ko je v drugem krogu v finalu prehitel Fekete, pa druge lendavske zmage ni mogel ogroziti. Seveda pa so bili Ljubljančani bolj veseli, saj so po štirih dirkah dobili zmagovalni pokal za skupno zmago hrvaško-slovenske lige. Na zadnji dirki v Ljubljani je bil navdušen tudi Jernej Kolenko, ki je izjemoma vozil za Krško. Najmlajši od tekmovalcev, star komaj 15 let, je Krčanom prispeval največ točk, osvojil pa je sedem točk."
"LJUBLJANA, 17. - Strelci: 1:0 Čaušević (73), 2:0 Kitić (85), 3:0 Ekmečić (86). Stadion za Bežigradom, gledalcev 1.000, sodnik: Bohinc (Škofja Loka) - 5,5, rumeni kartoni: Ekmečić, Miškić, Čaušević, Širec, S. Blatnik.","LJUBLJANA, 17. - strelci: 1: 0 Čaušević (73), 2: 0 Kitić (85), 3: 0 Ekmečić (86) Stadion za Bežigradom, 1000 gledalcev, sodnik: Bohinc (Skofja Loka) - 5,5, rumeni kartoni Ekmečić, Miškić, Čaušević, Širec, S. Blatnik."
Mura - Primorje 2:1 (0:1),Mura - Primorje 2: 1 (0: 1)
Sprint in sreča z roko v roki,Šprint in sreča z roko v roki
"BRNIK, 17. - Z rumeno pričesko ga med množico, ki je prišla z letalom iz Züricha, ni bilo težko prepoznati. Toliko bolj, ker je že bežen pogled na njegov obraz odražal dobro voljo in zadoščenje. Zoran Klemenčič, kolesar Perutnine Radenske Roga, je namreč na Švedskem postal evropski prvak v cestnem kolesarstvu. Dosežek, o katerem so lahko generacije pred njim le sanjale in ga potihoma napovedovale.","BRNIK, 17. - Ni ga bilo težko prepoznati med množico, ki je z letalom pripotovala iz Züricha z rumeno frizuro, še toliko bolj, ker je pogled na njegov obraz odražal dobro voljo in zadovoljstvo. Zoran Klemenčič, kolesar Perutnine Radenske Rog, je postal evropski prvak v cestnem kolesarstvu na Švedskem. dosežek, o katerem so lahko generacije pred njim le sanjale in ga mirno napovedovale."
"""Celotno sezono sem podredil evropskemu prvenstvu, kajti konfiguracija proge mi je zelo ustrezala. Svojo pravilno pot sem potrdil s slavjem na Bergamaškem, nato pa sem svojo formo nekoliko spustil in jo nato neposredno pred EP znova dvignil na želeno raven.""","""celotno sezono sem podredil evropskemu prvenstvu, ker mi je konfiguracija proge zelo ustrezala, svojo pravilno pot sem potrdil s praznovanjem v Bergamoški, nato pa malo znižal formo in jo neposredno pred EP ponovno dvignil na želeno raven."""
"Miloš Kostić - 5,5: Perica mu je namenil le polovičen delovni čas. Zidar mu bo izplačal polno premijo.",Miloš Kostić - 5.5: Perica mu je dodelila le polovični delovni čas. Graditelj mu bo plačal celotno premijo.
"Predsednik SCT Olimpije Ivan Zidar (desno) je po visoki zmagi, s katero so ""zmajčki"" ostali na vrhu lestvice, po stadionu še dolgo časa hodil z visoko dvignjenima rokama. Ker Olimpija zmaguje, so se okrog Zidarja začeli zbirati tudi njegovi podrejeni. Zlobneži so takoj pripomnili, da so zaradi temnih sončnih očal podobni mafijskim botrom. (Foto: Tomaž Skale)","Predsednik SCT Olimpije Ivan Zidar (desno) se je po stadionu po visoki zmagi, s katero je ""zmaj"" ostal na vrhu tribune, še dolgo sprehajal z dvignjenimi rokami. Ko Olimpija zmaguje, so se okoli Zidarja začeli zbirati njegovi podrejeni. Nepridipravi so takoj pripomnili, da so zaradi temnih sončnih očal videti kot mafijski botri. (Foto: Tomaž Skale)"
"Ljubljanačni so tri gole, s katerimi so obdržali prvo mesto, dosegli od 73. do 86. minute","Ljubljančani so dosegli tri gole, s katerimi so obdržali prvo mesto, od 73. do 86. minute"
