original,paraphrase
opravljali,Izvedel je namreč
opravili,so storili
Odstotek pozitivnih (%),Odstotek pozitivnih rezultatov (%)
VSI dijaki ostali,Vsi drugi učenci
po programu PTI,po programu PTI
PT,PT
Spomladanski izpitni rok,Izpit za pomlad
OSTALI,druge osebe
delno popravljanje,Delni popravek za
spol ŽENSKE,Spol pri ženskah
spol ŽENSKE,Spol pri ženskah
"Tabela 5.8.2: Splošni uspeh kandidatov po programu, statusu in spolu za spomladanski izpitni rok 2008 V tabeli je navedeno število in delež (odstotek) kandidatov v ustrezni kategoriji.","Tabela 5.8.2 Skupni uspeh kandidatov po programih, statusu in spolu za spomladanski izpitni rok 2008 Tabela prikazuje število in odstotek (odstotek) kandidatov v ustrezni kategoriji."
Odstotek kandidatov po spolu (%),Odstotek kandidatov glede na spol (%)
VSI,vsi ostali.
Splošni uspeh na poklicni maturi,Splošni uspeh na poklicni maturi
Odstotek kandidatov po programu (%),Odstotek kandidatov za posamezni program (%)
SSI 6.454,SSI 6.454
spol %,spol%
Odstotek kandidatov po programu (%),Odstotek kandidatov za posamezni program (%)
"izobraževalni program aranžerski tehnik ekonomski tehnik elektrotehnik elektronik elektrotehnik elektronike elektrotehnik energetik elektrotehnik energetike elektrotehnik računalništva elektrotehnik računalništva - poklicni tečaj elektrotehnik telekomunikacij farmacevtski tehnik geodetski tehnik gostinski tehnik gostinsko turistični tehnik gradbeni tehnik kemijski tehnik kmetijski tehnik kmetijsko-podjetniški tehnik kozmetični tehnik laboratorijski tehnik lesarski tehnik medijski tehnik plovbni tehnik prometni tehnik strojni tehnik tehnik zdravstvene nege turistični tehnik veterinarski tehnik vrtnarski tehnik vzgojitelj predšolskih otrok živilski tehnik Skupaj SSI 14,3 14,0 12,0 13,3 11,5 12,0 12,0 11,5 12,0 14,3 12,6 13,8 12,0 13,2 11,0 12,3 14,0 15,0 13,9 12,3 12,4 14,5 16,0 10,0 13,9 12,0 13,5 vrste programov PTI 15,3 11,8 11,3 12,7 13,0 10,7 16,0 13,5 14,3 14,1 11,5 14,5 PT 13,1 9,0 12,0 14,5 13,4 status DIJAKI OSTALI 14,3 12,0 14,8 9,0 12,3 12,4 12,7 11,0 12,0 12,0 9,0 12,0 11,5 12,0 14,3 11,0 13,8 12,1 13,8 12,0 16,0 13,2 11,0 11,5 13,3 14,0 15,0 14,1 11,5 13,6 13,0 12,1 14,4 16,0 10,0 16,0 14,0 12,0 11,9 14,0 spol MOŠKI 14,7 11,9 12,4 12,7 11,5 12,0 9,0 12,0 10,0 12,0 12,5 13,0 12,7 12,0 12,0 11,0 12,7 14,0 15,0 13,6 13,4 12,0 14,8 16,0 14,2 10,0 13,6 ŽENSKE 14,3 14,7 13,0 15,0 9,5 15,5 16,0 13,2 16,5 15,5 12,2 14,2 16,0 10,0 14,1 13,0 14,2 VSI 14,3 14,7 11,9 12,4 12,7 11,5 12,0 9,0 12,0 11,5 12,0 14,3 13,0 12,1 13,8 12,0 16,0 13,2 11,0 12,7 14,0 15,0 14,1 13,6 12,2 14,4 16,0 10,0 14,1 12,0 13,9","izobraževalni program Arranger Tehnik Gospodarski tehnik Elektronika Elektro inženiring Inženir Energetika Elektro inženiring Elektro inženiring Tehnik Elektro inženiring Inženiring - Poklicni tečaj Elektro inženiring Tehnik Farmacevtski telekomunikacijski tehnik Geodetski tehnik Gostinstvo Tehnik Turizem Gradbeni tehnik Kemijski tehnik Kmetijski-podjetniški tehnik Tehnik Kozmetični tehnik Tehnik Lesarski tehnik Tehnik za medije Tehnik za navigacijo Tehnik za promet strojni tehnik za zdravstveno varstvo turizem tehnik veterinarski tehnik vrtnarski tehnik za predšolske otroke živilski tehnik Skupaj SSI 14,3 14,0 12,0 13,0 11,5 12,0 11,5 12,0 14,3 12,6 13,8 12,0 13,2 11,0 11,3 12,0 12,4 14,0 16,0 10,0 13,0 12,0 13,0 13,0 12,0 13,5 vrste programov PTI 15.3 11,8 11,3 12,7 13,0 16,0 13,0 13,5 14,5 14,5 14,5 14,5 14,5 15,1 PT 9,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,5 11,5 11,5 11,5 11,3 14,0 13,8 12,1 13,8 12,1 13,8 12,0 12,0 12,0 12,0 12,0 16,0 13,0 11,0 11,0 11,0 11,0 11,1 13,0 11,1 13,1,0 14,4 16,0 16,0 16,0 14,0 14,0 14,0 12,0 12,0 11,9 14,0 Moški 14,7 11,9 11,4 11,5 12,0 12,0 12,0 9,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 12,0 14,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 15,0 12,0 11,0 12,0 12,0 13,0 12,0 13,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0 14,0"
Odstotne točke,odstotne točke točke
1.predmet,1.predmet zadeva
3 Ocene,3 Ocene 3
ANALIZA POKLICNE MATURE PRI POSAMEZNIH PREDMETIH,Analiza poklicne matematike pri posameznih predmetih
LETNO MATURITETNO POROČILO O POKLICNI MATURI 2008,Letno poročilo o poklicni matematiki 2008
"(nzd) 4 26,67 (zd) 6 40,00 (db) 4 26,67 (pd) 1 6,67 (odl) – 2–8 11 73,33 VSI 15 100 Povp. ocena 2,13","(NZD) 4 26,67 () dž 6 40,00 (db) 4 26,67 () pd 1 6,67 (odl) - 2-8 11 73.33 VSI 15 100 stopnja 2,13"
"(nzd) 1 50,00 (zd) 1 50,00 (db) – (pd) – (odl) – 2–8 1 50,00 VSI 2 100 Povp. ocena 1,50","(NZD) 1 50,00 () dž 1 50,00 (db) - (d) - (odl) - 2-8 1 50,00 VSI 2 100 stopnja 1,50"
"Ustni del Spomladanski izpitni rok Jesenski izpitni rok Zimski izpitni rok Frekvence (število kandidatov) v delih distribucije Nižji del Srednji del Višji del 5 7 3 1 2 3 Podatkov ni mogoče razporediti v treh delih. Interval točk oziroma točke v delih distribucije Nižji del Srednji del Višji del 0–18 21–26 28–38 0 11–16 26–28 Min. točkovanje 12, maks. točkovanje 21.",Ustni del Spomladanski izpitni rok Jesenski izpitni rok Zimski izpitni rok Pogostost (število kandidatov) v delih distribucije Spodnji del Srednji del Višji del 5 7 3 1 2 3 Podatkov ni mogoče razdeliti v tri dele. Interval točk v delih distribucije Spodnji del Srednji del Višji del 0-18 21-26 28-38 0 11-16 26-28 Min. točkovanje 12 max. točkovanje 21.
6.3.1 Aktivnosti,6.3.1 Dejavnosti
"Poklicna matura iz madžarščine se izvaja le na Dvojezični srednji šoli v Lendavi. Poklicno maturo iz madžarščine je v spomladanskem roku opravljalo 8 kandidatov, vsi uspešno: 4 so dosegli dober uspeh, 3 prav dober uspeh, en kandidat pa odličen uspeh. Dosežena povprečna ocena je bila 3,63. Kljub temu da zaradi nizkega števila kandidatov ni mogoče objektivno sklepati o merskih karakteristikah posameznih delov izpita in izpitnih nalog, ugotavljamo, da je bil uspeh kandidatov na tem roku v tem šolskem letu nekoliko boljši kakor prejšnje leto. Kandidati so na spomladanskem izpitnem roku poklicne mature letos dosegli povprečno 72,38 odstotne točke, (lani 67,25, predlani pa 65,86). V jesenskem izpitnem roku so trije kandidati opravljali izpit. Vsi so bili uspešni: en kandidat je dosegel dober uspeh, dva pa zadosten uspeh. Dosežena povprečna ocena je bila 2,33. V zimskem izpitnem roku ni bilo nobenega kandidata za izpit. Komisija je določila meje za pretvorbo točk v ocene. Ugotavljamo, da je korelacija med pisnim in ustnim delom izpita tudi v tem šolskem letu primerna.","Poklicno maturo v madžarščini opravljajo samo na Dvojezični srednji šoli v Lendavi. Spomladi je 8 kandidatov opravljalo poklicno maturo v madžarščini, vsi so bili uspešni: 4 so dosegli dober uspeh, 3 dober uspeh, en kandidat pa odličen uspeh. Povprečna dosežena ocena je bila 3,63. Kljub temu, da zaradi nizkega števila kandidatov ni mogoče objektivno sklepati o merskih značilnostih posameznih delov izpitnih in izpitnih nalog, ugotavljamo, da je bila uspešnost kandidatov na tem roku v letošnjem šolskem letu nekoliko boljša kot na spomladanskem izpitu. Na spomladanskem izpitu so kandidati v povprečju dosegli 72,38 odstotne točke, (lani 67, lani pa 65,86). V jesenskem izpitnem roku so izpit opravili trije kandidati. Vsi so bili uspešni: en kandidat je dosegel dober uspeh, dva pa zadosten uspeh. Povprečna dosežena ocena je bila 2,33. V zimskem izpitnem obdobju ni bilo kandidatov za izpit. Komisija je določila omejitve za pretvorbo točk v ocene. Ugotavljamo, da je korelacija med pisnim in ustnim delom izpita ustrezna tudi v tem šolskem letu."
"(nzd) % 4 5,63 (zd) % 7 9,86 (db) % 20 28,17 (pdb) % 31 43,66 (odl) % 9 12,68 2–5 67 94,37 VSI 71 Povp. ocena 3,48",(nzd)% 4 5.63 () dž% 7 9.86 (db)% 20 28.17 (pdb)% 31 43.66 (odl)% 9 12.68 2-5 67 94.37 VSI 71 Povprečna ocena 3.48
"Člani DPK PM za angleščino smo: – sestavljali naloge in jih oddali v obliki štirih izpitnih kompletov (2 x 2), – se redno sestajali; – sodelovali na koordinacijskih sestankih predmetnih komisij za angleščino, nemščino in italijanščino; – redno pregledovali in obravnavali komentarje ocenjevalcev izpitnih kompletov; – pripravili, dopolnili in oddali vsebinsko spremenjeni PIK za angleščino za leto 2011; – redno razpravljali o spremembah (novi tipi izpitnih nalog, širitev preverjanja bralnega razumevanja), ki jih predvideva PIK za 2011; – v spomladanskem in v zimskem izpitnem roku opravljanja poklicne mature dežurali na Ricu; – opravili moderacijo navodil za ocenjevalce po vsakem izpitnem roku – ob pomoči lektorja za angleščino, g. Jasona Blaka, po spomladanskem izpitnem roku pa še skupaj z zunanjimi sodelavkami; – sodelovali pri pretvorbi točk v ocene in pri določitvi praga za pozitivno oceno in mejá med ocenami; – z ZRSŠ sodelovali pri izvedbi seminarjev za učitelje (ocenjevalce) – ločeni seminarji za pisni in za ustni izpit so potekali v petih izvedbah: dve v decembru 2008, ena v februarju in dve v marcu 2009; – opravili evalvacijo izvedenih seminarjev; – vodili študijske skupine za učitelje angleščine; 58","Člani DPK PM za angleščino: - sestavil naloge in jih predložil v obliki štirih izpitnih sklopov (2 x 2), - redno izpolnjeni; - sodelovali na usklajevalnih sestankih predmetnih komisij za angleščino, nemščino in italijanščino; - redno pregledali in razpravljali o pripombah ocenjevalcev izpitnih nizov - pripravili, dopolnili in predložili vsebinsko spremenjeni PIK za angleščino za leto 2011; - redno razpravljali o spremembah (nove vrste izpitov, razširitev bralnega razumevanja test), ki ga je PIK za leto 2011; - v spomladanskem in zimskem izpitnem obdobju opravljanja poklicne mature v Rico; - opravil moderiranje navodil za ocenjevalce po vsakem izpitnem obdobju - s pomočjo lektorja za angleščino, g. Jasona Blakea in po spomladanskem izpitnem obdobju skupaj z zunanjimi sodelavci; - sodeloval pri pretvorbi točk v razrede in pri določanju praga za pozitivno oceno in meja med ocenami; - sodeloval z ZRSŠ pri izvedbi seminarjev za učitelje (evalvatorji) - ločeni seminarji za pisni in pisni del za ustni izpit so potekali v petih različicah: dva decembra 2008, eden februarja in dva marca 2009; - uspešno opravil evalvacijo izvedenih seminarjev - opravljene študijske skupine za učitelje angleščine 58;"
6.5.5 Strokovno opažanje,6.5.5 Poklicno opazovanje
LETNO MATURITETNO POROČILO O POKLICNI MATURI 2008,Letno poročilo o poklicni matematiki 2008
6.6.4 Ocena kakovosti izpitnih pol poklicne mature 2008,6.6.4 Ocena dokumentov o poklicnem maturi 2008
− 4b a + a 0 .,- 4b a + 0.
"Opažamo hudo pomanjkanje osnovne računske prakse, ki pogosto privede do pomot, napačnih vmesnih rezultatov in seveda do končnega neuspeha. Mnogi kandidati napačno uporabljajo žepno računalo za osnovne računske operacije. Ponovno ugotavljamo nepoznavanje osnovnih pojmov: definicij, formul, postopkov. Komisija je na moderaciji dne 10. junija 2008 ugotovila, da je v izpitni poli pri 5. nalogi zapisano napačno število točk. Naloga je bila vredna 4 točke in ne 5 točk, kakor je bilo napačno zapisano v izpitni poli. V točkovniku in v ocenjevalnem obrazcu ni bilo napake. Na spletni strani smo (ob točkovniku) na napako opozorili ocenjevalce nalog na šolah in se za napako opravičili. Prepričani smo, da napaka ni vplivala na končni uspeh kandidatov. Moderacije, na katere smo povabili tudi 10 učiteljev različnih šol, so potekale brez zapletov.","Opažamo hudo pomanjkanje osnovne računalniške prakse, ki pogosto vodi do napak, nepravilnih vmesnih rezultatov in, seveda, do končnega neuspeha. Mnogi kandidati zlorabljajo kalkulator za osnovne računalniške operacije. Ponovno, opažamo pomanjkanje znanja osnovnih pojmov: definicije, formule, postopki. Na moderiranju dne 10. junija 2008 je Komisija ugotovila, da je izpitni list za 5. nalogo imel napačno število točk. Naloga je bila vredna 4 točke in ne 5 točk, saj je bila napačno navedena v izpitnem listu. V rezultatskem listu in v obrazcu za ocenjevanje ni bilo nobene napake. Na spletni strani (poleg točkovnega pregleda) smo opozorili na napako učiteljem šolskih nalog in se opravičili za napako. Prepričani smo, da napaka ni vplivala na končni uspeh, moderiranje, ki smo ga povabili tudi 10 različnih kandidatov."
