original,paraphrase
Kučanova čestitka,Čestitke za psa
"Ker se članstvo držav v EU in v Nato prekriva, bo se bo jutri zbralo 23 ministrov. Evropska varnostna in obrambna politika, predvsem v luči sklepov, ki so jih o tem na nedavnem zasedanju v Nici sprejeli voditelji EU, je bila osrednja tema včerajšnjega zasedanja vodij diplomacij držav zveze Nato.","Ker se članstvo držav prekriva v EU in Natu, se bo jutri zbralo 23 ministrov. Evropska varnostna in obrambna politika, zlasti glede na sklepe, ki so jih voditelji EU sprejeli na nedavnem zasedanju v Nici, je bila osrednja tema včerajšnjega srečanja vodij diplomacije držav članic Nata."
(sta),(Oni so!)
V Italiji val protestov in demonstracij proti Haiderjevemu prihodu,V Italiji več tisoč protestov in demonstracij proti Haiderjevemu prihodu
"Tako je sredi tedna dejal, da bi Avstrija morala zapreti svoje meje z Italijo, češ da je soseda ""preradodarna s tujci"", ki jim na stežaj odpira vrata. Italijo je Haider naravnost obtožil, da ""ne spoštuje schengenskih obveznosti"".","V sredo je dejal, da bi morala Avstrija zapreti svoje meje z Italijo, rekoč, da je njena soseda ""preobremenjena s tujci "", ki so jim na široko odprli vrata, in Haider je neposredno obtožil Italijo, da"" ne spoštuje svojih schengenskih obveznosti ""."
Čestitke prihajajo,Čestitke še prihajajo
"Bushu je za zmago čestital tudi generalni sekretar zveze Nato George Robertson, ki je izrazil zadovoljstvo, da bo imel priložnost sodelovati z njim in njegovo novo administracijo pri političnih in varnostnih izzivih, s katerimi se sooča organizacija. Francoski premier Lionel Jospin je v čestitki za zmago na volitvah izpostavil skupne značilnosti Francije in ZDA, ki so v preteklosti vzpostavile dobre in prijateljske odnose in s prizadevanjem za dialog in sodelovanje dokazale, da lahko skupaj najdejo rešitve za nekatere probleme.","Bushu je čestital tudi generalni sekretar Nata George Robertson, ki je izrazil zadovoljstvo, da bo imel priložnost sodelovati z njim in njegovo novo administracijo pri reševanju političnih in varnostnih izzivov, s katerimi se sooča organizacija. Francoski premier Lionel Jospin je v čestitki ob zmagi na volitvah poudaril skupne značilnosti Francije in Združenih držav, ki so v preteklosti vzpostavile dobre in prijateljske odnose in dokazale, da lahko s prizadevanji za dialog in sodelovanje skupaj najdejo rešitve za nekatere probleme."
Kaj prinaša Bush v Belo hišo?,Kaj počne Bush v Beli hiši?
"Ameriške televizijske postaje poročajo, da so mnenja volivcev širom ZDA različna: eni so navdušeni, drugi razočarani, vsem pa je skupna sodba, da je bil že čas, da se igrica s predsedniškim položajem konča. Iz Velike Britanije se je oglasil tudi predsednik Clinton, ki je bil te dni precej nekomunikativen, ko ga je kdo spraševal o predsedniški volilni tekmi. Pozval je državljane, naj se odrečejo vsem ""zameram"", naj bodo enotni in naj novoizvoljenemu predsedniku države Bushu mlajšemu omogočijo dober začetek dela.","ameriške televizijske postaje poročajo, da so mnenja volivcev po vseh Združenih državah različna: nekateri so navdušeni, drugi so razočarani, vendar imajo vsi skupno razsodbo, da je čas, da se igra konča s predsedniškim položajem Predsednik Clinton je prišel tudi iz Velike Britanije, ki je bil te dni precej nekomunikativen, ko ga je nekdo vprašal o predsedniški volilni tekmi. Državljane je pozval, naj opustijo vse ""zamere "", naj bodo združeni in naj novoizvoljenemu predsedniku Bushu ml. omogočijo dober začetek njegovega dela."
"Na sestanku guvernerjev centralnih bank držav naslednic SFRJ ta teden v Beogradu je makedonski predstavnik Ljube Trpevski (skupaj z bosanskim guvernerjem) spričo hudih socialnih razmer v svoji državi zahteval, da za delitev nasledstvene mase uveljavijo nekoliko pravičnejše merilo, kot ga je določil Mednarodni denarni sklad (MDS); s tem se strinjajo Hrvaška, Slovenija in ZRJ. Po njegovem naj bi uporabili kriterij Evropske centralne banke (ECB). Trpevski je po vrnitvi v domovino izjavil, da bi se makedonska vlada sprijaznila s kako srednjo rešitvijo. Po kriteriju MDS bi Makedonija dobila 5,4 odstotka premoženja bivše SFRJ, po merilu ECB pa 7,22 odstotka.","Na sestanku guvernerjev centralnih bank naslednic SFRJ ta teden v Beogradu je makedonski predstavnik Ljube Trpevski (skupaj z bosanskim guvernerjem zahteval, da se zaradi težkih socialnih razmer v njegovi državi uporabi nekoliko bolj pošteno merilo za razdelitev nasledstvene mase, kot jo je določil Mednarodni denarni sklad (MDS); Hrvaška, Slovenija in ZRJ se s tem strinjajo; po njegovem mnenju bi bilo treba uporabiti merilo Evropske centralne banke (ECB). Po vrnitvi v domovino je Trpevski izjavil, da bo makedonska vlada sprejela srednjo rešitev. Po merilu MDS bi Makedonija prejela 5,4 odstotka skupne vsote."
Skupaj lažjerazbijamo predsodke,Skupaj odpraviti predsodke
"Dan odprtih vrat in razstava izdelkov uporabnikov obeh dnevnih centrov sta nastala v sklopu meseca boja proti drogam v občini Žalec. Na zelo dobro obiskani prireditvi, ki je trajala ves dan, so predstavili dejavnosti Želve - dnevno informacijskega centra, namenjenega mladostnikom, ki uživajo drogo, in njihovim svojcem, ter dnevnega centra Eureka, ki je namenjen ljudem z dolgotrajnimi težavami v duševnem zdravju.","Dan odprtih vrat in razstava izdelkov uporabnikov obeh dnevnih centrov sta nastala v okviru meseca boja proti drogam v občini Žalec. Na zelo dobro obiskani prireditvi, ki je trajala ves dan, so predstavili delovanje Želv - dnevnega informacijskega centra, namenjenega mladim, ki uživajo droge, in njihovim svojcem, ter dnevnega centra Eureka, ki je namenjen osebam z dolgo življenjsko dobo."
"Podobne iniciative za združevanje so takrat sprožili tudi na Gorenjskem, v Prekmurju, Mariboru in na Primorskem, saj naj bi koncernsko združenje trgovskih podjetij po mnenju ustanoviteljev zagotavljalo močno kapitalsko povezanost na eni strani, po drugi pa tudi odprtost združbe do potrošnikov in konkurenčnost na domačem in tujem trgu. Takratni predsednik iniciativnega odbora za združevanje in direktor trgovske družbe Žana Žalec Dolfe Naraks meni, da sta sta bila za neuspeh združevanja ključna dva dejavnika. ""Prvi je ta, da je v tistem času prevladala logika finančnih prevzemov in ne menjava delnic in kapitalskega povezovanja, kot smo želeli. Namesto da bi dobiček namenjali za razvoj, so ga nekateri vlagali v nakupe delnic drugih družb. Vedeti je treba, da se je takšna pobuda pojavila pri lastnikih družb in ne pri upravah, in ti se niso pravočasno opredelili za takšno povezovanje. Prvi učinki prevzemov večjih trgovskih družb, kot sta na primer Mercator in Era Velenje, so za trg in potrošnike sicer dobri, dolgoročno pa se bo vlaganje v kapital, pri čemer so sprotno poslovanje in razvoj financirali s posojili, pokazalo kot negativno. Drugi pomembnejši razlog za to, da povezovanje ni uspelo, pa vidim v tem, da menedžment nekaterih takratnih podjetij ni dojel, da se bo to zgodilo bliskovito, z neodločnostjo in taktiziranjem pa je dal lastnikom povod za finančne prevzeme, ki so sledili,"" meni Dolfe Naraks.","Podobne pobude za združitev so bile v tistem času sprožene tudi na Gorenjskem, v Prekmurju, Mariboru in na Primorskem, saj naj bi koncernsko združenje trgovskih družb po besedah ustanoviteljev po eni strani zagotavljalo močno kapitalsko povezavo, po drugi strani pa odprtost združenja do potrošnikov ter konkurenčnost na domačem in tujih trgih. Takrat sta bila po mnenju predsednika iniciativnega odbora za združevanje in direktorja trgovske družbe Žane Žalec Dolfe Naraks ključna dejavnika za propad združitve. ""Prvi je, da je v tistem času prevladala logika finančnih prevzemov, ne pa menjava delnic in kapitalska integracija, kot smo želeli. Namesto razporejanja dobička v razvoj so nekateri investirali v nakup delnic drugih družb. Treba je opozoriti, da se je takšna pobuda pojavila pri lastnikih družb in ne pri vodstvu, ki ni določilo pravega trenutka za takšno integracijo. Prvi učinki prevzemov večjih trgovskih družb, kot sta Mercator in Era Velenje, so dobri za trg in potrošnike, dolgoročno pa bo vlaganje v kapital, ki se je financiral s posojili, negativno. Drug pomemben razlog za to, da je integracija ni uspela, Vidim v tem, da je vodstvo nekaterih od takratnih podjetij ni zavedal, da bi se to zgodilo hitro, in z neodločnostjo in taktiziranje dal lastnikom vzrok za finančne prevzeme, ki je sledila, ""meni Dolfe Naraks."
"Izmed prej naštetih družb danes kot relativno samostojni podjetji (kljub manjšim deležem drugih lastnikov) na trgu poslujeta le še Žana Žalec in Izbira Laško, pri preostalih pa je lastništvo precej mešano ali pa je z nakupom večinskih deležev prešlo k novim lastnikom. Zadnji tak primer je Savinjska trgovska družba Žalec, kjer je večinski lastnik postala Emona Blagovni center d.d. iz Ljubljane. V najstarejši trgovski družbi v Savinjski dolini so novi lastniki pred kratkim odstavili direktorja Roberta Čemažarja in na njegovo mesto imenovali Igorja Jodlarja. Na sedežu družbe v Žalcu je bila včeraj seja nadzornega sveta, ki mu predseduje Janez Košavec, zato o zamenjavah v upravi ter o načrtih novih lastnikov včeraj nismo izvedeli nič konkretnega.","Med prej naštetimi podjetji na trgu poslujeta le Žana Žalec in Izbor Laško kot relativno samostojni podjetji (kljub manjšim delnicam drugih lastnikov), medtem ko je lastništvo ostalih precej mešano ali pa se je s pridobitvijo večinskih delnic preneslo na nove lastnike. Najnovejši primer je Savinjska trgovina Žalec, kjer je večinski lastnik postal Emona Blagovni center d.d. iz Ljubljane. V najstarejši trgovski družbi v Savinjski dolini so novi lastniki pred kratkim odstavili direktorja Roberta Čžema in na njegovo mesto imenovali Igorja Jodlarja. Včeraj je na sedežu družbe v Žalcu potekal sestanek nadzornega sveta, ki mu je predsedoval Janez Košavec, zato o konkretnem primeru nismo izvedeli ničesar."
"V Šaleški dolini so se, kot zatrjujejo izvajalci del, na bližnjo zimo dobro pripravili. Za pluženje lokalnih cest in javnih površin bo skrbelo več podjetij, na območju mestne občine Velenje PUP - podjetje za urejanje prostora, v občini Šoštanj poleg velenjskega podjetja PUP še podjetje Andrejc, d.o.o., v občini Šmartno ob Paki pa podjetje za vzdrževanje in obnovo cest VOC Celje. To je lani skrbelo za pluženje cest tudi na območju občine Šoštanj.","V Šaleški dolini so se po besedah izvajalcev dobro pripravili na prihajajočo zimo, še več podjetij pa bo poskrbelo za oranje lokalnih cest in javnih površin, na območju občine Velenje PUP - podjetje za urejanje prostora, na območju občine Šoštanj poleg velenjskega podjetja PUP Andrejc, d.o.o., v občini Šmartno ob Paki pa podjetje za vzdrževanje in obnovo cest HOS Celje."
"In kako so podjetja oskrbljena z mehanizacijo? Podjetje za urejanje prostora PUP Velenje ima za zimsko službo na voljo 7 posipalnikov, enega za mokro posipanje pa še dobijo, in skupaj s kooperanti 11 plugov. Najprej bodo poskrbeli za prevoznost tistih cest, po katerih se vozijo občani na delo oziroma šolarji v šolo, plužiti pa jih bodo začeli, ko bo na cestah deset centimetrov snega.","In kako so podjetja opremljena s stroji?Družba za urejanje prostora PUP Velenje ima na razpolago 7 brizgalk za zimska dela, eno pa še vedno dobijo za mokro škropljenje, skupaj s podizvajalci pa 11 plugov. Najprej bodo poskrbeli za prevoznost cest, po katerih se občani vozijo na delo ali šolarji v šolo, in jih bodo začeli orati, ko bo na cestah deset centimetrov snega."
Jože Miklavc,To je Nicholas
"Nekdaj je tudi v naši družbi vladalo prepričanje, da je treba otroke s telesno in duševno motnjo v razvoju čimprej dati v zavode, z leti pa se je to spremenilo. Včasih ne gre drugače in večina naših zavodov je danes po opremljenosti in strokovno na visoki ravni. A mnogi starši si želijo, da bi njihov otrok ostal doma. V svetu in pri nas so v zadnjih letih tendence po individualizaciji pravic teh oseb in pravici do izbire: ali dom ali zavod ali kakršnakoli druga organizirana oblika varstva.","Tudi v naši družbi je nekoč veljalo prepričanje, da je treba otroke s telesnimi in duševnimi motnjami v razvoju čim prej namestiti v zavode, vendar se je z leti to spremenilo. Včasih temu ni tako in večina naših institucij je zdaj dobro opremljena in strokovno na visoki ravni. Vendar pa si mnogi starši želijo, da bi njihov otrok ostal doma. V svetu in v Sloveniji se je v zadnjih letih pojavila težnja, da se pravice teh oseb individualizirajo in pravica do izbire: ali dom ali dom."
"Oblik organizirane skrbi za te osebe na lokalni ravni je več, najbolj pogosto pa se omenjajo varstveno-delovni centri, bivalne skupnosti in centri za pomoč na domu. Andrej Grebenšek je prepričan, da so to najcenejše in najhumanejše oblike skrbi za osebe z motnjami v telesnem in duševnem razvoju. Zaveda se tudi tega, da imajo zavod in starši včasih različne poglede na reševanje te problematike, a poudarja, da tovrstne oblike skrbi za njihove otroke niso nobena konkurenca zavodom, saj eni brez drugih ne morejo in morda bi lahko ravno zavodi bili nosilci tega razvoja na lokalni ravni.","Obstaja več oblik organizirane oskrbe teh ljudi na lokalni ravni, vendar so najpogosteje omenjeni centri za zaščito in delo, bivalne skupnosti in centri za pomoč na domu. Andrej Grebenšek meni, da so to najcenejše in najslabše oblike oskrbe za ljudi s telesnimi in duševnimi motnjami. Zaveda se tudi dejstva, da imajo institucije in starši včasih različne poglede na reševanje tega problema, vendar poudarja, da takšne oblike oskrbe za njihove otroke niso konkurenca institucijam, saj nekatere brez drugih ne morejo in morda institucije bi lahko bile nosilci tega razvoja na lokalni ravni."
Ni prijavil orožja in denarja,Brez orožja in denarja.
"Erhatič je poudaril, da je to uspeh, ki odmeva po Evropi, saj gre za zaseg ene največjih količin heroina v zadnjem času, ki je rezultat uporabe posebnih operativnih metod in sredstev (POMS) ter strokovnega sodelovanja med policijo, kriminalisti, skupino državnih tožilcev za posebne zadeve, carino in tujimi varnostnimi organi. Pri zaključni akciji na območju PU Murska Sobota pa je bila teža naloge, ki se je po osemmesečnem raziskovanju končala v ponedeljek v Pomurju s prijetjem skupine sedmih osumljencev, na soboški kriminalistični policiji v sodelovanju z Upravo kriminalistične policije.","Erhatič je poudaril, da je to uspeh, ki odmeva po vsej Evropi, saj gre za zaseg ene največjih količin heroina v zadnjem času, ki je rezultat uporabe posebnih operativnih metod in sredstev (POMS) ter strokovnega sodelovanja med policijo, kriminalisti, skupino državnih tožilcev za posebne zadeve, carinskimi in tujimi varnostnimi organi. V zaključni akciji na območju Policijske uprave Murska Sobota je bila teža naloge, ki se je po osmih mesecih raziskav končala v ponedeljek v Pomurju s prijetjem skupine sedmih osumljencev na sobotni kriminalistični policiji"
"Načelnik Ribaš je povedal, da se je 13 osumljenih združilo v organizirano mednarodno kriminalno združbo z namenom, da bi tihotapili heroin iz Češke, BiH in Turčije v države zahodne Evrope. Namen je bil pridobitev velikih materialnih koristi, člani združbe pa so sodelovali v različnih vlogah. Z zbiranjem obvestil in uporabo POMS so ugotovili, da so člani združbe od druge polovice leta 1999 do prijetja organizirali in izvršili več prevozov heroina. Drogo so skrili v posebej prirejene prostore osebnih avtomobilov, ki so jih najeli ali kupili samo za ta namen. Posamezni kurirji so opravili samo del prevoza, za celotno relacijo pa je vedel le organizator.","Poglavar Ribaš je povedal, da je 13 osumljencev oblikovalo organizirano mednarodno kriminalno združbo z namenom tihotapljenja heroina iz Češke republike, Bosne in Turčije v države zahodne Evrope. Namen je bil pridobiti velike materialne koristi, člani skupine pa so sodelovali v različnih vlogah. Z zbiranjem obvestil in uporabo POMS so ugotovili, da so člani skupine od druge polovice leta 1999 do aretacije organizirali in opravili več prevozov heroina. Droge so bile skrite v posebej prilagojenih prostorih osebnih avtomobilov, najetih ali kupljenih samo v ta namen."
"V zaključni akciji so odvzeli prostost sedmim članom te združbe, 36-letnemu T. D., 39-letnemu Z. R., 20-letnemu K. K., 30-letnemu S. R., 23-letnemu I. K., vsi so z območja radgonske upravne enote, ter 24-letni T. K. iz ljutomerske in 25-letnemu D. F. iz soboške upravne enote in jih privedli k soboškemu preiskovalnemu sodniku. Ta je zoper prvih pet na predlog državnega tožilca odredil pripor. Pri šestih članih je bilo opravljenih devet hišnih preiskav. Kriminalistična preiskava je zajemala tudi spremljanje kriminalnih aktivnosti dveh bosanskih državljanov, 27-letnega M. Č. in 37-letnega S. H., obeh iz Sarajeva, ter 32-letnega turškega državljana O. A. Povedali so še, da je 26-letni D. N. iz Gornje Radgone v priporu v Avstriji, 29-letni M. W. pa je priprt v Kopru.","V zaključni tožbi je bilo prijetih sedem članov te skupine: 36-letni T. S., 39-letni Z. R., 20-letni K., 30-letni S. R., 23-letni I. K., vsi iz območja upravne enote, ter 24-letni T. K. iz Ljutomerske in 25-letni K. F. iz Soboške upravne enote in jih je pripeljal k murskosoboškemu preiskovalnemu sodniku. Slednji je na predlog turškega državnega tožilca odredil pripor prvih petih. Devet hišnih preiskav je bilo izvedenih za šest članov. Kriminalistična preiskava je vključevala tudi spremljanje kaznivih dejanj dveh bosanskih državljanov, 27-letnega C. in 37-letnega M. F., S. in 32-letnega S. S. iz Sarajeva, oba pa sta bila tudi iz 26-letnega A. Radgonske."
"Vlada ""krpa"" kar dva proračuna",Vlada namenja sredstva iz dveh proračunskih
"Minister za kmetijstvo, gozdarstvo in prehrano mag. Franc But je pojasnil, da v Sloveniji ni ne primerov ne suma bolezni BSE, da pa država sledi ukrepom EU (kjer se je bolezen pojavila v devetih državah), da je zato ministrstvo s 1. decembrom letos zapovedalo izločanje (ločeno zbiranje in označevanje) in prepovedalo uživanje nekaterih organov za-klanih živali in 12. decembra letos prepovedalo uporabo kostne moke pri prehrani perutnine, rib in v prašičereji. Gre za preventivne ukrepe, saj v državi ni primera rizičnih odpadkov, je poudaril minister.","Minister za kmetijstvo, gozdarstvo in prehrano mag. Franc But je pojasnil, da v Sloveniji ni niti primerov niti suma BSE, ampak da država sledi ukrepom EU (kjer se je bolezen pojavila v devetih državah), da je ministrstvo zato s 1. decembrom letos odredilo odpravo (ločeno zbiranje in označevanje) in prepovedalo uživanje nekaterih organov za zaklane živali ter 12. decembra letos prepovedalo uporabo kostne moke v prehrani perutnine, rib in prašičev."
V TDR Metalurgiji se spogledujejo z norveško družbo za proizvodnjo ferolegur Fesil,TDR Metalurgija se spogleduje z norveškim podjetjem za proizvodnjo ferrolegurja Fesil
"""Videli smo več, kot smo pričakovali,"" je po ogledu in pogovorih v TDR Metalurgiji iz Ruš povedal Sibjorn Brevik, generalni direktor norveške družbe za proizvodnjo ferolegur Fesil, ki je s sodelavci obiskal Ruše in našo državo. Povedal je, da potrebujejo nekaj časa, da vse tisto, kar so videli in slišali v Sloveniji, preučijo in premislijo, se pogovorijo s svojimi glavnimi lastniki, potem pa bodo odgovorili, ali bo mogoče splesti tesnejše vezi med njimi in TDR Metalurgijo.","""Videli smo več, kot smo pričakovali "", je povedal Sibjorn Brevik, generalni direktor norveškega podjetja za proizvodnjo ferrolegurja Fesil, ki je po ogledu in pogovorih v TDR Metalurgija v Rušah obiskal Ruše in našo državo. Dejal je, da potrebujejo nekaj časa za preučevanje in razmišljanje o vsem, kar so videli in slišali v Sloveniji, pogovor z glavnimi lastniki in nato odgovor, ali bo mogoče zgraditi tesnejše vezi med njimi in TDR Metalurgija."
"Slovaška je včeraj, ko je Organizacija za ekonomsko sodelovanje in razvoj (OECD) praznovala 40-letnico obstoja, postala 30. polnopravna članica te organizacije. S sprejetjem Slovaške se je po navedbah OECD končalo širjenje te organizacije na države vzhodne in srednje Evrope. Izmed vzhodnoevropskih držav so med letoma 1995 in 1996 njene članice že postale Češka, Madžarska in Poljska.","Ko je Organizacija za gospodarsko sodelovanje in razvoj (OECD) včeraj praznovala svojo 40-letnico, je Slovaška postala 30-ta polnopravna članica Organizacije. Po mnenju OECD je vključitev Slovaške končala širitev Organizacije na države vzhodne in srednje Evrope. Med vzhodnoevropskimi državami so Češka, Madžarska in Poljska postale članice že med letoma 1995 in 1996."
Izvolitev Georgea W. Busha ni vplivala na borzno dogajanje,Izvolitev Georgea W. Busha ni vplivala na stanje na borzi.
(dpa),(dpa)
SBI 20 navzgor,SBI 20 navzgor
"Na tujem lahko študentje Univerze v Mariboru (UM) študirajo tudi v okviru programa Socrates - Erasmus, saj mariborska univerza zelo deluje v smeri mobilnosti študija, je včeraj poudaril Čuš, ki je omenil tudi to, da je UM zelo aktivna tudi pri uvajanju novih študijskih programov, diplome študentov mariborske univerze pa so evropsko priznane.","V tujini lahko študenti Univerze v Mariboru (UM) študirajo tudi v okviru programa Socrates - Erasmus, saj Univerza v Mariboru zelo deluje v smeri študijske mobilnosti, je včeraj poudaril Čuš, ki je tudi omenil, da je UM zelo aktivna pri uvajanju novih študijskih programov, diplome študentov Univerze v Mariboru pa so evropsko priznane."
"Skoraj hkrati s sinočnjim odprtjem trienala sodobne slovenske umetnosti so v Moderni galeriji odprli še pregledno razstavo enega od pionirjev video umetnosti na Slovenskem, Sreča Dragana, zdaj ustvarjajočega tudi na računalniških, kibernetičnih in medmrežnih tehnologijah. Razstava Čas, vržen iz tira pa bo zaradi tehnološke zahtevnosti in posledične dragosti na ogled samo en teden, do 21. decembra.","Skoraj istočasno s sinočnjo otvoritvijo trienala sodobne slovenske umetnosti je Moderna galerija odprla pregledno razstavo enega od pionirjev video umetnosti v Sloveniji, Sreča Dragane, ki se sedaj ukvarja tudi z računalniškimi, kibernetičnimi in internetnimi tehnologijami. Razstava Čas, vržen iz tira, bo zaradi tehnološke kompleksnosti in posledično do 21. decembra na ogled le še en teden."
Janko Rath,Janko Rath
Praznično dogajanje v Mariboru,Praznično dogajanje v Mariboru
Tatjana Šeneker,Tatjana Šeneker
