original,paraphrase
"Optika SMOLE, Prešernova 6, Celje. Nudimo tedenske okulistične preglede v sodobno opremljeni ambulanti v optiki pa veliko izbiro kvalitetnih okvirjev in stekel za dober vid. Delamo hitro in zanesljivo. Priporoča se optika Smole v službi dobrega vida. Tel: 03/548 36 20","Optika SMOLE, Prešernova 6, Celje. V sodobno opremljeni ambulanti za optiko ponujamo tedenske okularne preglede in veliko izbiro kvalitetnih okvirjev in leč za dober vid. Delo opravljamo hitro in zanesljivo."
Kamnoseštvo,kamnoseška industrija
1. uvodnik silvo plesnik,1. uredniški silvo plesnik
11. pri nas doma MARINA ,11. na domu Marina
24. kronika ,24. kronika
ob 19.00: sv. Jožef: igra RENATA,ob 19.00: St. Joseph: igra RENATA
"ob 18.00: knjižnica: pesniška zbirka JUSTIN, GORAZD","ob: 18.00 Knjižnična pesniška zbirka: JUSTIN, GORAZD"
18. reportaža ,18. poročanje
19. portrtet - SODJA,19. portret - SODIŠČE
26. Lepo je biti mlad ,lepo je biti mlad.
"Fanta na sliki sta velika prijatelja, ki vedno pomagata drug drugemu. Starejši si želi nekoč voziti formulo, mlajši pa mu bo pri tem seveda pomagal.","Dva fanta na sliki sta velika prijatelja, ki si vedno pomagata drug drugemu, starejši pa želi en dan voziti formulo, mlajši pa bo, seveda, pomagal"
"Na oddelku za mladostnike imate starševske skupine. Mnogi starši zavrnejo sodelovanje. Zakaj menite, da niso vsi starši pripravljeni sodelovati?","V mladinskem oddelku imate skupine za starševstvo. Mnogi starši ne želijo sodelovati. Zakaj menite, da niso vsi starši pripravljeni sodelovati?"
-----------poudarjeno,-------poudarjeno
"Sprožilni faktor ali vzdrževalec v razvitih kulturah so velike spremembe na področju lastnega izgleda in uspešnosti. Seveda pa so tukaj najbolj izpostavljene ženske, saj se klasična vloga žensk ni dosti spremenila, možnosti na vseh področjih pa so se jim odprle, saj so postale enakopravne. Tako da morajo ženske v današnjem času igrati poleg klasične vloge še dodatno, ki temelji na uspešnosti, urejenosti in lepoti. To je ena izmed razlag.","Sprožilni dejavnik ali vzdrževalec v razvitih kulturah so velike spremembe na področju lastnega videza in uspešnosti. Seveda so tu najbolj izpostavljene ženske, saj se klasična vloga žensk ni veliko spremenila, vendar so se jim na vseh področjih odprle možnosti, saj so postale enake. Tako da morajo poleg klasične vloge ženske igrati dodatno vlogo, ki temelji na uspešnosti, urejenosti in lepoti. To je ena od"
"Dario, Vladka, Kim in Tina Vovk sestavljajo družino, kakršnih ni veliko. Med seboj se spoštujejo, si pomagajo, skrbijo drug za drugega, se imajo neizmerno radi in so srečni. »Ponosen sem, da imam tako družino,« pravi oče Dario. Peta družinska članica pa je enoletna čistokrvna labradorka, ki je deležna dela njihove ljubezni. ","Dario, Vladka, Kim in Tina Vovk sestavljajo majhno družino, od katere se spoštujejo, pomagajo drug drugemu, skrbijo drug za drugega, se neizmerno ljubijo in so srečni. ""Ponosen sem, da imam takšno družino,"" pravi oče Dario. Peti član družine je enoletni Labrador, ki prejme delo svoje ljubezni."
Starejša Kim in mlajša Tina,Starejša Kim in mlajša Tina
"Sedaj že nekaj let poleg Dušana Štarkla in Toma Slatinka prepevata in igrata po več inštrumentov v kvintetu Mikola. »Veliko je nastopov, neprespanih noči, potovanj, tako da imamo zasebno življenje bolj kot ne na dopustu, pa še takrat se najde kdo od poznanih, s kakšnim inštrumentom po možnosti, na katerega moram potem igrati,« pravi Stanko. Lani je ustanovil Društvo harmonikarjev Mikola, v katerega so včlanjeni vsi, ki se učijo pri njem, od osmih pa vse do petinšestdesetih let. Stanko meni, da je vsak, ki pravi, da je narodno zabavna glasba »goveja glasba«, ravno sam eno veliko govedo, ker je edino ta glasba naša slovenska in nas po njej poznajo po celi Evropi. ","Že nekaj let poleg Dušana Štarkla in Toma Slatinka v kvintetu Mikola pojejo in igrajo na več inštrumentov. ""Na voljo je veliko nastopov, neprespanih noči, potovanj, tako da imamo zasebno življenje bolj kot ne na dopustu, pa še enega od znanih najdemo z instrumentom, na katerega moram potem igrati "", pravi Stanko. Lani je ustanovil Društvo harmonikarjev Mikola, v katerem so člani vsi tisti, ki se z njim učijo, od osem do petinšestdeset let. Stanko meni, da je vsak, ki pravi, da je narodno zabavna glasba"" beef music ""samo eno veliko govedo, ker je ta glasba edina slovenska in jo poznamo po vsej Evropi."
---------konec okvirčka,Konec škatle za
Kako je z izobraževanjem in strokovno pomočjo kmetom?,Kaj pa izobraževanje in strokovna pomoč kmetom?
Finančnih kazni ni?,Brez finančnih kazni?
Ivan Štuhec,Ivan Štuhec (angleščina)
"Četrtek, 21. marec, ob 19. uri","četrtek, 21. marec, ob 19. uri"
Malezija ,Malezija
Mladinski center Celje.,Mladinski center Celje.
Osrednja knjižnica Celje - Levstikova soba. ,Osrednja knjižnica Celje - Levstikova soba.
Literarni delavnici pod mentorskim vodstvom književnika Milana Dekleve in prof. Milene Blažič.,Literarne delavnice pod mentorstvom pisatelja Milana Dekleve in prof. Milene Blažič.
XV. Roševi dnevi: literarni večer s predstavitvijo udeležencev srečanja in podelitvijo nagrad ter priznanj. ,XV. Roš dnevi: literarni večer s predstavitvijo udeležencev srečanja in podelitvijo nagrad. Roš dnevi
"Četrtek, 21. marec ob 17. uri","Četrtek, 21. marec, ob 17. uri"
"Sobota, 23. marec, ob 22. uri.","sobota, 23. marec, ob 22.00."
Ples,- plesni večer
"Gledališko-plesna predstava: Planet Dic, izvedba: Gibalni teater Pozitiv iz Ljubljane","gledališko-plesna predstava: Planet Dic, performans: Gibanje Gledališče Pozitiv iz Ljubljane"
Pomladno prebujanje,Pomladni dan prebujanja
Hotel Evropa Celje. ,Hotel Europe Celje.
Likovna delavnica: poslikava velikonočnih pirhov. ,Umetniška delavnica: slikanje velikonočnih jajc.
Čudoviti um ob 20.45 ,Čudovit um na 20.45
Vohunske spletke ob 21.00,Vohunstvo spletke na 21.00
Nenavadna usoda Amelie Poulin ob 20.30,Nenavadna usoda Amelie Poulin ob 20.30
Mali Union: Moulin Rouge ob 16.00 (danes zadnjič),: Little Union Moulin Rouge ob 16.00 (zadnjič danes)
"Minuli ponedeljek je v trgovini Gaj v Celju predrzni neznanec, med tem ko mu je prodajalka izdajala račun za kupljeno blago, segel v blagajno in s 24 tisoč tolarji zbežal iz trgovine.","Prejšnji ponedeljek je v prodajalni Gaj v Celju brezobziren neznanec, prodajalka pa mu je izstavila račun za kupljeno blago, segel v blagajno in z 24.000 tolarji pobegnil iz trgovine."
"O sprejetju pošiljke so obvestili policiste. Na kraj so prišli bombni tehniki s službenim psom, ki je zaznal prisotnost nevarne snovi. Ugotovljeno je bilo, da je poleg revije priloženo nekaj ""pasjih bombic"", ki niso bile nevarne za prejemnika. ","Policisti so bili obveščeni o prejemu pošiljke in bombni tehniki so prispeli s službenim psom, """","" ki je odkril prisotnost nevarne snovi, in ugotovljeno je bilo, da nekaj ""pasjih bomb "", priloženih reviji, ni predstavljalo grožnje za prejemnika"
Slab začetek,Slab začetek je
"Marjanca Djokovič uči rejence tudi, kako premagovati tremo.",Marjanca Djokovič rejence uči tudi premagovanja treme na odru.
Šepetanje duše,in duša šepeta
"Če bo profesor podlegel temu, ker je pač bolj seksualen tip in rad gleda za mladimi, bo to vplivalo, drugače pa ne. Če se mu še lepo nasmehneš, vpliva še bolj. Vse je odvisno od karakterja. Pri svojih profesorjih tega nisem opazila. Kar se tiče kina, mislim, da se vanj ne da priti zastonj, za diskoteko pa ni nobenega problema. ","Če profesor podleže temu, ker je bolj seksualen in rad skrbi za mlade ljudi, bo to vplivalo nanj, sicer pa ne. Če se lepo nasmehnete, to vpliva še bolj. Vse je odvisno od karakterja. Tega pri mojih profesorjih še nisem opazil. Kar se tiče filma, mislim, da se ga ne da dobiti zastonj, za diskoteko pa ni problema."
"Če je to profesorju všeč, mogoče kaj vpliva, vendar menim, da zaradi tega ne moreš dobiti boljše ocene. Na moji šoli je profesor, ki rad pogleda za lepimi dekleti, tako da mi je mogoče včasih malo nelagodno. V disko se zaradi tega da lažje priti, vseeno pa je odvisno od varnostnikov. Sama se niti ne oblačim tako drzno, zato te prednoati ne izkoriščam. ","Tam je profesor na moji šoli, ki ima rad, da pogled na lepa dekleta, tako da morda sem malo neprijetno na trenutke. To omogoča lažje priti v diskoteko, vendar je odvisno od varnostnikov. Sploh ne obleko tako pogumno, tako da sem teče, preden sem izkoristiti to."
Pogumni Franci,Pogumni francoski moški
NEPREMIČNIN,nepremično premoženje
"60 arov zemlje, na kateri je 250 donosnih trsov, ugodno prodam. Dovoz do zemljišča je po asfaltni cesti in je na sončni legi v bližini Loč. Cena je 1,5 EUR kvadratni meter. Telefon 050 643 199 ali 576 37 22.","Dostop do zemljišča je po asfaltni cesti in je na sončni legi v bližini Loč. Cena je 1,5 EUR kvadratni meter. Telefon 050 643 199 ali 576 37 22."
"Eno in pol sobno stanovanje v Slov. Konjicah, kupim. Telefon 041 849 172.","Eno in pol sobno stanovanje v Slovenskih Konjicah, kupim. Telefon 041 849 172."
VOZILA,tip vozila
"Vse fizične osebe, ki želijo oddati mali oglas, morajo priložiti fotokopijo osebne izkaznice, vozniškega dovoljenja ali potnega lista, vse pravne osebe pa kopijo potrdila o registraciji podjetja.","Vse fizične osebe, ki želijo predložiti mini oglas, morajo priložiti fotokopijo svoje osebne izkaznice, vozniškega dovoljenja ali potnega lista, vse pravne osebe pa morajo priložiti kopijo potrdila o registraciji podjetja."
Matična dejstva,Matična dejstva →
Čaj za dobro voljo,Čaj za dobro razpoloženje
"Se strinjam. Opazi se, da so ljudje bolj nezadovoljni in manj tolerantni. Rada pa bi dodala, da je to dosti bolj opazno v večjem mestu, kakršno je Celje, manj pa je bilo to občutiti v Laškem, kjer sem delala pred tem. Sedaj se srečujem z ljudmi, ki prihajajo od vsepovsod, manj je rednih strank in s tem manj domačnosti.","Opazil sem, da so ljudje bolj nezadovoljni in manj strpni, vendar bi dodal, da je to veliko bolj opazno v večjem mestu, kot je Celje, vendar je bilo manj čutiti v Laškem, kjer sem delal prej.Zdaj srečujem ljudi, ki prihajajo od vsepovsod, je manj rednih strank in s tem manj domačnosti."
Kako ravnate v takem primeru?,Kako se soočate s to situacijo?
Povsem iskreno,Precej odkrito povedano
Reportaža,Poročanje o
"V Klimi Celje delujemo v smeri zadovoljstva naših kupcev. Z letošnjim letom smo pričeli nov raziskovalni projekt skupaj s Strojno fakulteto Univerze v Mariboru, vse s ciljem izboljšati naše izdelke in s tem posredno bivanje v prostorih z našimi izdelki.","V letošnjem letu smo skupaj s Fakulteto za strojništvo Univerze v Mariboru pričeli z novim raziskovalnim projektom, s katerim želimo svoje izdelke še izboljšati in tako z našimi izdelki posredno ostati v prostorih."
"Zadovoljni pa niso bili le s pogostitvijo. Kot nam je povedal nadškof Franc Rode, je bilo srečanje izredno koristno. Škofje so izdelali konkretne predloge za sodelovanje med Škofovskimi konferencami na več področjih, vse v duhu sprave in strpnosti. Govor slovenskega predsednika Milana Kučana na sprejemu v Pokrajinskem muzeju Celje je označil kot izredno kvaliteten. Morda lahko to razumemo kot pripravljenost obeh strani za sodelovanje pri razpletanju problemov, ki izvirajo iz preteklosti, kar bi bilo po besedah slovenskega metropolita odrešujoče. (Barbara Trnovec)","Škofi so podali konkretne predloge za sodelovanje med škofijskimi konferencami na več področjih, vse v duhu sprave in strpnosti. Govor predsednika republike Milana Kučana na sprejemu v Pokrajinskem muzeju Celje je opisal kot izjemno kakovosten. Morda lahko to razumemo kot pripravljenost obeh strani za sodelovanje pri reševanju problemov, ki izvirajo iz preteklosti, ki bi bili po besedah slovenskega metropolita odrešilni. (Barbara Trnovec)"
"Pripraviti takšno prireditev ni »mačji kašelj«, smo ugotovili takoj, ko je zamisel padla. Kaj ponuditi? Kdo bo vendar igral? Kdo bo zadevo sploh vodil? In še mnogo takšnih in drugačnih vprašanj se je porajalo v naših glavah. Da pa je v slogi moč in da za tistega, ki dela z veseljem ni ničesar pretežko in nemogoče, smo zavihali rokave ter začeli. Krofe in pijačo bomo delili brezplačno, darila pa bodo dobile vse maske, smo se odločili takoj in soglasno. Minil je dober mesec, ko smo pod streho spravili obdarovanje otrok s prihodom Božička, za kar se imamo seveda zahvaliti našim sponzorjem in dobrotnikom, ki so nam pri tem pomagali. Da smo varčni, vedo vsi in smo nekaj prihranili tudi za prvo veliko nagradno otroško maškarado. In uspelo nam je. ","Kdo bo igral? In še veliko več takih in drugačnih vprašanj se je pojavilo v naših glavah. Ampak, da je v harmoniji moč in da za tistega, ki dela z užitkom, ni nič pretežko in nemogoče, smo zavihali rokave in začeli. Krofi in pijača bo shranjena brezplačno, in darila bodo dana vsem maskam, smo se odločili takoj in soglasno. Bil je dober mesec, ko smo dali darilo otrok pod streho, seveda, se moramo zahvaliti našim sponzorjem in dobrotnikom, ki so nam pomagali. Da smo ekonomični, vsi vemo, in smo tudi uspeli v nekaj za prvo nagrado otroških maradosov."
"Res je. Rodila sem se sedem tisoč kilometrov stran od Celja. Spomnim se, da je bilo nekoč 42 stopinj pod ničlo.","Da, rodil sem se 7000 kilometrov iz Celja in spomnim se, da je bilo takrat 42 stopinj pod ničlo."
"Kako ste se morali obleči v Sibiriji, da vas ni zeblo?","Kako si se moral obleči v Sibiriji, da te ni zeblo?"
"Rusi so večji romantiki, ki se za žensko, ki jo hočejo osvojiti, veliko bolj potrudijo. Nosijo rože in pojejo podoknice. Pa tudi v postelji se znajo bolj posvetiti, saj si vzamejo več časa za predigro, ki ženskam tako zelo ugaja. Slovenci pa se držijo bolj zase.","Rusi so večji romantiki, ki se veliko bolj trudijo za žensko, ki jo želijo osvojiti. Nosijo rože in pojejo okraske. Znajo se tudi bolj posvetiti postelji, saj si vzamejo več časa za predigro, ki je ženskam tako všeč. Slovenci se držijo bolj zase."
Košarice z dobrotami,Košarica z dobrotami
"Torek, 26. marec, dopoldne: Velenje, popoldne: Šentjur","torek, 26. marec, jutro: Velenje, popoldne: Šentjur"
Državni prvak v triatlonu,Državni prvak v triatlonu
S prijatelji v Francijo,S prijatelji v Franciji
Kako si je blondinka zlomila nogo pri grabljenju listja?,"Kako si je blondinka zlomila nogo, ko je grabila listje?"
Post jih ni zanimal,Post ni bil zainteresiran
Lestvica Si.mobil lige po 24. krogu,Lestvica Si.mobil lige po 24. krogu
1. Maribor 45,1. Maribor 45
2. Koper 41,2. Koper 41
3. Olimpija 41,3. Olympia 41
6. Šmartno 36,6. Šmartno 36
"Celjski strateg Marjan Pušnik je tekmo ocenil takole: »Fantom ne morem očitati neborbenosti ali odnosa do igre, žal pa smo imeli premalo razpoloženih igralcev. V moštvu so si verjetno preveč želeli zmage nad Mariborom.« ","Celjski strateg Marjan Pušnik je tekmo ocenil takole: ""Ne morem kriviti fantov za njihovo pomanjkanje borbenosti ali odnosa do igre, žal pa smo imeli premalo razpoloženih igralcev."
"Zobozdravnike in zdravnike, ki so se odločili za stavko, prosimo, naj se vrnejo na delovna mesta, saj nas je začela pošteno boleti glava.","od zobozdravnikov in zdravnikov, ki so se odločili za stavko, zahtevamo, da se vrnejo na svoja delovna mesta, saj imamo glavobol."
"Naše mesto v poznih nočnih urah ni več varno. Še posebej, če se okoli sprehajate v drznem mini krilu in globokem dekolteju.","Naše mesto ni več varno v poznih večernih urah, še posebej, če se sprehajate v drznem mini krilu in globokem dekolteju."
Z Bino o literaturi,Z Bino o literaturi
Člane celjskega društva upokojencev je pozdravil mešani zbor društva upokojencev.,Člane Društva upokojencev Celje pa je pozdravilo tudi mešano druženje upokojencev.
"»Če bi ostal, bi zagotovo postal alkoholik,« mi pravi. Medtem je dobil sina. Po vrnitvi domov je moral v vojsko. Med dopustom, ki ga je samovoljno podaljšal, je prišla vojaška policija. Upiral se je in njegov nemirni duh ter vroča kri sta bila kriva, da je pristal v bolnišnici, kjer je ostal eno leto in pol ter še tri mesece v Rimskih toplicah. Po okrevanju je iskal priložnostne zaposlitve na Švedskem, v Iraku, na Češkem, Nizozemskem in nato dobil službo kuharja v Italiji. Italijanska kuhinja mu je zelo všeč in rad je delal na Siciliji. Zakaj je vendar tolikokrat menjal službe, če mu je bilo v Italiji tako všeč, ga vprašam. »Zaradi sina nisem nikjer dolgo zdržal. Moral sem ga videti.« Ker je sinova mati otroka večkrat zapustila, nazadnje ga je pustila pri njegovi materi celih osem mesecev, se je Srečko začel boriti zanj. Zelo sta bila navezana in končno je dobil skrbništvo. Nikoli - poudari ga ni fizično kaznoval. Kupil mu je stanovanje, da bi bil preskrbljen. Za sina je vse do svoje smrti skrbela Srečkova mati, saj je Srečko želel, da bi bil sin boljši od njega. Ves čas je pošiljal domov denar. »Vedel sem, da če nimam denarja, ga tudi ne morem zapravit.« Začel se je ukvarjati z nevarnimi posli, ki naj bi mu prinesli veliko denarja, in prišel je navzkriž z zakonom. Moral je bežati. Potepal se je po tujini, se vrnil, bil priprt in nato izpuščen. Blizu Sevnice je našel delo na neki kmetiji, kjer je pomagal osemdesetletni ženski. Cele dneve je delal, skrbel za vse, ji kuhal, sam pa ni skoraj nič jedel. Le pil je in to po cel liter žganih pijač na dan. »Pijača me je čisto prevzela, potem sem pa delal neumnosti. Stepel sem se z gospodaričinim sinom, ki je bil pravi hrust in z reševalnim vozilom so me je odpeljali v zdravstveni dom, od tam pa v celjsko bolnišnico. Bilo je kritično. Moje zdravstveno stanje je bilo klavrno; vnetje slinavke, rane na želodcu, rane na požiralniku. Bil sem tako obupan, da sem se hotel vreči pod vlak. A misel na sina in podpora moje sestre ter nečakinj mi je dala moč, da sem se izvlekel. Oni so mi vse.« V času, ko je delal na kmetiji, mu je umrla mama. Nekdo drug se je vselil v njeno stanovanje, Srečko pa je izvisel. Dobri zdravnik se je zavzel zanj in prosil socialno delavko, da mu pomaga. Tako se je znašel v tem zavetišču. Opremil si je sobo, prha se dvakrat dnevno, sam si kuha in nehal je popivati. »Treba je zmerno jesti in piti. Najraje imam prežganko, pa testenine z veliko omake. Tudi za druge v domu mi ni težko skuhati.« Zdaj pomaga pri obnavljanju cerkva in opravlja druga priložnostna dela. Za denar ne zna prositi. Pravi, da mora imeti delo. Vedno se kaj najde. »Karkoli, samo da ne čakam, da bi mi država morala kaj dati. Veste, ne smilim se sam sebi, vzgojila me je ulica. Včasih mi je vseeno, kaj bo z mano. Ni težko umreti, težko je živeti.« Ne zanika, da je prišel navzkriž z zakonom in če bi imel še enkrat možnost, bi se z zakonom manj bodel. Včasih ga je bilo strah, da bo zašel tudi njegov sin. Zdaj se ne boji več zanj, ker ima svoj poklic in službo. Kmalu se bo poročil. »Ko je bil sin majhen, sem si želel, da bi šel v šolo. Ko je šel v šolo, sem si želel, da bi jo dokončal, pa da bi se izučil in osamosvojil. Zdaj si želim, da bi bil sin star spet deset let, da bi imel za koga skrbeti. Tako pa nimam nikogar. Če dobim vnuka, bom skrbel pa zanj.« Zakaj pa ne bi stanoval pri sinu, me zanima. Odločno me pogleda in odgovori: »Nikomur nočem biti v napoto. Upam, da bom nekoč prišel do garsonjere in v miru živel sam zase.« Verjamem, da misli iskreno in želim, da bi mu uspelo.","""Če bi ostal, bi gotovo postal alkoholik,"" mi pripoveduje. Medtem je dobil sina. Po vrnitvi domov se je moral pridružiti vojski. Med dopustom, ki ga je samovoljno podaljševal, je vstopila vojaška policija. Upiral se je, njegov nemirni duh in vroča kri pa sta povzročila, da je končal v bolnišnici, kjer je leto in pol ter še tri mesece ostal v Rimskih Toplicah. Po okrevanju je iskal priložnostna delovna mesta na Švedskem, v Iraku, na Češkem, na Nizozemskem, nato pa se je zaposlil kot kuhar v Italiji. Rad je imel italijansko kuhinjo in rad je delal na Siciliji. Zakaj je tako pogosto menjal službe, če mu je bilo v Italiji tako všeč, sem ga vprašal. ""Zaradi sina nisem mogel dolgo trajati. Moral sem ga videti."" Ker je mati mojega sina večkrat zapustila otroka in ga končno osem mesecev pustila pri materi, se je Srečko začel boriti zanj. Zelo so bili navezani in končno je dobil skrbništvo. Nikoli - ni ga fizično kaznoval. Kupil je stanovanje, da bi zanj skrbeli. Ves čas je pošiljal denar domov. ""Vedel sem, da če ne bi imel denarja, ga ne bi mogel potrošiti."" Začel se je ukvarjati z nevarnimi posli, ki naj bi mu prinesli veliko denarja, in imel je težave z zakonom. Moral je pobegniti. Taval je v tujino, se vrnil, bil pridržan in nato izpuščen. Blizu Sevnice je našel delo na kmetiji, kjer je pomagal osemdesetletnici. Ves dan je delal, skrbel za vse, kuhal zanjo in jedel skoraj nič. Samo pil je in pil cel liter žganih pijač na dan. ""Pijača me je vsa vznemirila in potem sem delal neumne stvari. Stepel sem se z njenim sinom, ki je bil resnično neurejen in so ga z reševalnim vozilom odpeljali v zdravstveni dom in od tam v bolnišnico v Celju. Bilo je kritično. Moje zdravstveno stanje je bilo bedno vnetje trebušne slinavke, rane na želodcu, na požiralniku. Bil sem tako obupan, da sem se hotel vreči pod vlak. Toda misel na sina in podpora moje sestre in nečakinje sta mi dali moč, da se iz tega rešim. Dali so mi vse. ""V času, ko je delal na kmetiji, je njegova mama umrla. Nekdo drug se je vselil v njeno stanovanje in Srečko je bil omamljen. Dober zdravnik se je postavil zanj in prosil socialnega delavca, naj mu pomaga. Zato se je znašel v tem zavetišču. Okrasil je svojo sobo, se dvakrat na dan stuširal, se skuhal in nehal piti. ""Jesti in piti je treba zmerno. Raje skuham karkoli, testenine pa z veliko omake. Ni mi težko kuhati za druge doma."" Zdaj pomaga pri obnovi cerkva in opravlja druga čudna dela. Ne more prositi za denar. On pravi, da mora imeti službo. Veste, ne počutim žal za sebe, sem postavljeno na ulici. Včasih mi ni mar, kaj se zgodi z mano. To ni težko umreti, je težko živeti. ""Ne zanikati, da je prišel v nasprotju z zakonom, in če sem imel priložnost še enkrat, Jaz bi imel manj težav z zakonom. Včasih se je bal, da njegov sin bi se izgubila preveč. Zdaj se ga ne boji, ker ima svoj poklic in svojo službo. Kmalu on je pridobivanje poročen."" Ko je bil moj sin fantek, sem želel, da gredo v šolo. Ko je šel v šolo, Želel sem, da ga konča, ampak, da se naučijo in postanejo neodvisni. Zdaj želim, da bi bil moj sin spet deset let, da imajo nekoga, da Torej nimam nikogar. Če dobim vnuka, Bom poskrbel za njega. ""Zakaj ne ostanem s svojim sinom, Sprašujem se. Gleda me z odločnostjo in pravi:"" Ne želim, da se na način nikogar. Upam, da bom nekega dne dobil v studiu in živijo sami v miru. ""Verjamem, da je to pomeni iskreno in želim, da mu uspe."
-----------okvirček,- škatla
Druga stran medalje,Druga stranska medalja
starša ali skrbnika ) prevzamejo odgovornost v primeru morebitnega nastopa poškodbe pri udeležbi. ,"starši ali skrbniki prevzamejo odgovornost v primeru morebitnih poškodb, pri katerih sodelujejo."
- tekmovalci prijavljeni v roku za prijave: 4.000 Sit,- prijavljeni tekmovalci v roku za prijavo: 4.000 sit
1210 Lj.-Šentvidtel: 01/512 25 08,1210 Ljudje: 01 / 512 25 08
Tekmuje se v kategorijah: ,Tekmovanje v kategorijah:
17:00-19:30prijave PGSRace office (Hotel Planja)20:00TC meeting PGSRace office (Hotel Planja),17: 00-19 30aplikacij Pisarna PGSRace (Hotel Planja) 20: 00TC sestanek Pisarna PGSRace (Hotel Planja
Brezdomci po lastni presoji,Brezdomci po lastni presoji
"""16. marca, četertek po pervi postni nedeli, o 1. uri po poldne je s banderami okinčan hlapon vozovlak pripeljal v Cele, po kojem je došla novica, da so cesar Ferdinand I. censuro vzdignili ino namestovanje ljudstva dovolili. ","""16. marca, po noči posta v nedeljo, približno 1 uro po poldnevu, je vlak pripeljal rumenolasi hlapi na Cele, po katerem je bilo sporočeno, da je cesar Ferdinand I sprejel cenzuro namesto ljudi."
